generation	pedigree_id	age
179800	7531	4.10583	38
179850	7495	3.94063	43
179900	7559	4.02805	40
179950	7395	3.99378	39
180000	5955	4.96625	53
180005	1982	10.001	58
180010	651	14.7773	42
180015	194	19.6392	40
180020	101	16.1782	35
180025	106	6.81132	34
180030	100	4.84	39
180035	94	2.65957	16
180040	109	3.66055	14
180045	104	3.78846	16
180050	102	4.14706	21
180100	90	4.23333	27
180150	95	4.2	25
180200	103	4.01942	26
180250	95	4.93684	26
180300	100	3.51	15
180350	106	4.66981	28
180400	102	4.13725	32
180450	99	4.45455	23
180500	105	4.6381	24
180550	113	4.24779	21
180600	104	4.50962	40
180650	93	4.17204	26
180700	101	4.25743	18
180750	104	3.79808	19
180800	105	3.04762	28
180850	96	4.61458	18
180900	94	3.30851	20
180950	104	4.40385	24
181000	97	4.49485	20
181050	98	3.38776	16
181100	103	4.34951	21
181150	103	4.02913	29
181200	104	3.44231	20
181250	105	3.55238	18
181300	101	4.88119	22
181350	103	3.85437	30
181400	92	4.18478	22
181450	106	3.32075	15
181500	102	3.86275	15
181550	93	4.88172	21
181600	101	4.76238	26
181650	111	4.34234	22
181700	96	3.52083	17
181750	97	3.58763	15
181800	102	3.45098	18
181850	108	3.63889	20
181900	96	5.08333	19
181950	102	4.5098	25
182000	108	3.87963	37
182050	111	3.74775	25
182100	101	4.75248	23
182150	91	4.0989	18
182200	102	4.07843	23
182250	89	4.7191	29
182300	110	3.43636	21
182350	90	3.46667	25
182400	105	3.89524	20
182450	106	4	27
182500	91	4.54945	32
182550	95	3.82105	18
182600	97	3.65979	19
182650	92	4.31522	27
182700	109	4.06422	22
182750	93	4.44086	23
182800	102	4.28431	25
182850	113	3.50442	24
182900	98	3.72449	21
182950	108	4.51852	21
183000	107	3.42991	25
183050	99	3.9899	18
183100	84	3.33333	20
183150	100	3.86	14
183200	111	4.58559	22
183250	99	3.82828	21
183300	93	4.66667	36
183350	98	4.13265	27
183400	97	3.91753	32
183450	97	3.5567	21
183500	97	4.25773	18
183550	100	4.28	16
183600	101	4.0495	21
183650	100	4.21	22
183700	95	3.15789	12
183750	94	3.88298	18
183800	95	4.13684	37
183850	87	3.43678	25
183900	109	4.72477	21
183950	99	4.20202	28
184000	107	3.43925	16
184050	93	4.19355	16
184100	95	3.70526	17
184150	109	3.42202	28
184200	109	4.05505	24
184250	102	4.31373	22
184300	100	3.71	21
184350	108	4.09259	24
184400	103	3.93204	17
184450	100	4.25	23
184500	112	3.95536	30
184550	105	4.54286	22
184600	98	3.63265	25
184650	99	3.67677	21
184700	102	3.41176	15
184750	95	4.05263	20
184800	109	3.91743	26
184850	97	3.8866	22
184900	110	4.31818	38
184950	101	4.88119	18
185000	98	3.67347	18
185050	95	3.93684	21
185100	93	5.25806	26
185150	104	3.82692	23
185200	92	3.08696	18
185250	98	3.85714	21
185300	98	3.96939	19
185350	97	3.97938	17
185400	101	3.65347	20
185450	101	3.84158	24
185500	92	3.30435	18
185550	98	3.71429	26
185600	90	3.7	23
185650	102	3.78431	16
185700	92	4.21739	20
185750	101	3.43564	22
185800	105	4.89524	20
185850	103	3.42718	19
185900	100	3.63	29
185950	102	4.29412	23
186000	102	3.29412	18
186050	95	3.94737	19
186100	103	3.99029	24
186150	100	4.12	20
186200	101	4.06931	15
186250	89	3.53933	22
186300	92	3.31522	14
186350	95	3.68421	14
186400	97	4.37113	21
186450	90	3.44444	17
186500	101	4.29703	22
186550	101	4.0297	22
186600	87	4.05747	20
186650	90	3.44444	15
186700	95	4.06316	19
186750	101	3.81188	18
186800	101	4.27723	20
186850	93	4.36559	25
186900	96	4.07292	21
186950	103	4.28155	25
187000	105	4.02857	18
187050	102	4.07843	24
187100	91	3.97802	22
187150	104	4.06731	27
187200	90	3.53333	22
187250	100	4.3	15
187300	107	3.96262	15
187350	101	4.75248	21
187400	91	3.87912	24
187450	106	3.91509	35
187500	102	3.77451	21
187550	107	3.41121	14
187600	87	3.49425	15
187650	86	4.15116	24
187700	106	3.57547	26
187750	98	4.68367	20
187800	96	4.27083	23
187850	91	4.50549	34
187900	102	3.96078	17
187950	105	3.67619	23
188000	96	4.30208	19
188050	105	3.82857	23
188100	92	4.19565	24
188150	105	3.93333	24
188200	85	3.82353	24
188250	111	4.63063	27
188300	114	4.08772	20
188350	91	4.28571	20
188400	98	4.07143	23
188450	108	3.91667	24
188500	110	3.70909	16
188550	104	4.17308	28
188600	98	4.39796	18
188650	100	5.09	31
188700	96	3.625	15
188750	100	4.43	19
188800	104	3.66346	19
188850	97	4.17526	33
188900	94	4.54255	22
188950	105	4	20
189000	104	3.99038	20
189050	103	4.05825	17
189100	91	3.95604	22
189150	99	4	17
189200	97	4.37113	18
189250	115	4.3913	23
189300	97	3.08247	24
189350	91	3.78022	19
189400	101	4.19802	26
189450	86	5.02326	28
189500	99	3.54545	18
189550	104	4.43269	19
189600	86	4.43023	27
189650	100	3.21	21
189700	91	4.37363	25
189750	98	4	23
189800	112	4.49107	24
189850	110	3.63636	19
189900	100	4.23	25
189950	94	3.59574	19
190000	94	4.05319	26
