generation	pedigree_id	age
179800	7517	4.02208	47
179850	7490	4.04753	39
179900	7550	4.0506	40
179950	7532	4.07488	37
180000	6074	4.91752	52
180005	1980	9.96414	57
180010	659	14.7557	41
180015	218	19.8807	40
180020	95	17.9158	41
180025	96	7.95833	45
180030	99	7.22222	50
180035	104	5.5	43
180040	98	4.82653	45
180045	90	3.81111	25
180050	105	3.35238	16
180100	100	4.54	22
180150	107	3.94393	28
180200	88	3.29545	16
180250	98	3.86735	27
180300	108	3.58333	26
180350	105	5.12381	30
180400	103	4.02913	17
180450	106	4.72642	22
180500	98	4.4898	23
180550	90	4.44444	18
180600	92	3.45652	14
180650	108	3.78704	21
180700	97	3.92784	19
180750	103	3.4466	18
180800	91	4.15385	30
180850	113	3.60177	26
180900	109	4.41284	26
180950	104	3.74038	24
181000	101	4.06931	21
181050	97	4.4433	31
181100	103	4.70874	34
181150	91	3.93407	22
181200	97	4.17526	29
181250	97	4.49485	42
181300	98	3.89796	20
181350	104	3.72115	18
181400	97	4.12371	26
181450	84	3.32143	17
181500	95	3.41053	17
181550	95	3.53684	16
181600	96	4.08333	20
181650	110	3.72727	41
181700	99	3.85859	22
181750	95	3.70526	23
181800	95	3.48421	20
181850	109	3.66972	24
181900	100	3.41	17
181950	90	4.35556	23
182000	102	3.59804	31
182050	112	3.45536	19
182100	94	3.6383	21
182150	102	4	20
182200	101	4.15842	21
182250	93	4.64516	47
182300	103	4.03883	17
182350	101	4.24752	29
182400	99	3.64646	14
182450	101	4.36634	28
182500	94	3.03191	22
182550	92	4.3913	24
182600	95	3.8	22
182650	90	4.03333	16
182700	82	3.92683	19
182750	91	3.97802	19
182800	97	3.40206	20
182850	99	3.36364	21
182900	99	3.64646	18
182950	103	2.8835	13
183000	77	4.5974	30
183050	99	4.58586	20
183100	102	3.72549	19
183150	99	4.11111	28
183200	97	4.05155	29
183250	92	3.65217	24
183300	93	3.73118	19
183350	101	4.48515	22
183400	95	3.73684	24
183450	83	3.95181	28
183500	99	3.82828	22
183550	99	3.9697	23
183600	99	4.15152	27
183650	101	4.23762	22
183700	95	4.22105	20
183750	99	3.30303	20
183800	100	4.01	35
183850	92	4.5	16
183900	108	3.49074	19
183950	109	3.40367	21
184000	97	3.95876	21
184050	94	4.35106	23
184100	98	4.46939	29
184150	114	3.22807	14
184200	101	4.08911	21
184250	104	3.60577	22
184300	106	3.76415	19
184350	103	4.19417	29
184400	102	3.38235	18
184450	97	3.51546	16
184500	76	3.67105	20
184550	101	4.44554	33
184600	104	3.63462	21
184650	92	3.69565	17
184700	97	4.39175	22
184750	102	3.28431	16
184800	105	4.67619	37
184850	95	4.56842	26
184900	98	3.96939	41
184950	93	4.7957	32
185000	86	3.84884	16
185050	101	3.12871	17
185100	95	3.91579	26
185150	100	3.48	18
185200	103	4.33981	34
185250	101	4.06931	31
185300	103	3.63107	31
185350	102	3.87255	16
185400	97	4.70103	27
185450	102	4.13725	19
185500	103	3.67961	23
185550	99	4.69697	21
185600	98	4.11224	19
185650	97	4.36082	23
185700	96	4.61458	25
185750	102	3.69608	28
185800	86	4.61628	21
185850	111	3.9009	30
185900	94	3.65957	21
185950	104	3.79808	21
186000	101	4.67327	29
186050	96	4.23958	24
186100	96	4.57292	21
186150	96	3.55208	20
186200	110	4.64545	25
186250	104	4.00962	22
186300	101	4.53465	28
186350	110	3.45455	26
186400	114	4.9386	26
186450	109	3.38532	16
186500	99	4.69697	24
186550	96	3.97917	19
186600	97	4.24742	18
186650	94	3.64894	16
186700	92	3.88043	20
186750	101	4.0297	21
186800	106	3.28302	15
186850	104	3.81731	24
186900	107	3.75701	17
186950	100	3.75	17
187000	105	4.11429	22
187050	96	4.03125	22
187100	101	4.09901	20
187150	99	4.92929	25
187200	103	3.90291	22
187250	92	4.63043	20
187300	103	3.32039	15
187350	93	4.04301	18
187400	112	3.95536	28
187450	95	3.54737	18
187500	95	4.03158	24
187550	113	3.83186	16
187600	102	3.87255	20
187650	105	4.12381	22
187700	109	4.29358	16
187750	100	3.72	16
187800	111	3.7027	18
187850	99	4.40404	21
187900	97	4.20619	24
187950	102	4.56863	44
188000	108	3.81481	19
188050	101	4.14851	35
188100	99	4.50505	38
188150	96	3.61458	23
188200	95	4.65263	30
188250	100	4.61	22
188300	97	3.59794	15
188350	94	4.74468	22
188400	95	4.16842	25
188450	110	3.88182	18
188500	108	3.38889	18
188550	107	3.66355	23
188600	108	3.48148	23
188650	107	3.19626	14
188700	101	4.27723	23
188750	97	4.12371	24
188800	101	4.06931	25
188850	108	4.74074	34
188900	91	4.59341	40
188950	93	3.46237	23
189000	96	3.95833	17
189050	99	3.42424	17
189100	86	3.80233	16
189150	98	3.81633	18
189200	100	3.83	24
189250	110	4.28182	22
189300	108	4.25	22
189350	106	3.88679	24
189400	98	3.77551	17
189450	101	4.13861	26
189500	107	3.76636	22
189550	104	4.03846	25
189600	92	4.13043	19
189650	108	4.2963	20
189700	94	4.10638	24
189750	89	4.4382	24
189800	100	3.46	15
189850	93	3.92473	28
189900	103	4.04854	33
189950	96	4.23958	25
190000	94	5.14894	30
