generation	pedigree_id	age
179800	4215
179850	4128
179900	4277
179950	4212
180000	4191
180005	1402
180010	456
180015	136
180020	51
180025	51
180030	45
180035	52
180040	56
180045	61
180050	57
180100	51
180150	54
180200	65
180250	59
180300	61
180350	48
180400	72
180450	65
180500	52
180550	60
180600	54
180650	69
180700	60
180750	64
180800	60
180850	56
180900	53
180950	54
181000	60
181050	64
181100	45
181150	45
181200	70
181250	61
181300	42
181350	61
181400	54
181450	61
181500	58
181550	54
181600	47
181650	56
181700	42
181750	50
181800	56
181850	58
181900	74
181950	55
182000	47
182050	64
182100	54
182150	44
182200	60
182250	54
182300	48
182350	40
182400	58
182450	60
182500	62
182550	49
182600	52
182650	65
182700	60
182750	62
182800	70
182850	66
182900	57
182950	61
183000	51
183050	51
183100	51
183150	55
183200	49
183250	67
183300	50
183350	60
183400	51
183450	69
183500	52
183550	58
183600	53
183650	45
183700	51
183750	45
183800	65
183850	55
183900	63
183950	63
184000	61
184050	58
184100	56
184150	55
184200	68
184250	51
184300	56
184350	56
184400	66
184450	58
184500	68
184550	83
184600	55
184650	40
184700	52
184750	45
184800	56
184850	66
184900	55
184950	59
185000	50
185050	49
185100	51
185150	53
185200	48
185250	45
185300	65
185350	60
185400	52
185450	66
185500	61
185550	61
185600	50
185650	55
185700	62
185750	50
185800	53
185850	51
185900	49
185950	66
186000	52
186050	55
186100	63
186150	62
186200	56
186250	62
186300	65
186350	59
186400	64
186450	53
186500	44
186550	52
186600	75
186650	58
186700	55
186750	43
186800	72
186850	50
186900	48
186950	57
187000	67
187050	42
187100	50
187150	51
187200	52
187250	68
187300	51
187350	53
187400	62
187450	60
187500	57
187550	59
187600	56
187650	47
187700	47
187750	57
187800	52
187850	70
187900	45
187950	39
188000	62
188050	60
188100	54
188150	46
188200	57
188250	58
188300	53
188350	52
188400	54
188450	61
188500	58
188550	64
188600	53
188650	66
188700	47
188750	57
188800	53
188850	54
188900	49
188950	47
189000	55
189050	65
189100	49
189150	64
189200	66
189250	56
189300	51
189350	52
189400	58
189450	55
189500	65
189550	55
189600	61
189650	60
189700	60
189750	53
189800	55
189850	40
189900	63
189950	59
190000	50
