generation	pedigree_id	age
179800	4196
179850	4289
179900	4280
179950	4317
180000	4173
180005	1407
180010	473
180015	138
180020	56
180025	55
180030	55
180035	51
180040	59
180045	54
180050	53
180100	48
180150	62
180200	55
180250	48
180300	67
180350	64
180400	60
180450	59
180500	48
180550	51
180600	48
180650	55
180700	56
180750	48
180800	65
180850	50
180900	55
180950	66
181000	59
181050	60
181100	58
181150	54
181200	53
181250	46
181300	48
181350	46
181400	57
181450	47
181500	49
181550	49
181600	55
181650	47
181700	54
181750	60
181800	65
181850	54
181900	53
181950	62
182000	60
182050	70
182100	73
182150	45
182200	60
182250	52
182300	67
182350	62
182400	51
182450	48
182500	65
182550	65
182600	69
182650	49
182700	64
182750	59
182800	73
182850	52
182900	66
182950	62
183000	52
183050	56
183100	58
183150	52
183200	58
183250	53
183300	63
183350	61
183400	56
183450	61
183500	59
183550	51
183600	50
183650	57
183700	49
183750	63
183800	75
183850	48
183900	51
183950	53
184000	60
184050	61
184100	54
184150	61
184200	72
184250	43
184300	57
184350	48
184400	43
184450	52
184500	53
184550	52
184600	59
184650	53
184700	47
184750	53
184800	61
184850	52
184900	48
184950	48
185000	55
185050	57
185100	59
185150	58
185200	59
185250	64
185300	50
185350	49
185400	46
185450	51
185500	53
185550	58
185600	57
185650	67
185700	64
185750	53
185800	60
185850	56
185900	50
185950	54
186000	55
186050	49
186100	52
186150	66
186200	60
186250	58
186300	39
186350	66
186400	56
186450	58
186500	58
186550	49
186600	50
186650	49
186700	61
186750	50
186800	67
186850	47
186900	44
186950	57
187000	49
187050	47
187100	60
187150	47
187200	47
187250	47
187300	62
187350	74
187400	59
187450	58
187500	64
187550	64
187600	56
187650	49
187700	52
187750	49
187800	57
187850	58
187900	52
187950	52
188000	62
188050	53
188100	47
188150	60
188200	43
188250	65
188300	64
188350	52
188400	62
188450	51
188500	60
188550	48
188600	60
188650	64
188700	57
188750	47
188800	53
188850	65
188900	68
188950	58
189000	57
189050	51
189100	55
189150	58
189200	64
189250	56
189300	65
189350	46
189400	45
189450	49
189500	76
189550	61
189600	55
189650	47
189700	55
189750	55
189800	62
189850	52
189900	50
189950	41
190000	65
