generation	pedigree_id	age
179800	4272
179850	4277
179900	4242
179950	4265
180000	4160
180005	1466
180010	431
180015	146
180020	58
180025	51
180030	56
180035	58
180040	54
180045	64
180050	52
180100	65
180150	60
180200	64
180250	47
180300	57
180350	54
180400	53
180450	60
180500	63
180550	54
180600	59
180650	47
180700	74
180750	58
180800	59
180850	48
180900	54
180950	70
181000	64
181050	47
181100	50
181150	62
181200	74
181250	59
181300	62
181350	52
181400	63
181450	46
181500	59
181550	52
181600	54
181650	58
181700	54
181750	55
181800	56
181850	55
181900	49
181950	65
182000	54
182050	65
182100	70
182150	55
182200	54
182250	48
182300	58
182350	73
182400	59
182450	69
182500	53
182550	55
182600	60
182650	63
182700	51
182750	50
182800	51
182850	61
182900	45
182950	62
183000	56
183050	62
183100	61
183150	60
183200	49
183250	59
183300	53
183350	39
183400	53
183450	57
183500	49
183550	55
183600	59
183650	52
183700	56
183750	50
183800	65
183850	57
183900	55
183950	55
184000	74
184050	56
184100	64
184150	58
184200	53
184250	47
184300	49
184350	51
184400	56
184450	56
184500	55
184550	49
184600	49
184650	70
184700	56
184750	58
184800	62
184850	56
184900	55
184950	53
185000	60
185050	60
185100	44
185150	59
185200	62
185250	68
185300	46
185350	60
185400	54
185450	51
185500	51
185550	53
185600	55
185650	63
185700	52
185750	54
185800	58
185850	48
185900	58
185950	71
186000	48
186050	55
186100	75
186150	61
186200	71
186250	68
186300	55
186350	64
186400	62
186450	60
186500	62
186550	50
186600	61
186650	45
186700	49
186750	50
186800	62
186850	52
186900	51
186950	43
187000	52
187050	53
187100	61
187150	47
187200	43
187250	50
187300	42
187350	51
187400	48
187450	69
187500	59
187550	58
187600	62
187650	48
187700	65
187750	71
187800	58
187850	57
187900	69
187950	51
188000	75
188050	49
188100	72
188150	51
188200	64
188250	59
188300	43
188350	65
188400	54
188450	56
188500	53
188550	54
188600	63
188650	62
188700	54
188750	61
188800	57
188850	66
188900	50
188950	55
189000	64
189050	72
189100	52
189150	47
189200	67
189250	63
189300	60
189350	44
189400	51
189450	48
189500	53
189550	50
189600	64
189650	65
189700	58
189750	57
189800	55
189850	50
189900	53
189950	50
190000	52
