generation	pedigree_id	age
179800	7452	4.01503	44
179850	7521	4.04654	43
179900	7565	3.9688	38
179950	7548	4.04942	35
180000	6063	5.06268	36
180005	2033	10.0595	37
180010	646	15.0248	42
180015	199	19.9447	47
180020	97	15.8557	44
180025	100	7.76	41
180030	97	6.91753	46
180035	102	6.02941	42
180040	101	5.05941	41
180045	101	4.74257	46
180050	101	4.71287	20
180100	90	3.58889	18
180150	95	4.65263	32
180200	102	3.76471	20
180250	100	3.52	26
180300	113	3.66372	30
180350	85	4.57647	23
180400	97	3.64948	24
180450	99	3.36364	13
180500	100	4.35	21
180550	110	3.59091	17
180600	97	4.02062	18
180650	89	3.11236	19
180700	87	3.75862	20
180750	98	4.64286	38
180800	104	5.00962	22
180850	101	4.15842	22
180900	104	4.05769	28
180950	94	3.20213	17
181000	116	3.81034	20
181050	100	3.38	24
181100	96	3.375	21
181150	90	3.83333	19
181200	94	3.69149	21
181250	101	3.46535	23
181300	109	5.09174	32
181350	96	4.69792	32
181400	96	3.32292	18
181450	91	3.69231	20
181500	106	3.06604	13
181550	95	3.94737	18
181600	98	4.12245	22
181650	99	4.11111	23
181700	103	3.78641	23
181750	97	4.10309	28
181800	98	3.17347	18
181850	104	4.43269	21
181900	107	3.72897	20
181950	108	4.24074	23
182000	94	3.94681	17
182050	97	4.18557	22
182100	113	3.31858	15
182150	102	3.59804	21
182200	93	3.94624	22
182250	96	3.59375	15
182300	94	4.43617	34
182350	96	3.05208	20
182400	101	3.74257	18
182450	91	3.63736	28
182500	110	3.81818	35
182550	91	3.21978	18
182600	103	4.85437	34
182650	90	5.11111	34
182700	100	4.61	19
182750	98	3.92857	30
182800	99	4.59596	26
182850	94	4.81915	20
182900	99	4.08081	25
182950	104	3.26923	15
183000	97	4.70103	34
183050	99	4.49495	27
183100	94	3.80851	21
183150	104	4.33654	25
183200	116	3.98276	23
183250	98	4.06122	24
183300	99	3.90909	15
183350	96	4.15625	23
183400	93	3.77419	16
183450	103	3.74757	24
183500	93	4.55914	20
183550	106	3.54717	16
183600	104	3.45192	33
183650	93	4.23656	29
183700	102	3.95098	23
183750	98	4.59184	22
183800	108	3.93519	23
183850	106	4.07547	18
183900	96	3.89583	13
183950	108	3.76852	20
184000	92	4.36957	24
184050	92	4.95652	29
184100	100	3.54	19
184150	95	4.6	29
184200	101	3.85149	21
184250	96	4.3125	19
184300	90	3.56667	19
184350	109	4.44954	18
184400	96	3.30208	15
184450	98	4.84694	20
184500	107	4.04673	24
184550	105	3.2381	14
184600	103	4.29126	20
184650	109	3.83486	25
184700	87	4.26437	20
184750	97	4.09278	27
184800	89	3.53933	22
184850	97	4.46392	18
184900	91	3.8022	21
184950	107	3.38318	23
185000	88	4.19318	24
185050	94	5.21277	29
185100	103	3.90291	31
185150	94	3.85106	28
185200	112	3.86607	21
185250	105	4.46667	29
185300	102	3.84314	19
185350	97	4.05155	16
185400	92	4.19565	31
185450	90	4.11111	24
185500	111	3.88288	25
185550	103	4.76699	32
185600	92	5	24
185650	101	3.45545	15
185700	103	4.13592	26
185750	96	4.35417	29
185800	95	4.03158	18
185850	98	3.46939	19
185900	88	4.44318	27
185950	103	4.08738	20
186000	109	3.82569	31
186050	103	4.12621	21
186100	104	4.625	38
186150	97	3.4433	17
186200	111	3.44144	19
186250	102	4.89216	16
186300	93	3.09677	17
186350	102	3.61765	13
186400	100	4.26	24
186450	94	4.7234	16
186500	100	4.08	25
186550	97	3.42268	18
186600	98	3.83673	18
186650	94	4.11702	27
186700	97	4.72165	48
186750	89	4.20225	26
186800	93	4.26882	28
186850	102	4.19608	34
186900	106	3.23585	20
186950	101	4.31683	22
187000	93	4.70968	17
187050	106	4.25472	27
187100	106	4.03774	19
187150	97	4.35052	17
187200	99	4.20202	32
187250	97	4.6701	28
187300	96	3.96875	23
187350	101	4.0297	17
187400	99	3.56566	21
187450	105	4.30476	20
187500	97	5.73196	27
187550	105	4.51429	28
187600	101	4.39604	27
187650	96	3.75	24
187700	97	4.8866	22
187750	90	4.42222	19
187800	88	3.36364	18
187850	89	3.68539	14
187900	102	3.54902	19
187950	100	3.44	18
188000	94	4.20213	23
188050	109	3.22936	15
188100	95	3.73684	26
188150	109	3.98165	22
188200	91	4.24176	24
188250	91	4.26374	22
188300	100	3.51	20
188350	95	4.07368	22
188400	103	4.34951	28
188450	108	4.92593	29
188500	91	4.92308	36
188550	97	3.56701	20
188600	96	4.01042	22
188650	113	3.76106	27
188700	107	4.14019	24
188750	98	3.35714	16
188800	90	3.75556	27
188850	93	4.47312	25
188900	90	4.08889	25
188950	99	3.90909	33
189000	96	4.16667	24
189050	98	4.13265	19
189100	107	3.99065	29
189150	100	3.78	21
189200	93	3.69892	16
189250	106	3.5283	24
189300	93	3.63441	20
189350	106	3.61321	28
189400	93	2.80645	14
189450	102	3.54902	20
189500	92	4.07609	42
189550	96	3.96875	16
189600	105	4.27619	22
189650	98	3.82653	16
189700	100	3.85	30
189750	90	4.3	21
189800	110	4.1	17
189850	98	4.10204	31
189900	96	3.70833	24
189950	103	4.27184	17
190000	93	3.44086	18
