generation	pedigree_id	age
179800	7511	4.0454	44
179850	7475	4.0812	36
179900	7493	4.06953	41
179950	7486	4.05277	43
180000	5975	4.9672	37
180005	1939	9.86385	36
180010	628	14.9363	41
180015	222	20.0045	39
180020	110	19.1818	44
180025	101	9.60396	39
180030	108	5.03704	36
180035	100	5.33	39
180040	91	4.38462	43
180045	97	3.73196	21
180050	109	3.92661	18
180100	101	3.46535	21
180150	101	3.68317	17
180200	96	4.04167	32
180250	101	4.42574	22
180300	98	4.37755	20
180350	103	4.14563	28
180400	100	3.66	20
180450	98	3.64286	15
180500	105	3.8	20
180550	93	3.46237	15
180600	106	4.23585	27
180650	104	3.95192	24
180700	103	4.42718	18
180750	99	3.9697	18
180800	91	4.13187	17
180850	91	3.94505	21
180900	90	3.8	19
180950	99	4.20202	22
181000	106	3.80189	23
181050	100	3.75	20
181100	91	3.84615	23
181150	95	3.41053	20
181200	106	3.4717	15
181250	97	3.48454	15
181300	97	4.24742	22
181350	96	3.71875	18
181400	97	5.10309	29
181450	100	3.67	26
181500	102	3.83333	21
181550	95	4.46316	20
181600	108	3.05556	20
181650	109	4.08257	30
181700	92	3.41304	23
181750	106	3.13208	23
181800	100	3.08	24
181850	88	3.57955	18
181900	102	4.43137	21
181950	92	3.91304	18
182000	107	4.49533	20
182050	102	3.59804	22
182100	103	5.1068	22
182150	107	4.27103	22
182200	102	4.55882	30
182250	103	4.24272	15
182300	102	3.83333	15
182350	103	3.91262	26
182400	94	4.23404	29
182450	110	4.74545	29
182500	88	3.80682	20
182550	98	3.38776	16
182600	93	3.98925	29
182650	102	4.21569	23
182700	98	4.95918	39
182750	90	3.62222	16
182800	97	4.09278	23
182850	101	5.0297	26
182900	109	3.15596	16
182950	105	3.92381	20
183000	98	3.09184	21
183050	105	4.3619	26
183100	102	4.0098	17
183150	118	3.80508	19
183200	109	3.74312	20
183250	102	4.07843	36
183300	103	4.14563	23
183350	95	4.06316	18
183400	111	4.77477	22
183450	96	4.23958	24
183500	103	4.04854	33
183550	105	3.37143	21
183600	96	3.88542	15
183650	110	4.41818	37
183700	94	3.84043	20
183750	108	3.37037	17
183800	105	4.13333	27
183850	100	4.05	19
183900	99	4.05051	20
183950	109	4.84404	20
184000	93	5.03226	26
184050	95	3.24211	13
184100	94	3.54255	16
184150	94	5.07447	41
184200	98	3.5	18
184250	98	3.94898	23
184300	103	3.68932	19
184350	95	4.15789	15
184400	105	3.48571	22
184450	96	2.96875	28
184500	98	3.36735	18
184550	92	4.23913	19
184600	86	3.56977	20
184650	96	3.26042	14
184700	98	4.16327	26
184750	104	4.28846	30
184800	105	3.32381	26
184850	114	3.51754	27
184900	99	4.34343	20
184950	95	3.27368	19
185000	104	4.01923	16
185050	96	4.3125	13
185100	100	3.64	20
185150	97	4.28866	29
185200	101	3.47525	20
185250	104	3.60577	19
185300	100	5.09	38
185350	110	3.72727	21
185400	115	3.82609	17
185450	99	3.75758	23
185500	94	4.47872	18
185550	98	4.18367	21
185600	101	3.74257	26
185650	100	3.48	16
185700	97	3.51546	14
185750	102	3.79412	29
185800	99	3.88889	25
185850	98	4.27551	18
185900	101	4.87129	31
185950	101	3.44554	13
186000	100	3.92	19
186050	100	4.49	19
186100	96	4.41667	24
186150	116	3.43103	23
186200	108	3.39815	16
186250	105	5.01905	23
186300	108	3.66667	18
186350	110	3.59091	18
186400	102	3.4902	17
186450	89	5.10112	24
186500	96	3.71875	25
186550	85	3.03529	16
186600	95	3.56842	23
186650	97	3.65979	29
186700	101	3.9901	17
186750	110	4.55455	33
186800	91	4.7033	18
186850	96	3.76042	23
186900	102	4.52941	23
186950	101	4.33663	19
187000	114	4.30702	32
187050	95	4.01053	22
187100	110	3.48182	28
187150	99	3.84848	27
187200	104	3.70192	18
187250	104	3.61538	18
187300	101	3.64356	18
187350	105	3.93333	19
187400	99	5.13131	44
187450	81	4.30864	20
187500	105	3.51429	24
187550	96	4.48958	21
187600	102	3.61765	22
187650	100	3.85	20
187700	108	3.61111	16
187750	104	3.51923	22
187800	95	2.96842	14
187850	91	4.30769	29
187900	85	4.23529	20
187950	104	4.43269	19
188000	97	4.03093	23
188050	103	4.41748	31
188100	113	4.33628	28
188150	100	3.6	15
188200	107	4.14953	18
188250	97	4.30928	34
188300	98	3.55102	20
188350	93	4.04301	26
188400	97	3.8866	18
188450	111	4.32432	20
188500	100	3.94	26
188550	108	3.51852	16
188600	99	4.48485	19
188650	103	3.72816	18
188700	94	4.17021	18
188750	88	3.875	17
188800	97	4.28866	18
188850	105	3.67619	22
188900	91	4.72527	23
188950	115	4.0087	19
189000	110	4.29091	24
189050	99	3.9798	19
189100	111	3.38739	19
189150	93	3.88172	26
189200	99	3.59596	19
189250	102	3.42157	16
189300	103	4.21359	25
189350	99	3.91919	26
189400	107	3.51402	19
189450	105	3.32381	14
189500	99	4.82828	31
189550	109	3.88991	18
189600	100	3.32	21
189650	95	3.36842	17
189700	97	4.02062	27
189750	106	4.39623	30
189800	96	4.39583	21
189850	95	3.35789	24
189900	93	4.83871	23
189950	100	4.29	28
190000	96	3.27083	21
