generation	pedigree_id	age
179800	4166
179850	4294
179900	4114
179950	4181
180000	4253
180005	1420
180010	455
180015	129
180020	49
180025	58
180030	61
180035	55
180040	52
180045	69
180050	55
180100	43
180150	67
180200	51
180250	57
180300	42
180350	51
180400	53
180450	46
180500	49
180550	54
180600	53
180650	53
180700	47
180750	58
180800	54
180850	54
180900	61
180950	55
181000	54
181050	69
181100	49
181150	55
181200	67
181250	45
181300	47
181350	58
181400	58
181450	75
181500	63
181550	55
181600	44
181650	57
181700	47
181750	60
181800	46
181850	55
181900	58
181950	48
182000	52
182050	36
182100	57
182150	60
182200	58
182250	59
182300	63
182350	63
182400	69
182450	59
182500	45
182550	52
182600	57
182650	55
182700	59
182750	76
182800	47
182850	58
182900	51
182950	63
183000	56
183050	65
183100	52
183150	45
183200	57
183250	49
183300	49
183350	51
183400	64
183450	61
183500	49
183550	55
183600	52
183650	58
183700	59
183750	62
183800	46
183850	57
183900	52
183950	68
184000	56
184050	62
184100	59
184150	58
184200	60
184250	57
184300	68
184350	48
184400	62
184450	58
184500	56
184550	68
184600	56
184650	55
184700	60
184750	47
184800	51
184850	52
184900	62
184950	52
185000	52
185050	64
185100	57
185150	47
185200	49
185250	55
185300	64
185350	61
185400	45
185450	60
185500	65
185550	59
185600	64
185650	47
185700	51
185750	65
185800	61
185850	63
185900	50
185950	46
186000	66
186050	50
186100	56
186150	55
186200	49
186250	53
186300	71
186350	66
186400	60
186450	59
186500	58
186550	45
186600	57
186650	57
186700	44
186750	50
186800	49
186850	57
186900	46
186950	56
187000	40
187050	48
187100	56
187150	50
187200	50
187250	51
187300	62
187350	47
187400	64
187450	55
187500	60
187550	50
187600	45
187650	42
187700	69
187750	48
187800	58
187850	43
187900	64
187950	53
188000	47
188050	54
188100	52
188150	56
188200	56
188250	53
188300	62
188350	61
188400	63
188450	67
188500	59
188550	60
188600	56
188650	61
188700	46
188750	50
188800	54
188850	64
188900	50
188950	42
189000	57
189050	60
189100	52
189150	53
189200	61
189250	65
189300	56
189350	46
189400	54
189450	47
189500	52
189550	41
189600	69
189650	67
189700	56
189750	61
189800	71
189850	66
189900	62
189950	55
190000	49
