generation	pedigree_id	age
179800	7530	3.90863	38
179850	7469	4.11595	41
179900	7475	4.01365	41
179950	7553	4.05203	38
180000	6022	5.0181	45
180005	2020	10.1277	44
180010	666	14.8348	49
180015	222	20.1622	54
180020	92	19.087	40
180025	100	6.42	39
180030	109	4.3945	44
180035	105	3.68571	14
180040	104	4.30769	19
180045	97	4.03093	23
180050	101	3.84158	22
180100	115	4.28696	23
180150	94	4.12766	19
180200	104	5.53846	21
180250	89	4.07865	17
180300	103	3.72816	23
180350	104	4.88462	28
180400	92	4.04348	18
180450	97	3.93814	19
180500	104	3.33654	17
180550	90	4.44444	20
180600	99	4.23232	17
180650	103	4.5534	23
180700	109	3.54128	21
180750	93	3.66667	20
180800	109	3.72477	16
180850	87	4.51724	20
180900	86	3.36047	23
180950	109	4.22018	26
181000	98	4.10204	26
181050	105	4.2381	25
181100	99	3.79798	26
181150	103	4.1165	21
181200	99	3.61616	20
181250	107	4.76636	25
181300	92	3.44565	15
181350	94	3.05319	16
181400	95	4.38947	28
181450	86	3.89535	20
181500	104	4.23077	20
181550	98	3.92857	20
181600	97	3.60825	25
181650	89	4.39326	31
181700	96	4.61458	28
181750	108	3.62963	21
181800	85	4.69412	21
181850	106	3.66038	20
181900	86	3.93023	13
181950	91	3.0989	16
182000	97	3.92784	20
182050	95	4.17895	30
182100	96	4.23958	30
182150	101	3.48515	18
182200	99	3.86869	21
182250	86	4.60465	33
182300	91	3.63736	14
182350	103	3.69903	35
182400	106	4.37736	19
182450	105	3.75238	26
182500	94	3.8617	17
182550	94	4.25532	20
182600	97	5.19588	36
182650	84	4.71429	21
182700	98	4	16
182750	91	4.61538	19
182800	105	4.00952	19
182850	102	4.92157	32
182900	94	4.34043	37
182950	105	3.52381	30
183000	106	4.63208	19
183050	102	4.31373	21
183100	93	3.70968	26
183150	110	3.5	16
183200	101	3.34653	17
183250	98	4.76531	17
183300	111	3.57658	21
183350	85	4.45882	22
183400	105	4.51429	22
183450	91	4.21978	21
183500	100	3.92	23
183550	83	4.56627	31
183600	90	3.68889	25
183650	96	3.92708	31
183700	105	3.99048	18
183750	100	4.19	18
183800	101	3.92079	23
183850	100	3.45	19
183900	98	4.30612	19
183950	110	4.41818	35
184000	110	3.59091	26
184050	99	4.15152	29
184100	96	3.86458	24
184150	98	4.30612	20
184200	112	4.39286	21
184250	108	3.5463	21
184300	97	4.14433	24
184350	107	3.95327	36
184400	101	5.23762	27
184450	109	4.55046	27
184500	99	4.18182	22
184550	100	4.69	26
184600	102	3.83333	19
184650	92	4.42391	16
184700	94	4.52128	29
184750	91	4.53846	22
184800	97	4.04124	23
184850	95	4.10526	26
184900	101	3.70297	20
184950	91	3.20879	18
185000	96	3.85417	29
185050	99	3.82828	17
185100	94	4.48936	16
185150	100	4.07	14
185200	111	3.36937	17
185250	92	3.8587	24
185300	97	3.91753	22
185350	96	3.34375	19
185400	106	4.27358	24
185450	88	4.68182	23
185500	92	3.19565	15
185550	102	4.18627	25
185600	96	3.95833	33
185650	100	4.15	24
185700	103	3.20388	18
185750	102	3.30392	16
185800	98	3.45918	16
185850	85	4.62353	24
185900	99	3.94949	22
185950	92	4.06522	19
186000	102	4.05882	20
186050	96	3.8125	17
186100	87	3.85057	22
186150	102	3.95098	30
186200	103	4.50485	31
186250	102	4.36275	28
186300	91	3.98901	21
186350	98	3.92857	22
186400	100	4.45	24
186450	102	4.77451	47
186500	95	4.27368	18
186550	97	3.37113	36
186600	94	4.43617	20
186650	97	3.82474	24
186700	92	3.44565	25
186750	104	4.25962	34
186800	97	3.97938	23
186850	103	3.72816	18
186900	94	3.52128	16
186950	88	3.67045	23
187000	106	3.57547	15
187050	106	3.54717	18
187100	89	4.32584	24
187150	113	3.52212	19
187200	106	3.69811	19
187250	90	4.24444	24
187300	95	3.73684	15
187350	96	3.77083	19
187400	107	3.81308	26
187450	96	3.96875	16
187500	89	3.88764	22
187550	103	3.52427	17
187600	96	3.46875	22
187650	99	4.54545	24
187700	94	3.46809	23
187750	106	3.77358	22
187800	109	4.01835	18
187850	95	3.73684	24
187900	100	4.57	20
187950	100	4.49	26
188000	90	4.83333	25
188050	95	4.25263	18
188100	91	3.07692	14
188150	104	4.5	19
188200	99	4.33333	31
188250	104	3.92308	14
188300	98	3.76531	19
188350	95	4.10526	20
188400	104	4.75962	24
188450	94	3.52128	17
188500	100	3.64	18
188550	97	3.38144	14
188600	105	3.50476	18
188650	102	4.34314	16
188700	93	3.97849	35
188750	97	4.25773	27
188800	95	4.29474	18
188850	97	3.54639	20
188900	99	4.11111	16
188950	98	4.22449	24
189000	104	3.48077	27
189050	106	4.24528	33
189100	109	3.86239	20
189150	107	4	21
189200	107	4.34579	19
189250	84	4.58333	24
189300	100	4.08	22
189350	97	4.29897	21
189400	90	3.76667	23
189450	108	4.44444	22
189500	97	4.1134	24
189550	107	3.8972	18
189600	87	3.75862	25
189650	96	3.76042	15
189700	98	3.9898	19
189750	103	3.91262	17
189800	106	3.90566	20
189850	105	4.93333	27
189900	101	3.60396	17
189950	102	4.21569	26
190000	104	3.38462	20
