generation	pedigree_id	age
179800	7476	4.00803	48
179850	7478	4.00174	37
179900	7496	3.9289	34
179950	7534	3.99416	43
180000	5942	5.00067	48
180005	1996	9.89279	39
180010	654	15.0046	43
180015	208	19.8702	37
180020	100	16.71	35
180025	105	7.4	39
180030	90	5.66667	40
180035	100	3.69	45
180040	104	3.45192	19
180045	99	4.38384	24
180050	94	4.60638	17
180100	92	4.03261	23
180150	106	3.77358	18
180200	109	3.42202	31
180250	103	4.15534	40
180300	101	4.62376	22
180350	89	4.22472	25
180400	98	3.70408	20
180450	100	3.6	23
180500	101	3.43564	16
180550	110	4.43636	27
180600	106	4.11321	25
180650	91	3.61538	21
180700	102	4.56863	19
180750	106	3.69811	16
180800	102	4.5098	19
180850	95	4.68421	16
180900	102	4.10784	19
180950	94	3.80851	24
181000	105	5	21
181050	93	4.19355	15
181100	106	4.33962	28
181150	93	4.65591	28
181200	90	3.84444	22
181250	106	4.37736	28
181300	96	4.14583	40
181350	105	3.82857	18
181400	98	4.11224	20
181450	107	3.21495	21
181500	78	3.88462	22
181550	98	3.64286	19
181600	93	3.5914	17
181650	109	3.97248	21
181700	108	3.91667	18
181750	104	3.89423	24
181800	102	4.5	28
181850	97	3.5567	26
181900	108	3.14815	18
181950	109	3.72477	29
182000	104	4.20192	19
182050	104	3.75962	24
182100	95	4.73684	30
182150	93	3.33333	15
182200	95	4.14737	21
182250	92	3.34783	14
182300	98	4.61224	25
182350	96	3.875	27
182400	94	3.78723	29
182450	98	3.13265	20
182500	104	4.45192	24
182550	96	3.9375	24
182600	107	3.93458	21
182650	102	3.92157	19
182700	95	4.56842	29
182750	93	3.86022	19
182800	101	3.61386	19
182850	100	4.55	32
182900	105	3.87619	23
182950	97	4.3299	24
183000	105	4.04762	22
183050	109	4.74312	25
183100	96	4.57292	30
183150	99	3.83838	18
183200	109	3.90826	21
183250	93	4.30108	17
183300	100	4.31	27
183350	119	4.37815	21
183400	92	3.78261	15
183450	98	3.46939	18
183500	96	3.625	21
183550	109	3.6789	32
183600	109	3.6055	21
183650	105	4.06667	24
183700	98	3.85714	24
183750	100	3.4	24
183800	100	4.32	23
183850	100	3.78	15
183900	88	3.70455	16
183950	99	3.28283	18
184000	91	4.0989	23
184050	109	3.9633	19
184100	101	3.16832	16
184150	93	4.6129	22
184200	93	3.87097	28
184250	101	3.68317	22
184300	99	4.46465	25
184350	99	4.16162	19
184400	105	3.47619	26
184450	104	3.77885	33
184500	110	4.24545	24
184550	90	3.55556	19
184600	100	4.74	38
184650	108	3.66667	20
184700	95	3.72632	18
184750	101	3.9901	24
184800	97	3.63918	21
184850	89	3.98876	19
184900	102	3.60784	15
184950	109	4.29358	26
185000	95	4.83158	19
185050	95	3.51579	24
185100	106	3.36792	24
185150	97	4.37113	27
185200	101	3.56436	27
185250	101	3.86139	24
185300	96	3.86458	18
185350	93	3.72043	19
185400	98	3.53061	21
185450	100	3.42	17
185500	98	3.85714	20
185550	93	3.65591	22
185600	99	4.10101	22
185650	102	3.7549	17
185700	97	3.63918	18
185750	100	4.49	28
185800	99	3.68687	14
185850	99	4.16162	16
185900	93	3.73118	17
185950	95	5.01053	19
186000	93	3.87097	19
186050	96	3.40625	21
186100	103	4.57282	23
186150	106	3.33019	28
186200	106	3.9717	21
186250	95	3.8	22
186300	103	3.34951	32
186350	108	3.63889	23
186400	105	3.48571	25
186450	104	3.61538	18
186500	115	4.53913	21
186550	91	4.26374	19
186600	102	4.19608	20
186650	96	4.01042	20
186700	95	3.48421	22
186750	116	3.77586	15
186800	96	4.25	27
186850	101	4.30693	29
186900	103	3.67961	19
186950	106	4.42453	20
187000	96	3.6875	16
187050	100	3.49	14
187100	104	3.22115	13
187150	93	3.30108	17
187200	97	3.52577	17
187250	89	4.57303	32
187300	97	3.94845	15
187350	101	4.50495	23
187400	93	3.43011	26
187450	101	4.44554	21
187500	95	4.13684	21
187550	92	4.1087	22
187600	104	3.91346	19
187650	98	4.2449	31
187700	103	3.91262	18
187750	108	5.08333	24
187800	99	4.40404	20
187850	108	3.88889	19
187900	103	3.60194	17
187950	93	4.58065	21
188000	106	5.07547	19
188050	93	4.87097	33
188100	99	3.67677	22
188150	101	3.85149	18
188200	98	4.33673	21
188250	103	4.58252	29
188300	96	4.79167	29
188350	103	4.02913	27
188400	93	3.73118	20
188450	98	4.35714	19
188500	97	4.80412	22
188550	101	4.53465	21
188600	94	3.6383	16
188650	109	5.22936	19
188700	107	4.45794	20
188750	96	4.91667	33
188800	108	4.11111	22
188850	103	3.71845	22
188900	98	4.08163	24
188950	94	4.20213	26
189000	105	4.46667	24
189050	103	4.62136	23
189100	103	3.71845	17
189150	99	4.19192	25
189200	100	4.07	21
189250	89	3.86517	30
189300	91	3.71429	23
189350	96	4.10417	22
189400	112	4.5625	21
189450	103	4.16505	22
189500	98	3.57143	22
189550	103	4	24
189600	98	4.03061	24
189650	93	3.78495	18
189700	97	3.72165	21
189750	95	4.10526	23
189800	102	3.5098	17
189850	114	4.03509	25
189900	103	3.37864	23
189950	95	3.88421	21
190000	99	3.60606	20
