generation	pedigree_id	age
179800	761118248	0
179800	761116980	0
179800	761116353	0
179800	761116599	0
179800	761116572	0
179800	761119845	0
179800	761117770	0
179800	761119665	0
179800	761116423	0
179800	761119295	0
179800	761118065	0
179800	761116967	0
179800	761119165	0
179800	761117602	0
179800	761115962	0
179800	761118665	0
179800	761116662	0
179800	761117577	0
179800	761117762	0
179800	761116968	0
179800	761119906	0
179800	761118820	0
179800	761117208	0
179800	761116268	0
179800	761116655	0
179800	761119764	0
179800	761115836	0
179800	761118513	0
179800	761118456	0
179800	761118344	0
179800	761117673	0
179800	761117489	0
179800	761117578	0
179800	761117615	0
179800	761118915	0
179800	761119986	0
179800	761118493	0
179800	761117072	0
179800	761119586	0
179800	761118518	0
179800	761118225	0
179800	761115835	0
179800	761115961	0
179800	761119147	0
179800	761117264	0
179800	761119816	0
179800	761118621	0
179800	761115861	0
179800	761118701	0
179800	761116050	0
179800	761119615	0
179800	761119943	0
179800	761117305	0
179800	761117601	0
179800	761116925	0
179800	761118606	0
179800	761116145	0
179800	761117480	0
179800	761119438	0
179800	761117492	0
179800	761120009	0
179800	761119254	0
179800	761117390	0
179800	761117847	0
179800	761115830	0
179800	761118599	0
179800	761117708	0
179800	761118838	0
179800	761118808	0
179800	761117648	0
179800	761119001	0
179800	761117568	0
179800	761116139	0
179800	761119113	0
179800	761118197	0
179800	761115930	0
179800	761116983	0
179800	761117830	0
179800	761116926	0
179800	761119583	0
179800	761118956	0
179800	761118511	0
179800	761116398	0
179800	761119302	0
179800	761115864	0
179800	761118388	0
179800	761119914	0
179800	761118092	0
179800	761119386	0
179800	761117463	0
179800	761119789	0
179800	761119517	0
179800	761116554	0
179800	761120010	0
179800	761119977	0
179800	761116814	0
179800	761116606	0
179800	761116292	0
179800	761117976	0
179800	761117154	0
179850	761328481	0
179850	761330544	0
179850	761329184	0
179850	761329200	0
179850	761328098	0
179850	761328931	0
179850	761327742	0
179850	761329734	0
179850	761331217	0
179850	761330718	0
179850	761328511	0
179850	761329228	0
179850	761328856	0
179850	761331622	0
179850	761329343	0
179850	761327550	0
179850	761327615	0
179850	761330808	0
179850	761331418	0
179850	761330519	0
179850	761328987	0
179850	761329435	0
179850	761330644	0
179850	761329831	0
179850	761328699	0
179850	761329216	0
179850	761331262	0
179850	761328390	0
179850	761328023	0
179850	761331278	0
179850	761330548	0
179850	761330457	0
179850	761328666	0
179850	761329701	0
179850	761327948	0
179850	761329115	0
179850	761327556	0
179850	761331207	0
179850	761328433	0
179850	761331402	0
179850	761329411	0
179850	761330256	0
179850	761329951	0
179850	761328540	0
179850	761327743	0
179850	761328151	0
179850	761327638	0
179850	761330055	0
179850	761329630	0
179850	761329126	0
179850	761330872	0
179850	761331343	0
179850	761330567	0
179850	761327628	0
179850	761327919	0
179850	761327672	0
179850	761327658	0
179850	761330711	0
179850	761331064	0
179850	761329584	0
179850	761331670	0
179850	761329999	0
179850	761327946	0
179850	761330492	0
179850	761329363	0
179850	761330886	0
179850	761329526	0
179850	761328703	0
179850	761329421	0
179850	761330248	0
179850	761330242	0
179850	761328048	0
179850	761328756	0
179850	761330539	0
179850	761329567	0
179850	761331294	0
179850	761328973	0
179850	761330159	0
179850	761331637	0
179850	761328552	0
179850	761329534	0
179850	761328373	0
179850	761330057	0
179850	761328740	0
179850	761327795	0
179850	761327735	0
179850	761330093	0
179850	761328562	0
179850	761327964	0
179850	761329895	0
179850	761327925	0
179850	761331065	0
179850	761330193	0
179850	761328474	0
179850	761328564	0
179850	761328796	0
179850	761327891	0
179850	761330487	0
179850	761330291	0
179850	761328175	0
179900	761540753	0
179900	761540199	0
179900	761539560	0
179900	761539484	0
179900	761543164	0
179900	761542872	0
179900	761542808	0
179900	761542476	0
179900	761542147	0
179900	761541433	0
179900	761541872	0
179900	761539576	0
179900	761540427	0
179900	761543255	0
179900	761540160	0
179900	761543058	0
179900	761542190	0
179900	761542655	0
179900	761542392	0
179900	761542333	0
179900	761541660	0
179900	761543401	0
179900	761543367	0
179900	761543119	0
179900	761542931	0
179900	761541063	0
179900	761540042	0
179900	761542602	0
179900	761540814	0
179900	761542693	0
179900	761540840	0
179900	761540387	0
179900	761543412	0
179900	761540582	0
179900	761541300	0
179900	761541078	0
179900	761541294	0
179900	761543043	0
179900	761540583	0
179900	761539581	0
179900	761541971	0
179900	761542178	0
179900	761539799	0
179900	761541470	0
179900	761540775	0
179900	761540098	0
179900	761539486	0
179900	761541972	0
179900	761540287	0
179900	761541571	0
179900	761541681	0
179900	761543257	0
179900	761542098	0
179900	761543212	0
179900	761543436	0
179900	761541448	0
179900	761540498	0
179900	761541453	0
179900	761541298	0
179900	761540006	0
179900	761539559	0
179900	761543236	0
179900	761541748	0
179900	761539675	0
179900	761541463	0
179900	761540870	0
179900	761542367	0
179900	761540227	0
179900	761540412	0
179900	761540159	0
179900	761540088	0
179900	761540623	0
179900	761540881	0
179900	761541011	0
179900	761540811	0
179900	761542043	0
179900	761542763	0
179900	761542742	0
179900	761541729	0
179900	761541070	0
179900	761543315	0
179900	761540215	0
179900	761540209	0
179900	761543338	0
179900	761541651	0
179900	761539665	0
179900	761541192	0
179900	761542495	0
179900	761539879	0
179900	761541394	0
