generation	pedigree_id	age
179800	7471	3.96399	37
179850	7506	3.9607	50
179900	7454	4.00268	35
179950	7436	3.96772	44
180000	5991	4.95343	39
180005	2025	9.78272	34
180010	666	14.7823	34
180015	205	19.7756	37
180020	103	16.8738	37
180025	107	9.28972	35
180030	95	6.70526	40
180035	96	4.8125	45
180040	100	3.74	18
180045	98	4.81633	21
180050	97	3.56701	20
180100	102	3.7549	16
180150	96	3.97917	19
180200	107	4.25234	24
180250	107	3.61682	15
180300	101	4.20792	35
180350	105	2.98095	13
180400	100	4.18	31
180450	93	4.6129	24
180500	104	3.65385	21
180550	100	4.17	26
180600	98	3.85714	26
180650	98	4.21429	38
180700	95	4.24211	21
180750	100	3.86	30
180800	102	4.15686	22
180850	100	3.85	20
180900	98	4.56122	32
180950	104	3.90385	25
181000	90	4.28889	23
181050	100	3.69	21
181100	92	3.47826	22
181150	103	4.53398	25
181200	96	3.28125	25
181250	101	4.11881	33
181300	96	4.17708	21
181350	110	4.07273	24
181400	100	4.49	18
181450	99	4.19192	17
181500	108	4.64815	31
181550	89	3.49438	15
181600	100	3.86	21
181650	96	4.375	25
181700	109	4.20183	23
181750	105	4.11429	29
181800	103	4.59223	26
181850	105	4.92381	38
181900	100	3.77	16
181950	90	3.62222	17
182000	99	4.45455	19
182050	96	3.94792	23
182100	104	3.74038	20
182150	98	4.14286	23
182200	98	4.37755	20
182250	100	4.65	25
182300	97	4.75258	27
182350	99	4.06061	15
182400	99	3.43434	20
182450	99	3.26263	19
182500	97	4.3299	18
182550	101	3.62376	17
182600	98	4.5	28
182650	86	3.33721	21
182700	96	4.01042	22
182750	106	3.98113	27
182800	107	4.20561	29
182850	86	4.18605	17
182900	112	3.78571	23
182950	108	3.92593	16
183000	88	4.09091	27
183050	87	3.08046	13
183100	101	3.87129	27
183150	96	4.02083	22
183200	107	3.42991	22
183250	101	3.76238	25
183300	103	3.42718	35
183350	96	4.53125	35
183400	108	4.83333	20
183450	103	4.08738	25
183500	98	3.59184	16
183550	98	3.63265	17
183600	107	3.4486	14
183650	108	3.75926	21
183700	98	4.57143	26
183750	96	4.67708	20
183800	101	3.32673	19
183850	105	3.30476	17
183900	102	5.37255	32
183950	92	3.54348	19
184000	105	4.47619	41
184050	101	4.53465	23
184100	107	3.46729	20
184150	105	4.0381	21
184200	97	4.01031	20
184250	110	3.28182	13
184300	92	4.45652	17
184350	115	3.72174	18
184400	102	3.38235	19
184450	95	3.8	22
184500	105	4.17143	27
184550	91	3.85714	17
184600	89	4.13483	14
184650	96	3.34375	17
184700	99	3.29293	18
184750	114	2.94737	20
184800	102	4.14706	37
184850	106	3.86792	20
184900	91	4.9011	24
184950	95	4.2	48
185000	95	3.95789	23
185050	106	4.24528	20
185100	100	2.85	13
185150	95	3.37895	17
185200	109	4.22018	23
185250	92	3.66304	25
185300	94	3.37234	14
185350	104	3.77885	21
185400	93	3.69892	16
185450	107	3.85981	19
185500	100	4.23	21
185550	102	3.88235	18
185600	111	4.64865	24
185650	95	4.24211	24
185700	107	3.48598	23
185750	98	3.56122	23
185800	100	3.75	15
185850	109	3.49541	27
185900	91	3.63736	15
185950	105	4.93333	32
186000	94	3.43617	17
186050	94	3.48936	16
186100	103	3.5534	25
186150	98	4.18367	23
186200	104	3.81731	26
186250	117	3.47863	23
186300	95	4.08421	20
186350	101	4.21782	30
186400	93	4.1828	18
186450	92	4.22826	14
186500	89	4.11236	19
186550	104	4.21154	17
186600	98	3.70408	18
186650	106	4.0283	31
186700	113	4.15929	30
186750	102	3.2451	15
186800	99	3.79798	21
186850	106	4.43396	24
186900	93	5.21505	25
186950	99	3.93939	20
187000	100	4.08	22
187050	91	4.50549	22
187100	102	4.69608	35
187150	87	3.64368	19
187200	106	5.09434	37
187250	102	3.56863	13
187300	98	4.13265	20
187350	101	3.45545	29
187400	104	4.84615	19
187450	95	4.55789	28
187500	106	3.89623	26
187550	95	3.81053	21
187600	105	4.8	38
187650	98	3.63265	16
187700	110	3.62727	33
187750	103	4.27184	30
187800	92	4.40217	23
187850	87	4.34483	22
187900	97	4.28866	25
187950	89	4.95506	23
188000	111	3.32432	25
188050	107	4.14953	33
188100	94	4.2766	31
188150	95	4.42105	19
188200	104	3.27885	18
188250	100	4.06	17
188300	98	4.2449	24
188350	104	4.00962	31
188400	95	4.66316	23
188450	105	4.27619	18
188500	104	4.55769	18
188550	101	3.92079	15
188600	90	3.85556	26
188650	107	4.24299	20
188700	93	4	28
188750	103	3.80583	21
188800	88	4.48864	20
188850	99	3.9697	18
188900	99	4.0404	16
188950	90	3.54444	24
189000	106	4.0566	33
189050	104	3.45192	16
189100	108	4.63889	27
189150	101	3.41584	17
189200	103	4.76699	24
189250	101	5.0198	29
189300	99	4.47475	21
189350	107	3.60748	33
189400	112	4.04464	24
189450	103	4.54369	32
189500	99	4.54545	19
189550	89	3.77528	14
189600	107	4.09346	21
189650	97	3.30928	18
189700	92	3.96739	21
189750	95	5.08421	46
189800	96	4.9375	33
189850	97	4	23
189900	93	3.58065	21
189950	93	4.06452	26
190000	115	4.48696	27
