generation	pedigree_id	age
179800	7526	4.06179	42
179850	7517	4.06452	48
179900	7380	4.05799	44
179950	7560	4.05503	38
180000	5990	4.9222	50
180005	2003	9.82926	55
180010	636	14.6588	36
180015	218	20.1651	41
180020	104	16.7692	42
180025	97	8.34021	41
180030	98	4.58163	45
180035	107	3.36449	46
180040	101	4.17822	51
180045	99	4.47475	56
180050	85	3.38824	20
180100	98	3.95918	21
180150	113	5	28
180200	96	4.17708	22
180250	102	3.88235	17
180300	97	4.40206	20
180350	100	3.73	20
180400	106	4.58491	29
180450	90	4.81111	32
180500	110	3.39091	17
180550	98	4.42857	28
180600	91	3.85714	25
180650	97	3.86598	26
180700	109	4	19
180750	109	3.43119	16
180800	104	3.46154	18
180850	102	3.02941	16
180900	101	4.83168	21
180950	100	4.29	31
181000	110	3.93636	20
181050	94	3.37234	17
181100	92	3.72826	16
181150	115	4.10435	27
181200	101	3.78218	22
181250	95	3.90526	18
181300	111	4.52252	21
181350	98	3.21429	23
181400	98	3.43878	26
181450	97	3.38144	18
181500	109	4.00917	24
181550	89	3.79775	19
181600	103	4.08738	16
181650	110	3.71818	23
181700	105	3.81905	24
181750	91	3.67033	16
181800	106	3.38679	19
181850	85	4.03529	31
181900	99	4.79798	41
181950	97	3.38144	14
182000	107	3.70093	17
182050	90	3.48889	22
182100	100	3.67	17
182150	98	3.91837	18
182200	102	4.32353	20
182250	99	3.80808	23
182300	94	3.97872	19
182350	99	4.51515	21
182400	104	3.47115	20
182450	93	3.23656	17
182500	97	2.92784	13
182550	93	3.98925	21
182600	97	3.96907	20
182650	103	4.29126	22
182700	101	4.39604	28
182750	95	3.6	16
182800	102	3.86275	30
182850	91	3.51648	22
182900	114	4.13158	20
182950	97	4.05155	20
183000	105	4.28571	19
183050	96	3.20833	17
183100	104	3.27885	16
183150	103	4.47573	26
183200	109	4.99083	27
183250	91	3.75824	18
183300	103	4.46602	31
183350	102	4.39216	29
183400	90	4.77778	23
183450	109	4.18349	22
183500	100	4.24	21
183550	97	4.4433	21
183600	85	3.54118	21
183650	105	4.2381	28
183700	104	4.40385	23
183750	95	3.6	15
183800	106	3.38679	23
183850	103	4.2233	26
183900	102	4.33333	19
183950	101	3.9505	36
184000	109	2.69725	15
184050	96	3.79167	25
184100	97	3.61856	18
184150	96	3.82292	20
184200	102	4.2451	35
184250	107	4.28037	18
184300	96	3.9375	24
184350	105	4.32381	27
184400	101	2.79208	20
184450	104	3.36538	20
184500	103	4	18
184550	94	4.78723	24
184600	98	4.2449	23
184650	98	4.58163	24
184700	99	3.77778	22
184750	90	4.22222	26
184800	102	3.52941	27
184850	109	3.45872	25
184900	104	3.55769	31
184950	97	4.31959	19
185000	89	3.1236	12
185050	110	4.25455	24
185100	100	4.33	21
185150	100	3.97	20
185200	102	4.54902	29
185250	94	4.44681	27
185300	104	4.21154	20
185350	104	4.375	16
185400	103	4.31068	25
185450	103	4.13592	22
185500	108	3.73148	23
185550	104	3.33654	28
185600	96	3.29167	15
185650	96	3.65625	22
185700	89	4.49438	25
185750	93	4.23656	16
185800	102	3.53922	19
185850	90	3.68889	23
185900	93	4.13978	23
185950	102	4.09804	20
186000	104	3.25962	35
186050	117	4.17949	20
186100	92	3.83696	19
186150	98	3.5	27
186200	96	3.73958	20
186250	99	3.84848	20
186300	107	3.81308	19
186350	104	4.31731	34
186400	109	4	26
186450	104	3.36538	17
186500	98	4.2551	35
186550	85	3.10588	19
186600	101	3.88119	24
186650	95	3.74737	19
186700	104	3.875	16
186750	93	4.21505	18
186800	97	4.41237	25
186850	102	3.61765	28
186900	102	3.55882	24
186950	105	3.17143	18
187000	94	5.64894	30
187050	100	3.76	20
187100	103	4.33981	24
187150	102	4.04902	28
187200	108	3.94444	28
187250	102	3.56863	31
187300	90	4.15556	15
187350	102	3.82353	18
187400	92	4.83696	21
187450	96	3.66667	22
187500	104	3.83654	31
187550	107	3.92523	18
187600	100	3.9	17
187650	106	3.61321	29
187700	100	4.57	23
187750	105	4	25
187800	103	4.26214	18
187850	93	3.53763	19
187900	104	4.38462	24
187950	93	3.68817	19
188000	95	4.71579	22
188050	102	3.55882	17
188100	91	3.40659	20
188150	96	3.76042	21
188200	101	4.81188	29
188250	96	3.9375	20
188300	107	4	18
188350	93	4.03226	28
188400	100	4.44	27
188450	102	4.04902	26
188500	102	5.2549	30
188550	92	3.40217	17
188600	97	4.03093	28
188650	99	3.9798	25
188700	98	4.28571	24
188750	87	3.85057	23
188800	112	3.88393	17
188850	98	4.44898	22
188900	99	3.17172	22
188950	95	4.36842	26
189000	104	3.54808	16
189050	100	3.99	14
189100	113	4.38053	33
189150	104	3.49038	17
189200	105	3.84762	19
189250	96	3.6875	21
189300	94	3.58511	17
189350	104	4.63462	19
189400	99	4.53535	25
189450	97	3.26804	18
189500	96	3.84375	21
189550	105	4.09524	19
189600	99	3.58586	23
189650	108	3.46296	18
189700	98	4.40816	21
189750	96	3.8125	25
189800	89	3.35955	18
189850	103	4.42718	17
189900	99	4.06061	25
189950	104	3.05769	21
190000	101	3.52475	16
