generation	pedigree_id	age
179800	7473	3.9525	45
179850	7605	3.98988	42
179900	7590	4.05481	46
179950	7584	3.98062	39
180000	6064	4.96356	34
180005	1962	9.99439	38
180010	657	14.8447	38
180015	213	19.9437	41
180020	89	16.6404	39
180025	86	9.82558	37
180030	89	5.1236	35
180035	100	4.81	40
180040	99	4.53535	45
180045	102	4.12745	17
180050	93	4.49462	21
180100	94	3.92553	28
180150	92	3.83696	24
180200	103	4.08738	37
180250	103	3.37864	23
180300	101	3.88119	26
180350	93	3.69892	36
180400	92	3.8913	18
180450	90	4.41111	18
180500	111	3.6036	21
180550	111	3.67568	25
180600	99	4.22222	24
180650	90	3.31111	14
180700	101	3.05941	18
180750	113	4.0177	23
180800	104	3.43269	12
180850	87	3.36782	25
180900	93	4.96774	42
180950	96	4.8125	26
181000	100	4.54	25
181050	99	4.64646	17
181100	92	4.36957	26
181150	97	4.06186	18
181200	92	3.67391	23
181250	90	2.98889	22
181300	96	4.22917	17
181350	98	5.28571	32
181400	105	3.68571	25
181450	116	3.69828	21
181500	97	4.01031	21
181550	103	4.37864	25
181600	106	3.79245	23
181650	102	3.62745	21
181700	102	4.40196	42
181750	100	3.53	16
181800	107	3.57009	16
181850	97	4.8866	27
181900	105	3.89524	24
181950	96	3.47917	32
182000	96	4.28125	27
182050	105	3.75238	25
182100	100	3.91	18
182150	98	4.06122	20
182200	104	3.91346	27
182250	100	4.46	27
182300	101	4.18812	26
182350	103	4.49515	17
182400	107	3.26168	25
182450	94	4.34043	18
182500	107	3.80374	21
182550	95	3.95789	34
182600	105	3.2	15
182650	100	4	26
182700	100	4.06	20
182750	100	4.16	26
182800	104	5.08654	29
182850	114	3.78947	20
182900	100	4.1	23
182950	99	4.08081	24
183000	98	3.89796	28
183050	105	3.98095	20
183100	102	4.63725	37
183150	102	3.94118	37
183200	105	4.00952	22
183250	96	3.11458	16
183300	100	3.36	22
183350	95	4.10526	25
183400	103	3.81553	21
183450	97	4.27835	26
183500	95	3.31579	11
183550	106	4.11321	20
183600	96	3.89583	25
183650	101	4.27723	17
183700	99	3.79798	19
183750	109	3.68807	26
183800	100	4.96	35
183850	98	5.22449	34
183900	98	3.21429	18
183950	103	4.12621	29
184000	102	3.48039	17
184050	96	4.55208	26
184100	104	4.16346	25
184150	106	4.61321	27
184200	96	3.19792	15
184250	105	3.31429	19
184300	98	4.40816	23
184350	93	5.45161	47
184400	100	4.71	20
184450	100	4.35	31
184500	87	4.89655	27
184550	103	4.1068	18
184600	106	4.62264	26
184650	91	3.52747	18
184700	99	4.54545	20
184750	102	3.4902	28
184800	101	3.26733	15
184850	99	4.29293	18
184900	107	4.05607	25
184950	108	3.48148	22
185000	96	3.28125	15
185050	102	4.89216	23
185100	97	3.59794	20
185150	104	3.65385	17
185200	87	3.88506	34
185250	109	4.33028	21
185300	91	3.96703	20
185350	110	3.61818	20
185400	95	3.41053	19
185450	101	4.87129	33
185500	90	4.07778	19
185550	92	3.28261	15
185600	106	3.78302	18
185650	99	3.55556	22
185700	91	4.05495	22
185750	105	4.48571	19
185800	89	3.26966	22
185850	90	4.17778	18
185900	84	3.54762	15
185950	117	4.21368	24
186000	93	3.21505	27
186050	105	4.51429	26
186100	96	4.53125	27
186150	111	3.16216	17
186200	99	4.83838	23
186250	102	3.90196	22
186300	98	4.19388	24
186350	98	4.0102	21
186400	93	4.69892	25
186450	100	4.04	19
186500	95	3.90526	24
186550	91	3.7033	21
186600	98	3.42857	17
186650	87	4.95402	18
186700	100	4.96	42
186750	101	4.47525	20
186800	97	3.18557	20
186850	105	3.44762	19
186900	107	4.36449	18
186950	95	4.27368	29
187000	95	3.98947	22
187050	104	4.15385	20
187100	109	3.61468	16
187150	92	3.96739	20
187200	107	3.8972	23
187250	103	4.00971	21
187300	98	4.47959	21
187350	109	3.74312	26
187400	105	3.99048	23
187450	105	4.90476	31
187500	110	3.79091	28
187550	97	3.75258	14
187600	100	3.54	16
187650	100	4.5	23
187700	104	4.08654	25
187750	88	4.04545	28
187800	103	4.18447	20
187850	112	3.66071	17
187900	94	4.11702	19
187950	107	3.36449	16
188000	96	3.28125	13
188050	105	3.86667	25
188100	107	4.36449	20
188150	93	3.96774	32
188200	94	3.53191	21
188250	97	3.8866	29
188300	94	3.84043	15
188350	98	3.87755	21
188400	102	3.41176	15
188450	97	3.20619	16
188500	86	3.60465	17
188550	103	3.99029	26
188600	94	4.42553	24
188650	106	4.01887	25
188700	97	4.71134	36
188750	108	3.87963	19
188800	106	4.22642	19
188850	99	4.20202	27
188900	108	4.13889	20
188950	114	3.80702	20
189000	102	3.72549	19
189050	93	3.90323	31
189100	99	3.91919	37
189150	105	4.53333	20
189200	94	3.90426	16
189250	91	4.16484	20
189300	99	3.78788	19
189350	102	3.44118	21
189400	94	3.68085	19
189450	97	3.62887	25
189500	98	3.90816	23
189550	93	3.95699	17
189600	106	3.86792	23
189650	104	3.69231	23
189700	101	4.21782	19
189750	105	4.4381	28
189800	101	3.88119	16
189850	95	4.8	20
189900	100	3.8	35
189950	98	4.38776	24
190000	93	4.76344	25
