generation	pedigree_id	age
179800	4253
179850	4315
179900	4215
179950	4211
180000	4189
180005	1387
180010	456
180015	139
180020	58
180025	59
180030	58
180035	56
180040	52
180045	53
180050	65
180100	66
180150	71
180200	54
180250	62
180300	71
180350	68
180400	59
180450	65
180500	50
180550	59
180600	55
180650	51
180700	65
180750	56
180800	56
180850	60
180900	51
180950	54
181000	53
181050	44
181100	55
181150	65
181200	62
181250	67
181300	47
181350	58
181400	38
181450	48
181500	57
181550	61
181600	68
181650	50
181700	44
181750	58
181800	53
181850	59
181900	56
181950	57
182000	59
182050	59
182100	70
182150	51
182200	48
182250	55
182300	41
182350	58
182400	54
182450	46
182500	62
182550	43
182600	46
182650	59
182700	46
182750	67
182800	55
182850	56
182900	45
182950	65
183000	55
183050	62
183100	65
183150	55
183200	51
183250	47
183300	54
183350	56
183400	66
183450	46
183500	51
183550	49
183600	56
183650	47
183700	54
183750	55
183800	45
183850	61
183900	55
183950	69
184000	65
184050	56
184100	52
184150	49
184200	44
184250	60
184300	56
184350	63
184400	46
184450	54
184500	37
184550	53
184600	54
184650	47
184700	64
184750	58
184800	66
184850	70
184900	53
184950	48
185000	64
185050	49
185100	45
185150	60
185200	69
185250	61
185300	59
185350	45
185400	56
185450	45
185500	56
185550	55
185600	59
185650	47
185700	62
185750	59
185800	61
185850	50
185900	60
185950	57
186000	55
186050	65
186100	65
186150	52
186200	61
186250	69
186300	51
186350	58
186400	53
186450	49
186500	57
186550	56
186600	60
186650	75
186700	58
186750	46
186800	57
186850	39
186900	64
186950	61
187000	59
187050	67
187100	43
187150	45
187200	62
187250	57
187300	67
187350	50
187400	58
187450	62
187500	51
187550	57
187600	53
187650	57
187700	47
187750	42
187800	63
187850	55
187900	51
187950	59
188000	57
188050	48
188100	57
188150	63
188200	51
188250	62
188300	56
188350	57
188400	46
188450	43
188500	61
188550	48
188600	68
188650	53
188700	54
188750	52
188800	60
188850	57
188900	50
188950	55
189000	55
189050	64
189100	59
189150	44
189200	49
189250	68
189300	70
189350	61
189400	63
189450	48
189500	56
189550	56
189600	46
189650	40
189700	54
189750	70
189800	50
189850	67
189900	55
189950	69
190000	60
