generation	pedigree_id	age
179800	4304
179850	4289
179900	4171
179950	4225
180000	4310
180005	1363
180010	448
180015	151
180020	55
180025	56
180030	52
180035	46
180040	48
180045	56
180050	52
180100	71
180150	59
180200	43
180250	63
180300	55
180350	63
180400	61
180450	66
180500	57
180550	57
180600	56
180650	55
180700	50
180750	43
180800	55
180850	45
180900	53
180950	46
181000	59
181050	50
181100	50
181150	56
181200	66
181250	54
181300	52
181350	64
181400	53
181450	58
181500	54
181550	50
181600	56
181650	47
181700	56
181750	60
181800	54
181850	60
181900	46
181950	49
182000	52
182050	51
182100	63
182150	55
182200	43
182250	53
182300	64
182350	57
182400	51
182450	48
182500	71
182550	52
182600	51
182650	42
182700	40
182750	62
182800	61
182850	50
182900	54
182950	52
183000	48
183050	46
183100	68
183150	55
183200	57
183250	46
183300	65
183350	52
183400	53
183450	57
183500	51
183550	59
183600	59
183650	68
183700	66
183750	64
183800	56
183850	68
183900	62
183950	50
184000	62
184050	66
184100	60
184150	55
184200	66
184250	57
184300	59
184350	48
184400	43
184450	58
184500	56
184550	38
184600	70
184650	57
184700	52
184750	49
184800	52
184850	58
184900	56
184950	61
185000	51
185050	46
185100	54
185150	51
185200	63
185250	66
185300	46
185350	59
185400	45
185450	60
185500	58
185550	59
185600	63
185650	50
185700	46
185750	45
185800	49
185850	55
185900	56
185950	71
186000	48
186050	70
186100	61
186150	58
186200	56
186250	55
186300	53
186350	45
186400	56
186450	46
186500	56
186550	60
186600	61
186650	58
186700	65
186750	70
186800	59
186850	67
186900	59
186950	61
187000	55
187050	50
187100	47
187150	59
187200	44
187250	66
187300	60
187350	51
187400	53
187450	58
187500	60
187550	63
187600	56
187650	56
187700	67
187750	62
187800	56
187850	60
187900	61
187950	44
188000	55
188050	49
188100	62
188150	63
188200	40
188250	51
188300	58
188350	56
188400	57
188450	55
188500	59
188550	60
188600	58
188650	52
188700	52
188750	55
188800	67
188850	64
188900	64
188950	52
189000	58
189050	65
189100	63
189150	59
189200	53
189250	68
189300	57
189350	61
189400	57
189450	56
189500	48
189550	54
189600	58
189650	63
189700	51
189750	61
189800	62
189850	45
189900	64
189950	59
190000	50
