generation	pedigree_id	age
179800	7375	3.99092	41
179850	7521	4.01316	52
179900	7419	3.97992	34
179950	7510	3.94301	39
180000	5934	4.94978	43
180005	1975	10.0744	42
180010	641	15.1201	44
180015	212	19.9528	41
180020	102	16.1176	35
180025	101	9.0099	40
180030	96	5.3125	45
180035	111	3.71171	38
180040	100	3.91	15
180045	102	3.85294	20
180050	98	3.71429	22
180100	102	3.93137	26
180150	105	4.12381	24
180200	88	4.09091	20
180250	102	3.94118	19
180300	103	3.4466	31
180350	94	4.82979	22
180400	99	3.51515	19
180450	97	4.40206	35
180500	90	3.55556	13
180550	90	3.36667	18
180600	112	3.10714	15
180650	108	3.87963	21
180700	103	4.54369	22
180750	88	4.13636	25
180800	100	3.94	17
180850	103	4.26214	22
180900	90	3.94444	24
180950	104	3.33654	17
181000	108	4.12963	38
181050	108	3.49074	15
181100	96	4.07292	44
181150	116	3.80172	19
181200	93	3.89247	33
181250	85	4.50588	21
181300	110	3.49091	18
181350	105	4.42857	25
181400	99	3.52525	25
181450	105	4.29524	23
181500	105	3.62857	15
181550	97	3.91753	35
181600	108	3.14815	23
181650	98	4.28571	23
181700	96	4.57292	23
181750	96	4.59375	23
181800	96	4.65625	23
181850	101	4	25
181900	91	3.12088	14
181950	106	4.0566	21
182000	102	4.92157	33
182050	100	4.18	20
182100	105	4.04762	24
182150	104	4.28846	26
182200	103	3.50485	25
182250	96	4.05208	20
182300	109	3.92661	27
182350	109	3.6789	20
182400	97	3.39175	29
182450	93	3.69892	20
182500	96	4.41667	22
182550	97	3.85567	33
182600	96	3.84375	27
182650	103	4.05825	31
182700	101	4.13861	20
182750	93	4.33333	23
182800	92	3.77174	33
182850	100	3.82	23
182900	98	4.26531	21
182950	108	4.07407	24
183000	104	3.79808	21
183050	101	4.33663	31
183100	98	4.30612	23
183150	92	4.02174	23
183200	103	4.32039	21
183250	106	4.12264	21
183300	108	4.13889	18
183350	100	4.42	20
183400	94	3.61702	21
183450	100	4.19	23
183500	109	4.2844	23
183550	107	3.75701	23
183600	89	3.25843	17
183650	93	3.70968	16
183700	91	3.84615	19
183750	101	3.66337	18
183800	93	3.36559	26
183850	89	3.51685	30
183900	88	3.03409	14
183950	100	4.83	20
184000	95	3.87368	21
184050	77	3.92208	16
184100	102	3.48039	18
184150	101	3.46535	28
184200	99	3.48485	28
184250	95	4.44211	20
184300	97	3.98969	16
184350	94	3.95745	20
184400	102	3.16667	17
184450	92	3.79348	22
184500	107	4.07477	18
184550	104	3.98077	17
184600	102	3.7549	28
184650	104	4.52885	23
184700	105	3.79048	20
184750	107	4.1028	19
184800	111	3.9009	17
184850	104	4.09615	24
184900	105	4.20952	22
184950	101	4.15842	27
185000	100	3.55	11
185050	103	3.46602	20
185100	101	4.64356	23
185150	111	3.91892	20
185200	102	3.15686	18
185250	93	5.22581	37
185300	97	3.52577	20
185350	104	3.64423	13
185400	102	3.85294	16
185450	103	3.62136	16
185500	109	3.52294	20
185550	96	3.72917	18
185600	93	3.87097	14
185650	100	3.73	21
185700	99	3.89899	29
185750	97	4.54639	22
185800	98	3.15306	28
185850	103	4.28155	15
185900	95	5.08421	25
185950	104	3.84615	20
186000	112	3.00893	15
186050	108	2.87963	18
186100	107	4.36449	24
186150	94	4.12766	22
186200	99	3.71717	23
186250	97	4.8866	36
186300	94	4.18085	27
186350	100	4.17	21
186400	100	3.82	18
186450	100	4.4	25
186500	98	4.17347	27
186550	109	3.19266	16
186600	104	3.61538	17
186650	107	3.95327	24
186700	106	4.72642	21
186750	108	4.01852	27
186800	91	3.1978	19
186850	99	3.70707	30
186900	93	3.82796	17
186950	95	4.01053	20
187000	99	3.83838	29
187050	99	3.90909	21
187100	96	4.82292	30
187150	101	4.18812	20
187200	108	4.21296	22
187250	98	3.95918	23
187300	96	3.73958	21
187350	88	4.11364	34
187400	104	3.74038	16
187450	91	4.26374	15
187500	100	3.31	18
187550	102	4.15686	26
187600	110	3.92727	33
187650	100	4.14	17
187700	83	4.01205	22
187750	108	3.85185	19
187800	99	3.93939	26
187850	97	3.71134	25
187900	94	3.29787	17
187950	102	3.32353	11
188000	103	4.52427	14
188050	100	3.31	19
188100	105	3.65714	22
188150	102	3.32353	20
188200	98	3.77551	22
188250	91	4.34066	25
188300	97	3.3299	17
188350	105	3.53333	25
188400	106	4.61321	19
188450	101	3.41584	17
188500	110	4.4	27
188550	103	4.00971	29
188600	106	3.98113	19
188650	100	3.24	23
188700	92	3.15217	13
188750	99	3.29293	22
188800	102	3.70588	23
188850	98	3.7449	27
188900	107	3.57944	19
188950	99	4.83838	23
189000	91	3.89011	23
189050	107	3.75701	22
189100	92	3.76087	27
189150	103	4.31068	20
189200	96	3.26042	21
189250	88	5.82955	35
189300	105	4.5619	39
189350	89	4.42697	21
189400	87	3.78161	22
189450	95	3.53684	16
189500	106	3.81132	17
189550	98	4.07143	21
189600	104	4.02885	26
189650	107	3.99065	31
189700	93	3.5914	20
189750	88	3.85227	18
189800	102	4.09804	22
189850	95	3.91579	27
189900	98	3.85714	28
189950	101	4.12871	26
190000	102	3.41176	16
