generation	pedigree_id	age
179800	7561	3.90993	55
179850	7542	4.03447	43
179900	7523	3.92955	38
179950	7606	3.89574	41
180000	6028	5.01908	38
180005	1980	10.0889	35
180010	628	15.2166	38
180015	195	20.1026	43
180020	100	15.16	36
180025	100	7.85	41
180030	98	5.61224	41
180035	108	4.58333	38
180040	99	4.40404	41
180045	101	3.9703	21
180050	102	4.39216	24
180100	98	3.72449	28
180150	96	3.98958	21
180200	89	3.37079	15
180250	107	3.58879	19
180300	99	3.81818	26
180350	114	3.91228	30
180400	113	3.85841	19
180450	105	3.8	28
180500	102	4.66667	21
180550	118	4.28814	20
180600	103	3.84466	32
180650	98	3.58163	14
180700	99	3.73737	19
180750	105	3.5619	19
180800	106	4.0566	28
180850	95	3.69474	24
180900	98	3.80612	21
180950	93	4.45161	23
181000	97	3.82474	17
181050	91	4.48352	23
181100	98	4.90816	27
181150	96	4.20833	19
181200	107	4.05607	28
181250	95	3.83158	16
181300	87	4.13793	16
181350	100	3.99	21
181400	106	4.5283	19
181450	102	4.48039	31
181500	93	4.22581	25
181550	93	3.58065	18
181600	95	4.18947	21
181650	111	4.05405	23
181700	105	3.34286	20
181750	94	4.39362	25
181800	93	3.1828	17
181850	98	3.91837	26
181900	105	3.72381	17
181950	94	4.23404	23
182000	98	3.94898	19
182050	107	3.85047	23
182100	105	4.31429	20
182150	89	4.33708	20
182200	104	4.16346	25
182250	97	4.13402	31
182300	95	3.41053	15
182350	107	3.80374	23
182400	103	4.21359	25
182450	89	4.02247	18
182500	108	3.75926	19
182550	102	4.77451	28
182600	100	4.75	30
182650	84	4.83333	25
182700	95	4.15789	15
182750	95	5.12632	29
182800	103	4.73786	22
182850	99	3.61616	21
182900	101	3.89109	20
182950	97	4.20619	16
183000	102	5.27451	21
183050	94	4.15957	16
183100	98	4.67347	25
183150	104	3.59615	22
183200	100	3.61	19
183250	92	3.98913	23
183300	110	4.18182	21
183350	103	3.49515	25
183400	92	3.1413	13
183450	95	3.43158	14
183500	90	4.52222	22
183550	96	4.26042	28
183600	91	4.28571	21
183650	101	4.22772	22
183700	100	4.29	22
183750	104	3.5	15
183800	92	5.11957	31
183850	98	3.77551	18
183900	103	4.42718	22
183950	115	4.17391	25
184000	100	3.48	22
184050	100	5.01	29
184100	96	4.42708	24
184150	96	3.86458	15
184200	99	3.78788	28
184250	102	3.78431	21
184300	99	4.33333	25
184350	103	4.2233	19
184400	91	4.57143	18
184450	90	3.96667	18
184500	93	3.56989	15
184550	103	3.67961	15
184600	93	3.88172	25
184650	109	3.6422	25
184700	99	4.66667	31
184750	93	3.95699	19
184800	101	4.0495	21
184850	99	3.73737	20
184900	108	4.47222	27
184950	108	4.0463	22
185000	96	4.47917	31
185050	103	3.37864	20
185100	104	3.36538	20
185150	97	3.37113	16
185200	101	3.9505	19
185250	110	4.60909	28
185300	88	3.89773	22
185350	97	4.46392	23
185400	107	3.85981	25
185450	98	3.92857	18
185500	99	3.84848	16
185550	101	3.57426	23
185600	103	4.40777	19
185650	105	4.12381	19
185700	100	3.63	21
185750	104	4.49038	19
185800	97	3.69072	20
185850	101	3.16832	18
185900	101	4.0396	23
185950	90	3.55556	24
186000	104	4.22115	26
186050	100	4.3	23
186100	102	4.58824	20
186150	108	4.19444	30
186200	101	4.52475	23
186250	91	3.96703	26
186300	92	4.5	22
186350	115	3.71304	17
186400	102	4.2451	26
186450	96	3.53125	16
186500	98	4.5	24
186550	102	3.81373	44
186600	92	3.57609	20
186650	101	3.46535	27
186700	100	4.16	34
186750	114	3.55263	18
186800	101	4.23762	22
186850	96	4.36458	16
186900	95	3.94737	19
186950	100	3.32	23
187000	106	4.12264	26
187050	88	4.68182	24
187100	98	5	24
187150	86	4.11628	21
187200	99	4.08081	30
187250	95	3.88421	25
187300	104	3.65385	14
187350	115	3.71304	26
187400	104	4.03846	20
187450	106	3.81132	21
187500	98	4.39796	28
187550	100	4.11	26
187600	108	3.82407	17
187650	108	4.2963	16
187700	103	3.84466	21
187750	105	4.41905	25
187800	104	4.10577	26
187850	101	4.43564	40
187900	105	3.82857	20
187950	97	4.31959	25
188000	91	3.3956	20
188050	103	4.61165	17
188100	108	3.76852	26
188150	90	3.33333	20
188200	96	3.64583	21
188250	102	3.13725	14
188300	103	4.16505	28
188350	93	3.92473	19
188400	104	4.74038	23
188450	102	4.45098	40
188500	95	3.89474	25
188550	104	4.35577	26
188600	103	4.85437	29
188650	106	3.73585	19
188700	100	4.32	39
188750	103	4.15534	20
188800	95	3.91579	24
188850	95	4.03158	28
188900	110	4.44545	21
188950	97	4.26804	21
189000	98	3.60204	23
189050	91	3.98901	19
189100	107	4.33645	26
189150	102	3.59804	23
189200	103	3.68932	15
189250	108	4.05556	19
189300	98	3.96939	17
189350	101	5.25743	22
189400	105	4.2381	24
189450	102	3.84314	27
189500	98	3.28571	15
189550	93	4.27957	39
189600	104	4.36538	23
189650	109	3.85321	23
189700	99	3.87879	18
189750	107	2.80374	20
189800	107	3.85047	18
189850	99	4.29293	20
189900	89	4.70787	23
189950	94	4.2234	22
190000	98	4.13265	27
