generation	pedigree_id	age
179800	7501	4.01586	37
179850	7477	4.02434	39
179900	7469	3.99893	36
179950	7464	3.95217	49
180000	5949	4.92133	33
180005	1961	9.93575	38
180010	637	14.9812	40
180015	217	19.8479	45
180020	100	17.07	50
180025	94	9.56383	55
180030	105	6.17143	60
180035	100	4.29	38
180040	93	3.66667	20
180045	104	4.14423	19
180050	100	3.94	22
180100	103	3.45631	18
180150	113	4.13274	20
180200	103	3.83495	15
180250	115	4.32174	31
180300	94	3.78723	26
180350	107	4.11215	21
180400	86	4.30233	26
180450	115	4.26957	34
180500	107	3.51402	20
180550	102	3.77451	21
180600	104	3.95192	23
180650	100	3.83	26
180700	100	3.47	21
180750	95	3.29474	19
180800	101	3.49505	18
180850	92	4.47826	28
180900	88	4.28409	29
180950	96	4.23958	18
181000	102	3.60784	20
181050	102	4.15686	25
181100	102	4.28431	22
181150	91	3.41758	18
181200	97	3.68041	27
181250	88	3.89773	16
181300	106	3.9434	17
181350	97	4.60825	24
181400	98	3.54082	17
181450	94	5.26596	31
181500	106	3.75472	17
181550	99	3.38384	15
181600	100	4.15	18
181650	104	3.75962	14
181700	96	4.94792	24
181750	105	4.02857	17
181800	93	3.83871	36
181850	97	3.73196	17
181900	105	3.73333	21
181950	93	3.54839	17
182000	83	4.57831	26
182050	118	3.85593	17
182100	88	3.67045	18
182150	93	4.03226	15
182200	97	4.49485	21
182250	107	3.99065	27
182300	106	3.88679	22
182350	95	3.94737	27
182400	84	4.08333	23
182450	90	3.7	24
182500	98	3.03061	15
182550	104	4.29808	18
182600	101	3.65347	18
182650	101	3.73267	17
182700	94	5	39
182750	101	4.60396	33
182800	106	4.03774	17
182850	100	3.88	28
182900	105	4.26667	32
182950	103	4.29126	19
183000	101	4.35644	25
183050	98	3.76531	21
183100	99	3.9798	21
183150	112	4.47321	22
183200	96	4.72917	19
183250	92	4.19565	30
183300	94	3.45745	14
183350	99	4.21212	42
183400	110	3.06364	18
183450	97	4.36082	29
183500	92	4.27174	34
183550	108	3.33333	17
183600	99	4.65657	19
183650	101	3.62376	19
183700	111	4.37838	20
183750	86	3.46512	14
183800	99	4.35354	21
183850	96	4.48958	30
183900	99	4.25253	25
183950	99	4.45455	24
184000	92	4.55435	41
184050	101	4.66337	31
184100	98	4.28571	23
184150	93	4.90323	24
184200	102	5.13725	25
184250	95	3.77895	19
184300	95	3.68421	19
184350	97	3.68041	24
184400	97	4.27835	24
184450	103	3.43689	17
184500	103	3.8835	20
184550	97	3.84536	25
184600	101	4.66337	31
184650	103	4.76699	31
184700	95	4.54737	31
184750	109	4.26606	32
184800	91	3.37363	16
184850	110	4.25455	26
184900	107	3.62617	22
184950	97	4.19588	15
185000	99	4.0303	18
185050	92	3.67391	16
185100	89	4.37079	17
185150	89	3.4382	21
185200	97	3.70103	24
185250	99	4.43434	22
185300	95	3.76842	20
185350	106	4.11321	24
185400	102	3.84314	16
185450	102	3.28431	16
185500	103	4.41748	24
185550	98	4.03061	31
185600	96	3.40625	23
185650	95	4.23158	19
185700	109	3.90826	18
185750	99	3.9697	26
185800	108	3.41667	15
185850	101	3.90099	20
185900	95	3.96842	19
185950	97	3.73196	23
186000	87	3.4023	22
186050	102	3.96078	23
186100	106	3.93396	18
186150	100	4.24	40
186200	97	3.48454	15
186250	105	4.22857	19
186300	101	4.20792	26
186350	109	3.15596	19
186400	97	3.54639	17
186450	100	4	23
186500	109	4.00917	22
186550	98	3.91837	23
186600	93	3.94624	30
186650	97	3.51546	17
186700	102	4.35294	16
186750	102	3.90196	23
186800	116	4.07759	20
186850	105	4.14286	26
186900	102	3.80392	21
186950	107	4.1028	30
187000	99	3.62626	19
187050	90	3.98889	22
187100	103	4.50485	32
187150	103	4.09709	17
187200	83	3.78313	22
187250	103	3.85437	23
187300	100	4.31	17
187350	90	3.35556	21
187400	105	3.70476	19
187450	108	4.33333	22
187500	105	3.50476	19
187550	91	4.28571	22
187600	85	3.16471	16
187650	103	4.04854	24
187700	98	3.86735	19
187750	111	3.58559	16
187800	104	3.67308	19
187850	103	4.16505	22
187900	92	3.8913	26
187950	105	4.35238	19
188000	88	4.19318	18
188050	96	4.80208	15
188100	93	3.69892	17
188150	94	4.18085	26
188200	102	3.7549	21
188250	96	3.17708	15
188300	109	3.81651	27
188350	102	4.02941	29
188400	102	3.82353	37
188450	101	3.82178	16
188500	92	3.44565	18
188550	94	4.25532	24
188600	112	4.38393	29
188650	85	4.43529	25
188700	103	4.7767	24
188750	93	4.43011	30
188800	105	4.82857	20
188850	89	4.31461	20
188900	101	3.78218	26
188950	93	3.70968	28
189000	86	3.37209	12
189050	105	3.71429	29
189100	95	3.61053	15
189150	103	4.52427	21
189200	106	3.62264	24
189250	103	4.40777	32
189300	98	3.42857	17
189350	97	4.19588	19
189400	99	3.9596	22
189450	103	3.38835	16
189500	103	4.13592	32
189550	108	4.37037	23
189600	104	3.98077	32
189650	103	3.92233	22
189700	96	4.39583	36
189750	99	4.23232	21
189800	103	3.66019	18
189850	103	4.87379	20
189900	102	3.98039	20
189950	105	4.07619	23
190000	101	4.09901	18
