generation	pedigree_id	age
179800	4223
179850	4307
179900	4139
179950	4313
180000	4243
180005	1404
180010	416
180015	139
180020	65
180025	66
180030	49
180035	38
180040	50
180045	52
180050	55
180100	54
180150	53
180200	54
180250	49
180300	55
180350	44
180400	47
180450	46
180500	54
180550	55
180600	48
180650	49
180700	53
180750	53
180800	53
180850	54
180900	57
180950	55
181000	66
181050	52
181100	56
181150	56
181200	50
181250	50
181300	60
181350	50
181400	64
181450	52
181500	48
181550	67
181600	43
181650	57
181700	46
181750	59
181800	62
181850	47
181900	55
181950	52
182000	52
182050	64
182100	42
182150	57
182200	60
182250	49
182300	57
182350	64
182400	50
182450	58
182500	56
182550	40
182600	49
182650	67
182700	58
182750	51
182800	61
182850	52
182900	53
182950	62
183000	53
183050	53
183100	65
183150	59
183200	58
183250	51
183300	67
183350	67
183400	56
183450	62
183500	58
183550	66
183600	55
183650	49
183700	49
183750	58
183800	60
183850	55
183900	39
183950	50
184000	48
184050	51
184100	57
184150	67
184200	56
184250	46
184300	55
184350	58
184400	47
184450	60
184500	50
184550	55
184600	63
184650	62
184700	52
184750	61
184800	47
184850	50
184900	56
184950	66
185000	57
185050	71
185100	50
185150	49
185200	60
185250	53
185300	60
185350	66
185400	64
185450	60
185500	60
185550	48
185600	79
185650	66
185700	47
185750	50
185800	62
185850	58
185900	59
185950	34
186000	60
186050	50
186100	56
186150	52
186200	49
186250	56
186300	49
186350	68
186400	50
186450	61
186500	50
186550	63
186600	47
186650	61
186700	52
186750	64
186800	55
186850	58
186900	66
186950	58
187000	64
187050	52
187100	46
187150	62
187200	55
187250	54
187300	61
187350	60
187400	43
187450	50
187500	72
187550	47
187600	54
187650	51
187700	57
187750	64
187800	49
187850	59
187900	51
187950	58
188000	56
188050	62
188100	74
188150	62
188200	42
188250	51
188300	54
188350	57
188400	50
188450	43
188500	51
188550	40
188600	55
188650	57
188700	53
188750	50
188800	48
188850	57
188900	56
188950	52
189000	54
189050	50
189100	58
189150	61
189200	60
189250	58
189300	65
189350	57
189400	51
189450	52
189500	48
189550	55
189600	63
189650	62
189700	62
189750	70
189800	66
189850	60
189900	54
189950	68
190000	43
