generation	pedigree_id	age
179800	7586	3.96836	40
179850	7462	3.98177	38
179900	7549	4.07206	38
179950	7624	3.9861	48
180000	5962	5.0005	43
180005	1934	9.85781	48
180010	643	14.8149	53
180015	226	20.0265	42
180020	107	19.4112	37
180025	98	8.78571	38
180030	108	5.73148	43
180035	88	4.48864	38
180040	105	3.35238	16
180045	96	4.13542	21
180050	103	4.47573	23
180100	106	3.80189	26
180150	99	3.35354	14
180200	91	3.85714	21
180250	99	4.18182	24
180300	94	4.03191	17
180350	105	4.00952	22
180400	99	3.90909	24
180450	92	4.04348	19
180500	110	4.10909	20
180550	94	4.94681	36
180600	95	3.84211	22
180650	103	3.94175	16
180700	90	4.72222	23
180750	90	3.71111	28
180800	105	5.00952	27
180850	103	4	29
180900	110	3.71818	24
180950	99	4.25253	22
181000	113	3.80531	23
181050	98	4.17347	19
181100	102	3.9902	22
181150	98	3.97959	17
181200	104	5.24038	20
181250	99	4.68687	27
181300	106	4.23585	27
181350	98	4.39796	27
181400	92	3.32609	17
181450	92	4.25	21
181500	106	4.61321	27
181550	106	2.95283	17
181600	87	3.96552	31
181650	108	3.77778	19
181700	102	3.83333	20
181750	113	3.82301	18
181800	110	3.40909	19
181850	106	4.23585	20
181900	107	3.62617	23
181950	92	4.08696	14
182000	107	3.19626	22
182050	104	3.90385	19
182100	97	4.01031	30
182150	104	4.26923	19
182200	101	4.36634	25
182250	96	4.09375	26
182300	104	3.94231	20
182350	94	3.94681	23
182400	90	4.7	40
182450	101	3.85149	19
182500	96	3.64583	20
182550	97	3.6701	26
182600	91	4.16484	29
182650	109	3.90826	26
182700	102	4.28431	22
182750	107	5.05607	37
182800	104	3.80769	13
182850	87	3.93103	21
182900	108	4.07407	32
182950	105	4.18095	19
183000	90	4.05556	20
183050	94	3.48936	15
183100	96	4.5	21
183150	95	4.29474	17
183200	95	4.48421	21
183250	102	3.87255	22
183300	94	3.57447	28
183350	100	4.27	21
183400	97	3.76289	26
183450	94	3.70213	23
183500	108	3.72222	32
183550	88	4.76136	20
183600	103	3.07767	14
183650	92	4.11957	21
183700	106	4.56604	27
183750	87	4.34483	18
183800	99	3.61616	18
183850	90	4.36667	28
183900	92	4.18478	18
183950	95	4.97895	19
184000	103	3.80583	21
184050	107	4.53271	23
184100	92	4.44565	26
184150	94	3.90426	24
184200	109	4.30275	20
184250	104	4.32692	27
184300	109	3.34862	19
184350	104	4.03846	21
184400	102	4.36275	23
184450	104	3.77885	25
184500	91	3.6044	16
184550	101	3.92079	23
184600	99	4.21212	18
184650	105	4.12381	18
184700	105	4.6381	29
184750	98	3.15306	22
184800	101	5.07921	26
184850	102	3.76471	19
184900	102	3.97059	22
184950	102	4.44118	27
185000	99	4.14141	23
185050	97	3.5567	21
185100	107	3.42056	18
185150	101	3.76238	23
185200	105	3.65714	19
185250	103	4.05825	23
185300	93	4.87097	54
185350	90	3.44444	16
185400	107	4.36449	18
185450	97	4.02062	33
185500	102	4.07843	17
185550	100	4.1	17
185600	98	4.15306	19
185650	97	3.41237	18
185700	105	3.47619	24
185750	98	4.07143	21
185800	101	3.71287	16
185850	96	3.61458	20
185900	108	3.63889	27
185950	102	4.70588	35
186000	100	4.62	28
186050	93	4.41935	29
186100	95	3.50526	16
186150	101	4.83168	30
186200	100	4.92	43
186250	107	3.60748	18
186300	112	3.74107	15
186350	107	5.19626	23
186400	96	4.04167	13
186450	77	3.85714	23
186500	90	4.16667	18
186550	101	3.43564	19
186600	110	4.19091	29
186650	102	3.89216	21
186700	107	4.42056	26
186750	96	4.39583	19
186800	92	4.03261	19
186850	102	4.15686	28
186900	90	3.97778	19
186950	97	3.6701	18
187000	108	3.4537	14
187050	87	3.82759	31
187100	104	3.42308	19
187150	105	4.57143	18
187200	95	4.03158	30
187250	107	4.74766	23
187300	91	3.12088	15
187350	90	4.55556	33
187400	98	4.26531	25
187450	101	3.77228	19
187500	102	3.79412	18
187550	96	4.875	29
187600	99	3.63636	20
187650	106	2.92453	20
187700	105	3.69524	17
187750	95	3.72632	17
187800	103	3.73786	21
187850	96	4.90625	20
187900	91	4.16484	18
187950	106	3.96226	17
188000	98	4.31633	26
188050	94	4.11702	22
188100	107	3.68224	18
188150	91	4.08791	21
188200	96	4.45833	24
188250	101	4.81188	29
188300	103	3.82524	18
188350	89	4.2809	17
188400	101	4.0099	20
188450	116	4.34483	18
188500	94	4.11702	20
188550	103	4.33981	22
188600	97	4.38144	17
188650	101	4.46535	22
188700	111	3.75676	20
188750	91	3.79121	27
188800	101	3.74257	23
188850	95	3.50526	26
188900	108	3.33333	20
188950	100	3.9	28
189000	90	4.51111	22
189050	97	3.45361	18
189100	88	3.88636	27
189150	100	4.62	36
189200	104	4.49038	22
189250	100	3.65	21
189300	86	4.75581	24
189350	97	3.16495	19
189400	98	4.02041	27
189450	94	3.93617	22
189500	105	3.8381	21
189550	93	3.63441	20
189600	97	3.23711	18
189650	87	3.78161	20
189700	102	3.62745	18
189750	102	4.46078	20
189800	101	4.21782	17
189850	85	3.94118	29
189900	96	3.25	23
189950	97	4.58763	29
190000	101	3.55446	17
