generation	pedigree_id	age
179800	7471	3.99304	42
179850	7549	4.02199	41
179900	7489	3.95981	76
179950	7477	3.99492	41
180000	5922	4.98176	39
180005	1970	10.1376	44
180010	663	15.0045	41
180015	205	19.9268	39
180020	107	17.2897	36
180025	90	8.42222	37
180030	106	5.65094	42
180035	107	4.56075	47
180040	96	4.29167	52
180045	92	4.28261	22
180050	100	3.81	17
180100	103	4.28155	19
180150	111	3.62162	20
180200	106	4.06604	19
180250	100	5.04	19
180300	108	4.38889	19
180350	100	4.32	20
180400	105	4.49524	23
180450	103	3.47573	16
180500	97	3.58763	21
180550	100	3.85	18
180600	99	4.57576	23
180650	97	4.01031	26
180700	90	3.47778	16
180750	92	3.81522	33
180800	85	2.94118	11
180850	99	3.49495	17
180900	92	4.20652	25
180950	111	3.69369	40
181000	90	3.92222	13
181050	98	4.23469	24
181100	97	3.78351	20
181150	96	3.63542	18
181200	104	3.875	20
181250	99	4.63636	23
181300	105	4.06667	25
181350	110	4.43636	28
181400	100	4.6	25
181450	90	4.08889	20
181500	95	3.67368	21
181550	101	3.43564	16
181600	107	3.56075	22
181650	114	3.68421	22
181700	99	4.42424	17
181750	105	3.31429	16
181800	94	4.23404	32
181850	97	4.58763	25
181900	108	4.00926	27
181950	102	4.0098	21
182000	101	3.9505	24
182050	88	4.05682	32
182100	92	3.09783	15
182150	99	3.41414	21
182200	105	4.29524	23
182250	97	4.17526	26
182300	97	3.29897	22
182350	95	3.63158	19
182400	108	4.35185	21
182450	111	4.17117	22
182500	105	3.82857	20
182550	101	3.33663	20
182600	99	4.87879	21
182650	105	4.30476	20
182700	106	4.9717	25
182750	105	4.02857	28
182800	102	4.20588	19
182850	102	3.7451	21
182900	110	3.84545	26
182950	104	4.38462	31
183000	95	3.78947	21
183050	97	4.3299	23
183100	102	4.10784	22
183150	99	3.42424	19
183200	97	4.64948	35
183250	107	3.51402	17
183300	106	4.4717	23
183350	115	3.25217	14
183400	108	4.35185	27
183450	95	4.66316	27
183500	99	3.61616	26
183550	103	4.02913	17
183600	92	3.82609	20
183650	97	4.13402	24
183700	106	4.45283	22
183750	99	4.0404	29
183800	106	3.31132	15
183850	97	4.31959	17
183900	105	4.51429	34
183950	112	3.98214	20
184000	102	4.20588	30
184050	115	3.78261	21
184100	102	4.35294	25
184150	98	3.66327	17
184200	98	4.15306	27
184250	96	4.63542	23
184300	98	4.21429	23
184350	102	3.62745	19
184400	92	4.72826	28
184450	102	3.38235	20
184500	98	4	15
184550	99	3.59596	28
184600	106	3.90566	20
184650	101	3.70297	16
184700	105	4.09524	22
184750	92	4.11957	17
184800	100	4.26	35
184850	109	3.62385	22
184900	94	4.53191	20
184950	92	4.98913	28
185000	99	3.29293	16
185050	107	3.42991	27
185100	106	4.40566	25
185150	90	4.32222	20
185200	101	4.10891	27
185250	89	4.62921	26
185300	94	3.91489	20
185350	98	3.57143	22
185400	97	3.91753	25
185450	97	4.27835	28
185500	87	3.98851	22
185550	106	3.68868	21
185600	91	3.68132	15
185650	111	3.35135	20
185700	91	4.30769	23
185750	83	4.6506	19
185800	93	4.09677	30
185850	105	4.2	26
185900	98	3.73469	23
185950	91	3.51648	16
186000	101	4.54455	24
186050	98	4.12245	22
186100	93	3.90323	16
186150	103	4.18447	19
186200	102	3.23529	22
186250	99	4.47475	21
186300	103	3.67961	17
186350	102	4.36275	33
186400	98	4.52041	30
186450	94	3.23404	18
186500	106	3.60377	27
186550	100	3.66	27
186600	102	4.63725	27
186650	94	4.7234	25
186700	94	3.76596	14
186750	101	3.82178	27
186800	104	3.77885	15
186850	109	3.62385	21
186900	95	3.36842	24
186950	98	3.94898	18
187000	103	4.05825	27
187050	89	4.47191	22
187100	99	3.9697	30
187150	102	4.12745	28
187200	99	3.80808	19
187250	100	3.6	16
187300	95	4.42105	25
187350	105	4.21905	17
187400	102	3.9902	24
187450	105	3.64762	29
187500	97	3.75258	24
187550	99	3.64646	20
187600	108	3.64815	25
187650	99	4.09091	24
187700	100	4	27
187750	102	4.73529	37
187800	93	3.75269	43
187850	99	4.32323	23
187900	102	3.79412	22
187950	104	4.26923	19
188000	85	4.31765	24
188050	102	3.2549	21
188100	108	3.81481	17
188150	105	4.37143	24
188200	91	3.73626	20
188250	109	3.84404	24
188300	105	3.88571	29
188350	98	4.20408	21
188400	98	4.06122	15
188450	105	3.87619	16
188500	98	3.36735	25
188550	111	4.0991	21
188600	108	4.03704	25
188650	89	3.1236	24
188700	94	3.60638	19
188750	104	3.98077	22
188800	105	4.54286	34
188850	105	4.15238	25
188900	101	3.82178	17
188950	99	4.75758	22
189000	101	4.42574	21
189050	85	4.25882	21
189100	102	4.08824	24
189150	105	3.60952	16
189200	99	3.31313	13
189250	96	4.6875	41
189300	97	3.78351	17
189350	116	3.47414	18
189400	96	4.09375	23
189450	83	4.01205	29
189500	98	3.93878	16
189550	110	4.43636	21
189600	99	4.40404	34
189650	108	4.03704	20
189700	105	4.15238	24
189750	97	3.82474	19
189800	93	3.62366	20
189850	99	4.34343	16
189900	104	4.25962	20
189950	97	4.2268	22
190000	91	3.78022	20
