generation	pedigree_id	age
179800	7437	3.98239	38
179850	7383	3.93824	38
179900	7449	3.98832	45
179950	7533	4.01699	39
180000	6051	5.04495	63
180005	2008	10.1494	51
180010	685	15.2219	42
180015	229	19.8559	45
180020	97	15.9072	47
180025	104	8.28846	39
180030	113	4.85841	34
180035	97	4.85567	38
180040	108	4.2037	19
180045	92	4.69565	22
180050	101	3.92079	20
180100	113	3.75221	26
180150	102	4.29412	30
180200	99	3.55556	23
180250	91	4.26374	19
180300	101	4.37624	17
180350	102	4.04902	22
180400	103	4.33981	27
180450	96	2.89583	20
180500	99	4.62626	27
180550	93	3.19355	18
180600	101	5.38614	23
180650	100	3.82	24
180700	96	3.86458	29
180750	100	4.22	26
180800	96	4.28125	25
180850	110	2.89091	20
180900	104	3.48077	18
180950	97	4.65979	25
181000	100	4.05	28
181050	95	3.58947	22
181100	101	4.18812	26
181150	109	3.43119	21
181200	115	3.61739	23
181250	92	3.77174	17
181300	103	3.87379	18
181350	96	3.4375	30
181400	98	5.06122	25
181450	98	3.67347	16
181500	92	3.46739	19
181550	93	3.19355	16
181600	96	3.82292	30
181650	100	4.27	26
181700	97	3.43299	20
181750	93	4.10753	17
181800	95	3.52632	17
181850	83	4.37349	27
181900	110	3.92727	24
181950	102	4.58824	21
182000	96	4.77083	21
182050	108	3.37963	21
182100	101	4.71287	35
182150	100	4.25	20
182200	85	3.61176	22
182250	101	3.48515	20
182300	109	3.49541	14
182350	102	3.41176	26
182400	95	3.08421	14
182450	92	3.83696	34
182500	96	4.80208	21
182550	99	3.79798	22
182600	97	3.92784	23
182650	106	4.04717	17
182700	110	3.67273	28
182750	102	4.45098	19
182800	109	3.2844	23
182850	104	4.00962	25
182900	91	3.65934	18
182950	102	4.05882	21
183000	89	4.4382	21
183050	101	3.87129	22
183100	102	4.23529	21
183150	97	3.28866	22
183200	107	3.93458	23
183250	100	4.11	23
183300	113	3.48673	18
183350	93	3.95699	25
183400	96	4.01042	17
183450	89	4.22472	23
183500	94	3.59574	18
183550	95	4.22105	30
183600	103	3.61165	17
183650	98	4.64286	23
183700	102	3.26471	16
183750	98	4.04082	21
183800	97	3.46392	24
183850	96	3.66667	18
183900	96	3.5625	21
183950	105	3.73333	22
184000	98	3.86735	18
184050	101	3.94059	22
184100	90	4.43333	18
184150	91	4.63736	26
184200	107	3.82243	25
184250	104	3.54808	25
184300	102	3.90196	18
184350	93	4.46237	16
184400	106	3.65094	38
184450	85	3.75294	15
184500	88	3.30682	17
184550	93	4.36559	30
184600	101	4.72277	25
184650	95	3.42105	20
184700	90	3.83333	22
184750	111	3.85586	20
184800	103	4.3301	20
184850	103	4.81553	24
184900	111	3.82883	18
184950	101	4.80198	30
185000	91	4.40659	24
185050	104	4.09615	16
185100	97	3.29897	18
185150	96	3.625	17
185200	105	4.02857	25
185250	109	4.43119	50
185300	105	3.3619	23
185350	91	3.79121	17
185400	105	3.59048	18
185450	111	4.21622	20
185500	103	4.63107	25
185550	104	4.11538	28
185600	102	2.83333	13
185650	104	4.24038	46
185700	100	4.22	24
185750	101	3.43564	14
185800	97	4.80412	55
185850	92	4.13043	26
185900	100	5.53	25
185950	98	3.14286	25
186000	105	3.79048	19
186050	102	3.7451	16
186100	105	3.77143	25
186150	99	4.25253	33
186200	95	3.83158	30
186250	104	3.68269	20
186300	112	3.6875	25
186350	91	4.13187	22
186400	110	3.6	26
186450	100	3.99	22
186500	99	4.32323	25
186550	110	4.11818	24
186600	99	4.13131	16
186650	104	3.40385	14
186700	100	3.55	23
186750	97	3.05155	15
186800	105	4.48571	24
186850	95	3.81053	18
186900	97	3.68041	20
186950	100	4.54	20
187000	88	4.07955	18
187050	94	4.03191	26
187100	83	4.09639	20
187150	107	4.05607	27
187200	91	4.17582	22
187250	102	3.54902	26
187300	97	4.05155	28
187350	108	3.91667	21
187400	88	3.89773	32
187450	109	3.81651	19
187500	106	4.18868	22
187550	94	3.97872	16
187600	102	4.81373	21
187650	103	4.34951	20
187700	100	4.4	20
187750	90	3.44444	14
187800	106	3.86792	24
187850	98	4.88776	20
187900	103	3.75728	17
187950	99	4.42424	26
188000	101	3.87129	24
188050	103	4.1165	24
188100	99	4.24242	24
188150	106	4.79245	31
188200	101	4.37624	28
188250	106	4.06604	31
188300	95	3.48421	22
188350	98	4.77551	19
188400	101	4.07921	25
188450	92	3.73913	15
188500	109	3.58716	25
188550	108	3.07407	17
188600	97	4.4433	22
188650	109	3.7156	21
188700	106	3.84906	24
188750	100	3.76	14
188800	105	4.65714	26
188850	99	4.15152	19
188900	102	4.08824	24
188950	101	4.16832	24
189000	85	4.15294	17
189050	98	3.28571	17
189100	99	4.21212	18
189150	102	4.2549	23
189200	108	3.69444	21
189250	97	4.31959	25
189300	92	4.20652	19
189350	91	4	21
189400	98	4.35714	28
189450	95	4.41053	21
189500	101	3.68317	24
189550	91	3.83516	22
189600	98	4.08163	30
189650	94	4.03191	21
189700	98	3.87755	26
189750	106	3.91509	25
189800	109	3.6055	28
189850	108	4.89815	25
189900	102	4.2549	23
189950	106	3.9434	21
190000	93	4.2043	23
