generation	pedigree_id	age
179800	7491	3.98425	33
179850	7570	4.05641	45
179900	7562	4.04404	36
179950	7522	4.06368	44
180000	6044	5.02912	38
180005	1998	10.0961	43
180010	615	15.0976	34
180015	194	20.1082	35
180020	105	16.7524	38
180025	92	8.8913	41
180030	98	5.4898	46
180035	97	2.97938	37
180040	101	3.59406	16
180045	98	3.63265	19
180050	99	3.59596	19
180100	99	4.08081	14
180150	101	4.19802	37
180200	99	4.11111	19
180250	108	3.85185	27
180300	101	3.73267	27
180350	101	4.12871	21
180400	100	3.59	22
180450	101	4.10891	19
180500	98	4.57143	30
180550	100	4.26	21
180600	91	3.72527	20
180650	91	4.65934	26
180700	100	3.91	21
180750	92	3.65217	17
180800	97	4.18557	18
180850	93	4.04301	17
180900	99	3.41414	17
180950	98	3.55102	21
181000	85	4.28235	18
181050	100	3.11	21
181100	94	3.61702	34
181150	103	4.80583	28
181200	93	4.27957	31
181250	92	4.51087	21
181300	89	4.31461	27
181350	99	4.54545	26
181400	100	4.34	19
181450	100	4.05	25
181500	104	3.51923	15
181550	103	3.90291	24
181600	97	3.80412	17
181650	103	3.83495	17
181700	100	4.26	21
181750	106	4.08491	25
181800	95	3.50526	13
181850	97	3.94845	20
181900	96	4.28125	28
181950	106	4.06604	20
182000	98	3.83673	34
182050	98	4.40816	23
182100	104	3.41346	20
182150	90	4.7	28
182200	91	3.6044	15
182250	94	3.42553	18
182300	87	3.6092	15
182350	103	3.76699	16
182400	100	3.86	16
182450	102	4.05882	23
182500	103	4.1068	28
182550	94	3.81915	31
182600	94	4.79787	19
182650	104	3.17308	25
182700	95	3.2	13
182750	105	3.41905	19
182800	102	3.51961	17
182850	105	3.80952	30
182900	102	4.22549	23
182950	106	3.72642	18
183000	98	3.91837	28
183050	105	3.88571	19
183100	107	3.27103	14
183150	98	4.02041	25
183200	103	3.8835	25
183250	97	3.64948	29
183300	94	4.25532	24
183350	95	4.43158	28
183400	95	3.66316	15
183450	102	3.67647	24
183500	87	3.50575	21
183550	105	4.5619	31
183600	104	3.75962	16
183650	104	3.61538	23
183700	98	3.94898	21
183750	97	3.8866	14
183800	102	4.39216	36
183850	101	4.58416	30
183900	105	4.26667	26
183950	105	3.44762	16
184000	99	4.34343	19
184050	104	3.90385	20
184100	93	3.95699	21
184150	109	3.74312	21
184200	89	4.67416	28
184250	104	4.32692	25
184300	90	3.24444	16
184350	91	3.8022	23
184400	106	3.73585	18
184450	97	4.18557	17
184500	103	4.41748	38
184550	103	3.61165	17
184600	107	4.18692	37
184650	92	4.1413	21
184700	103	4.75728	34
184750	101	3.73267	19
184800	98	4.46939	26
184850	112	4.30357	26
184900	108	3.72222	20
184950	105	3.72381	24
185000	93	4.12903	16
185050	99	3.79798	18
185100	108	3.53704	20
185150	98	3.60204	27
185200	107	4.68224	31
185250	107	3.71028	22
185300	100	3.28	18
185350	113	4.11504	20
185400	112	3.80357	17
185450	103	3.6699	27
185500	101	3.45545	17
185550	105	3.67619	21
185600	100	3.16	20
185650	101	4.56436	27
185700	97	4.08247	24
185750	103	3.14563	21
185800	104	3.83654	23
185850	104	3.76923	25
185900	91	3.7033	25
185950	103	3.7767	23
186000	98	4.62245	22
186050	108	3.35185	16
186100	101	3.49505	24
186150	99	5.42424	34
186200	103	3.46602	21
186250	105	4.05714	22
186300	100	4.42	22
186350	93	3.21505	20
186400	96	4.61458	27
186450	101	4.14851	14
186500	89	3.83146	22
186550	94	3.76596	20
186600	97	4.24742	33
186650	108	4.32407	25
186700	97	4.16495	25
186750	106	4.43396	24
186800	96	4.09375	25
186850	99	4	39
186900	96	3.89583	22
186950	107	3.85047	19
187000	102	4.06863	27
187050	91	4.61538	38
187100	104	3.85577	23
187150	95	3.95789	20
187200	100	4.24	26
187250	88	4.57955	26
187300	105	4.64762	25
187350	89	4.70787	26
187400	101	3.92079	17
187450	96	3.67708	18
187500	102	3.98039	35
187550	96	4.02083	25
187600	103	3.8932	25
187650	98	4.29592	22
187700	92	3.77174	23
187750	93	3.62366	20
187800	102	3.60784	16
187850	111	3.32432	18
187900	91	4.53846	22
187950	98	3.89796	29
188000	101	3.93069	23
188050	97	3.83505	17
188100	110	3.66364	21
188150	101	2.9901	15
188200	98	4.04082	22
188250	96	4.85417	38
188300	108	3.78704	21
188350	95	3.73684	20
188400	95	4.14737	17
188450	85	3.41176	22
188500	102	4.02941	25
188550	99	4.09091	16
188600	91	3.75824	19
188650	99	3.57576	16
188700	90	4.14444	20
188750	89	3.68539	20
188800	92	3.47826	22
188850	100	4.27	34
188900	99	3.71717	34
188950	101	4.80198	26
189000	99	4.84848	24
189050	97	3.65979	14
189100	108	3.75	19
189150	87	4.78161	33
189200	98	3.68367	19
189250	104	4.05769	18
189300	100	3.7	22
189350	99	4.0101	23
189400	93	3.8172	19
189450	98	4.57143	18
189500	91	3.68132	25
189550	110	3.87273	34
189600	96	4.86458	22
189650	95	4.02105	24
189700	105	3.72381	17
189750	102	3.05882	16
189800	111	3.48649	14
189850	97	3.78351	16
189900	105	4.57143	24
189950	104	4.25962	21
190000	106	4.43396	30
