generation	pedigree_id	age
179800	7426	4.03784	36
179850	7561	3.93281	40
179900	7519	3.98524	42
179950	7488	4.0629	49
180000	6098	5.00886	49
180005	1995	10.0697	52
180010	654	14.9862	57
180015	200	19.97	39
180020	88	14.8636	39
180025	97	6.37113	42
180030	95	4.75789	37
180035	95	5.32632	38
180040	110	3.79091	16
180045	94	4.95745	17
180050	94	4.42553	22
180100	94	4.87234	33
180150	91	4.02198	17
180200	94	3.30851	17
180250	102	3.83333	25
180300	88	3.55682	18
180350	91	3.49451	22
180400	104	4.375	28
180450	99	3.79798	17
180500	92	4.55435	32
180550	105	4.1619	30
180600	94	3.48936	20
180650	100	4.08	18
180700	101	3.87129	17
180750	103	3.60194	24
180800	98	3.36735	19
180850	110	4.04545	25
180900	101	3.46535	23
180950	99	3.46465	14
181000	106	3.76415	17
181050	94	3.88298	22
181100	101	4.05941	14
181150	109	3.73394	23
181200	98	3.55102	22
181250	92	4.56522	21
181300	99	4.35354	18
181350	112	4.0625	31
181400	103	4.07767	22
181450	71	5.32394	30
181500	98	3.57143	22
181550	92	4.19565	16
181600	90	3.72222	21
181650	99	4.06061	15
181700	105	3.70476	14
181750	95	3.84211	17
181800	103	4.80583	22
181850	94	4.17021	23
181900	102	4.32353	28
181950	105	4.50476	26
182000	102	4.09804	22
182050	102	4.30392	26
182100	97	3.58763	27
182150	115	3.6	25
182200	95	3.62105	22
182250	97	4.75258	28
182300	96	3.86458	23
182350	96	3.84375	19
182400	96	3.94792	29
182450	94	4.42553	24
182500	103	3.79612	23
182550	99	4.53535	28
182600	99	4.09091	33
182650	97	3.50515	15
182700	109	4.44037	27
182750	105	4.2381	20
182800	109	4.05505	21
182850	108	3.61111	23
182900	91	3.18681	18
182950	96	3.95833	26
183000	99	4.61616	23
183050	99	3.62626	23
183100	101	3.62376	22
183150	107	4.47664	23
183200	82	3.63415	12
183250	91	4.14286	23
183300	91	3.30769	17
183350	95	4.27368	38
183400	95	3.71579	19
183450	95	3.56842	17
183500	97	4.30928	16
183550	100	4.21	20
183600	105	3.68571	24
183650	100	4.03	14
183700	98	4.21429	27
183750	92	4.18478	22
183800	98	3.79592	18
183850	97	4.43299	48
183900	115	3.52174	16
183950	104	4.72115	32
184000	94	3.61702	19
184050	94	4.37234	21
184100	93	3.08602	20
184150	93	3.94624	24
184200	93	3.58065	28
184250	105	3.92381	23
184300	100	4.08	28
184350	106	4.42453	34
184400	101	4.27723	20
184450	106	3.9717	20
184500	105	4.02857	26
184550	106	3.71698	21
184600	102	3.56863	15
184650	96	4.35417	28
184700	91	3.89011	40
184750	103	4.38835	25
184800	101	3.41584	27
184850	100	3.81	23
184900	93	4.27957	22
184950	113	3.54867	20
185000	101	4.30693	23
185050	101	4.0396	24
185100	111	3.69369	19
185150	109	4.33945	21
185200	102	3.84314	26
185250	101	4.81188	26
185300	105	4.39048	24
185350	102	3.93137	28
185400	99	3.78788	18
185450	114	4.20175	22
185500	101	3.69307	19
185550	100	3.22	28
185600	99	4.14141	23
185650	101	4.24752	35
185700	95	4.01053	31
185750	102	4.26471	23
185800	105	3.05714	19
185850	97	4.14433	20
185900	97	3.96907	16
185950	110	3.57273	16
186000	93	4.22581	20
186050	105	3.8381	21
186100	93	4.65591	22
186150	89	4.77528	20
186200	89	4.41573	32
186250	102	3.61765	16
186300	99	3.43434	24
186350	107	4.69159	20
186400	95	3.76842	20
186450	110	4.14545	26
186500	97	4.27835	20
186550	109	3.49541	35
186600	99	4.66667	19
186650	96	4.5	16
186700	95	3.57895	14
186750	109	3.79817	24
186800	89	3.86517	15
186850	94	4.2234	18
186900	98	3.12245	18
186950	107	3.57009	20
187000	101	4.16832	23
187050	95	4.46316	23
187100	101	3.83168	20
187150	97	3.71134	31
187200	101	4.08911	22
187250	93	3.7957	19
187300	95	4.38947	31
187350	94	3.62766	14
187400	95	4.22105	38
187450	94	3.45745	17
187500	90	3.56667	17
187550	106	4.77358	46
187600	106	4.69811	38
187650	96	4.32292	23
187700	103	4.37864	18
187750	102	3.72549	23
187800	106	4.51887	24
187850	98	4.06122	23
187900	95	3.97895	42
187950	93	3.31183	25
188000	98	3.63265	15
188050	101	4.23762	20
188100	96	3.875	17
188150	97	3.78351	19
188200	97	4.13402	20
188250	105	3.98095	28
188300	91	4.02198	24
188350	103	4.03883	24
188400	100	3.86	22
188450	104	3.71154	25
188500	95	3.21053	17
188550	92	3.51087	14
188600	101	3.30693	21
188650	105	3.50476	16
188700	100	3.75	18
188750	110	4.06364	30
188800	92	4.31522	16
188850	99	4.25253	30
188900	94	3.78723	28
188950	97	4.21649	26
189000	103	4.71845	21
189050	107	4.3271	36
189100	97	4.18557	17
189150	96	3.66667	14
189200	95	4.17895	35
189250	121	4.28099	22
189300	88	4.61364	18
189350	95	3.78947	19
189400	96	3.82292	17
189450	101	3.32673	20
189500	106	4.38679	18
189550	99	3.9596	22
189600	92	3.43478	20
189650	90	4.73333	24
189700	105	3.89524	19
189750	93	4.73118	19
189800	99	5.07071	29
189850	93	4.02151	28
189900	107	4	18
189950	99	5.11111	28
190000	98	4.27551	19
