generation	pedigree_id	age
179800	7469	4.01861	42
179850	7445	4.01464	39
179900	7491	3.96689	36
179950	7511	3.96126	37
180000	6071	4.95058	42
180005	1998	9.96947	42
180010	656	14.9939	39
180015	228	19.7719	44
180020	95	17.6421	42
180025	94	8.7234	44
180030	93	5.94624	40
180035	106	4.90566	41
180040	104	3.93269	46
180045	99	4.09091	17
180050	113	4.73451	22
180100	98	3.70408	19
180150	103	3.68932	18
180200	105	3.89524	23
180250	108	4.03704	26
180300	99	4.05051	20
180350	101	3.67327	16
180400	103	4.02913	29
180450	97	4.24742	25
180500	100	4.15	16
180550	100	5.09	34
180600	78	4.0641	28
180650	114	4.29825	23
180700	103	4.48544	23
180750	92	3.72826	22
180800	96	4.875	18
180850	111	3.8018	14
180900	107	3.40187	19
180950	102	3.31373	19
181000	94	3.84043	27
181050	112	3.98214	28
181100	98	4.68367	34
181150	100	4.44	25
181200	97	3.98969	22
181250	96	4.22917	28
181300	95	4.82105	22
181350	109	4.41284	20
181400	98	4.20408	21
181450	93	4.32258	29
181500	100	3.82	21
181550	94	3.90426	17
181600	98	4.33673	21
181650	106	4.10377	22
181700	98	3.79592	31
181750	101	4.27723	25
181800	103	4.06796	17
181850	100	3.48	20
181900	108	3.63889	27
181950	103	4.74757	22
182000	100	4.47	27
182050	102	4.78431	32
182100	100	3.65	24
182150	104	2.98077	23
182200	85	3.49412	33
182250	107	3.54206	19
182300	102	4.07843	23
182350	92	4.29348	22
182400	105	4.15238	20
182450	97	2.93814	22
182500	103	3.75728	19
182550	97	4.18557	17
182600	94	3.53191	20
182650	98	3.86735	23
182700	107	3.69159	19
182750	105	3.52381	21
182800	88	4.13636	33
182850	103	3.80583	26
182900	102	4	19
182950	95	4.4	21
183000	95	4.51579	25
183050	97	3.79381	23
183100	96	4.59375	44
183150	105	3.65714	19
183200	94	4.24468	32
183250	114	4.10526	26
183300	103	3.60194	20
183350	105	4.07619	22
183400	102	4.0098	21
183450	107	3.70093	20
183500	97	4.20619	27
183550	101	3.80198	17
183600	95	4.36842	24
183650	105	4.45714	20
183700	102	3.69608	19
183750	103	4.50485	18
183800	105	3.5619	25
183850	102	3.72549	20
183900	102	4.5	22
183950	93	3.43011	23
184000	104	3.88462	25
184050	98	4.43878	24
184100	97	4.24742	23
184150	107	4.93458	24
184200	99	5.31313	40
184250	99	4.0202	18
184300	104	4.47115	22
184350	104	3.82692	16
184400	99	3.9596	20
184450	113	3.9292	27
184500	98	4.95918	22
184550	94	4.26596	39
184600	108	4.18519	20
184650	97	3.83505	19
184700	107	4.20561	21
184750	99	3.51515	25
184800	100	3.75	22
184850	94	4.29787	17
184900	112	4.20536	29
184950	90	4.14444	27
185000	99	4.17172	16
185050	105	4.52381	20
185100	97	4.31959	18
185150	89	3.70787	21
185200	95	4.84211	24
185250	102	3.64706	20
185300	101	3.35644	18
185350	92	4.34783	27
185400	105	3.8381	17
185450	104	4.89423	32
185500	111	3.98198	29
185550	111	3.92793	28
185600	90	4.32222	18
185650	106	3.84906	32
185700	98	5.07143	24
185750	98	3.71429	26
185800	96	4.83333	22
185850	106	3.01887	18
185900	94	3.7234	25
185950	97	3.37113	17
186000	108	4.28704	23
186050	88	3.79545	19
186100	101	3.47525	26
186150	103	3.65049	23
186200	100	3.5	23
186250	108	3.67593	19
186300	106	3.9717	21
186350	98	4.28571	36
186400	97	3.39175	21
186450	95	4.47368	27
186500	100	3.55	22
186550	100	4.46	17
186600	101	4.0396	18
186650	88	3.94318	23
186700	96	4.16667	16
186750	99	3.85859	26
186800	104	3.625	32
186850	94	4.61702	29
186900	110	3.36364	27
186950	102	3.78431	17
187000	97	4.19588	25
187050	106	3.25472	22
187100	87	3.81609	20
187150	95	3.48421	20
187200	91	3.82418	22
187250	91	3.42857	15
187300	98	4.15306	30
187350	95	4.91579	25
187400	97	3.92784	23
187450	94	3.64894	37
187500	104	3.78846	19
187550	101	3.63366	22
187600	91	3.37363	22
187650	101	3.9802	20
187700	109	3.22936	19
187750	82	3.82927	16
187800	103	3.39806	18
187850	90	4.26667	22
187900	99	4.48485	26
187950	103	3.68932	19
188000	88	3.77273	18
188050	102	3.52941	20
188100	99	3.51515	14
188150	99	3.59596	20
188200	105	4.38095	30
188250	93	3.92473	24
188300	99	4.15152	19
188350	104	3.72115	19
188400	99	4.08081	16
188450	103	3.96117	24
188500	100	3.74	24
188550	101	3.57426	33
188600	98	3.85714	19
188650	108	3.21296	21
188700	94	3.43617	22
188750	94	4.09574	28
188800	99	3.23232	14
188850	96	4.76042	21
188900	97	3.80412	23
188950	104	4.06731	21
189000	105	5.01905	26
189050	91	4.63736	19
189100	110	4.16364	25
189150	90	4.27778	36
189200	96	4.01042	25
189250	95	4.26316	43
189300	106	4.14151	25
189350	97	4.5567	19
189400	95	4.35789	26
189450	103	3.87379	28
189500	93	5.41935	34
189550	102	3.26471	18
189600	93	3.45161	18
189650	97	3.65979	31
189700	111	3.65766	19
189750	104	4.15385	24
189800	104	4.03846	22
189850	101	4	17
189900	105	4.40952	24
189950	101	3.13861	18
190000	88	5.11364	34
