generation	pedigree_id	age
179800	7523	3.92795	47
179850	7553	3.92347	37
179900	7434	3.93584	35
179950	7492	3.94287	48
180000	5977	4.97992	39
180005	1964	9.86914	41
180010	643	14.8165	39
180015	210	19.7524	44
180020	98	15.9898	33
180025	107	5.90654	34
180030	98	4.23469	37
180035	106	3.91509	37
180040	102	4.33333	15
180045	102	5.07843	20
180050	103	4.60194	25
180100	108	4.67593	22
180150	102	3.60784	23
180200	105	4.02857	18
180250	104	3.57692	17
180300	108	4.80556	22
180350	92	3.69565	22
180400	104	4.38462	19
180450	90	4.32222	24
180500	102	3.7549	21
180550	101	3.35644	23
180600	97	3.40206	18
180650	110	4.4	18
180700	98	4.21429	19
180750	109	3.57798	21
180800	96	3.95833	16
180850	103	3.78641	23
180900	85	3.96471	21
180950	97	3.64948	22
181000	97	3.50515	16
181050	92	4.43478	23
181100	98	3.2551	22
181150	105	3.60952	21
181200	94	4.05319	17
181250	95	3.25263	25
181300	90	4.76667	23
181350	90	3.26667	15
181400	100	4.4	23
181450	104	3.01923	21
181500	106	3.06604	17
181550	111	3.61261	23
181600	99	4.18182	26
181650	96	2.91667	16
181700	101	4.59406	24
181750	105	4.93333	43
181800	95	3.63158	29
181850	105	3.9619	21
181900	92	4.38043	21
181950	110	4.10909	45
182000	100	3.77	20
182050	107	3.54206	24
182100	92	3.83696	21
182150	100	3.77	15
182200	104	4.17308	27
182250	94	3.96809	21
182300	107	3.91589	25
182350	91	3.69231	15
182400	102	5.26471	19
182450	99	3.86869	31
182500	109	4.23853	43
182550	91	4.2967	26
182600	108	3.93519	19
182650	90	4.9	23
182700	106	3.98113	19
182750	89	4.06742	24
182800	99	3.77778	17
182850	94	4.23404	21
182900	90	4.96667	23
182950	99	3.91919	23
183000	105	3.49524	16
183050	96	4.14583	21
183100	96	3.80208	20
183150	100	4.26	25
183200	96	4.09375	29
183250	97	4.08247	20
183300	98	3.69388	19
183350	102	3.69608	16
183400	106	4.0283	25
183450	91	4.21978	13
183500	105	4.30476	22
183550	94	4.06383	25
183600	86	3.54651	26
183650	100	4.52	30
183700	94	4.70213	20
183750	95	3.53684	30
183800	107	3.45794	24
183850	94	4.43617	28
183900	100	2.96	16
183950	91	4.01099	21
184000	106	3.56604	16
184050	100	3.93	18
184100	111	3.84685	18
184150	109	3.54128	19
184200	106	3.61321	17
184250	106	4.4717	33
184300	95	3.42105	19
184350	102	3.59804	19
184400	103	3.87379	23
184450	107	3.61682	36
184500	101	4.25743	21
184550	98	3.88776	23
184600	98	3.80612	17
184650	100	4.46	24
184700	94	3.73404	16
184750	103	4.15534	17
184800	100	3.84	21
184850	99	3.60606	27
184900	91	3.12088	13
184950	96	3.39583	18
185000	99	3.11111	37
185050	93	3.7957	20
185100	106	4.10377	27
185150	101	3.91089	18
185200	97	4.01031	34
185250	99	3.9697	17
185300	110	4	20
185350	107	3.85981	23
185400	96	5.03125	31
185450	97	5.24742	17
185500	95	4.38947	19
185550	94	3.40426	18
185600	103	4.41748	20
185650	100	3.65	18
185700	94	4.20213	29
185750	99	3.84848	20
185800	99	4.17172	27
185850	97	3.80412	33
185900	106	3.80189	22
185950	104	3.79808	23
186000	107	4.40187	26
186050	99	4.34343	24
186100	105	4.06667	29
186150	99	3.88889	19
186200	102	3.82353	22
186250	107	3.69159	18
186300	98	4.52041	29
186350	102	4.12745	17
186400	102	3.83333	17
186450	108	3.9537	27
186500	93	3.98925	23
186550	108	3.63889	20
186600	97	4.56701	21
186650	91	4.01099	31
186700	99	3.69697	21
186750	104	3.94231	18
186800	100	4.1	19
186850	111	4.06306	20
186900	94	3.64894	30
186950	100	4.54	26
187000	100	4.15	18
187050	101	3.57426	22
187100	97	3.94845	17
187150	90	4.11111	22
187200	100	3.82	23
187250	104	3.95192	18
187300	86	3.86047	20
187350	92	2.8913	20
187400	100	3.75	20
187450	103	4.4466	22
187500	111	3.86486	18
187550	91	3.76923	29
187600	97	4	20
187650	97	3.56701	19
187700	105	3.97143	22
187750	111	4.18919	21
187800	112	3.5625	20
187850	102	3.63725	23
187900	94	4.38298	24
187950	97	3.80412	18
188000	95	4.38947	18
188050	91	4.02198	43
188100	94	4.24468	27
188150	104	3.91346	22
188200	93	4.2043	34
188250	93	3.97849	27
188300	103	3.69903	17
188350	99	3.57576	25
188400	104	3.77885	22
188450	100	4.31	20
188500	96	4.51042	25
188550	106	3.43396	16
188600	103	4.37864	20
188650	98	4.14286	30
188700	88	5.18182	22
188750	109	4.23853	33
188800	92	2.94565	17
188850	99	3.71717	26
188900	112	4.11607	20
188950	87	4.68966	18
189000	96	3.90625	21
189050	109	3.43119	17
189100	102	3.51961	18
189150	98	3.84694	18
189200	101	3.83168	21
189250	103	3.56311	14
189300	101	3.77228	20
189350	105	3.8381	33
189400	103	3.62136	19
189450	95	3.78947	32
189500	98	4.18367	23
189550	103	4.21359	21
189600	90	3.71111	26
189650	95	4.29474	27
189700	91	4.24176	19
189750	102	3.10784	14
189800	93	3.58065	17
189850	98	3.12245	19
189900	92	4.28261	16
189950	97	3.15464	21
190000	105	4.77143	23
