generation	pedigree_id	age
179800	337087881	15
179800	337110563	3
179800	337091139	13
179800	337115394	0
179800	337109876	3
179800	337110474	3
179800	337116615	0
179800	337114219	1
179800	337113455	1
179800	337092611	13
179800	337113951	1
179800	337110961	3
179800	337106629	5
179800	337113275	1
179800	337115455	0
179800	337109179	4
179800	337108443	4
179800	337100363	8
179800	337110608	3
179800	337111903	2
179800	337108265	4
179800	337113007	2
179800	337094406	12
179800	337116873	0
179800	337116316	0
179800	337104894	6
179800	337115440	0
179800	337111851	2
179800	337110487	3
179800	337110512	3
179800	337101257	8
179800	337114631	1
179800	337113025	2
179800	337110287	3
179800	337108308	4
179800	337116445	0
179800	337110008	3
179800	337113543	1
179800	337110886	3
179800	337105209	6
179800	337115101	1
179800	337098410	9
179800	337111520	2
179800	337101130	8
179800	337111730	2
179800	337116089	0
179800	337102342	7
179800	337106340	5
179800	337115570	0
179800	337112100	2
179800	337111322	2
179800	337111391	2
179800	337099464	9
179800	337114062	1
179800	337077343	21
179800	337086935	16
179800	337116311	0
179800	337115607	0
179800	337114244	1
179800	337116130	0
179800	337109938	3
179800	337108466	4
179800	337106460	5
179800	337112443	2
179800	337115025	1
179800	337115340	0
179800	337104110	6
179800	337110180	3
179800	337094407	12
179800	337112013	2
179800	337114586	1
179800	337114906	1
179800	337116770	0
179800	337113273	1
179800	337095413	11
179800	337102006	7
179800	337104183	6
179800	337105876	5
179800	337111475	2
179800	337105484	6
179800	337112567	2
179800	337113704	1
179800	337115577	0
179800	337107681	4
179800	337114039	1
179800	337102308	7
179800	337104318	6
179800	337115341	0
179800	337113646	1
179800	337115199	0
179800	337106501	5
179800	337106052	5
179800	337111969	2
179800	337116593	0
179800	337101396	8
179800	337095021	11
179800	337103739	7
179800	337096721	10
179800	337113027	2
179800	337079982	19
179850	337210266	0
179850	337196145	7
179850	337208628	1
179850	337209604	0
179850	337204076	3
179850	337201834	4
179850	337199101	6
179850	337206665	2
179850	337209922	0
179850	337186187	13
179850	337197202	7
179850	337206174	2
179850	337207088	1
179850	337205695	2
179850	337208161	1
179850	337206358	2
179850	337210360	0
179850	337197735	6
179850	337183670	14
179850	337209446	0
179850	337205071	3
179850	337208422	1
179850	337210505	0
179850	337208087	1
179850	337210031	0
179850	337177601	17
179850	337181339	15
179850	337203919	3
179850	337205397	2
179850	337204248	3
179850	337208479	1
179850	337207988	1
179850	337200499	5
179850	337206200	2
179850	337197709	6
179850	337191387	10
179850	337200867	5
179850	337192417	9
179850	337210190	0
179850	337202810	4
179850	337209288	0
179850	337184779	13
179850	337204713	3
179850	337208771	1
179850	337203283	3
179850	337207606	1
179850	337209000	0
179850	337205836	2
179850	337209213	0
179850	337202385	4
179850	337210671	0
179850	337201960	4
179850	337195774	8
179850	337205381	2
179850	337207281	1
179850	337207060	1
179850	337204445	3
179850	337205326	2
179850	337205341	2
179850	337200591	5
179850	337206167	2
179850	337209565	0
179850	337202445	4
179850	337200927	5
179850	337199523	5
179850	337208202	1
179850	337209808	0
179850	337206141	2
179850	337201727	4
179850	337203425	3
179850	337185653	13
179850	337193473	9
179850	337178045	17
179850	337206976	1
179850	337207232	1
179850	337197668	6
179850	337207256	1
179850	337204108	3
179850	337197681	6
179850	337209509	0
179850	337204155	3
179850	337207129	1
179850	337210065	0
179850	337195780	8
179850	337197498	7
179850	337205339	2
179850	337210576	0
179850	337197724	6
179850	337208438	1
179850	337199000	6
179850	337190924	10
179850	337199188	6
179850	337200803	5
179850	337197636	7
179850	337186261	13
179850	337190773	10
179850	337203811	3
179850	337206609	2
179850	337205327	2
179850	337198762	6
179900	337285508	10
179900	337274663	15
179900	337295447	4
179900	337304324	0
179900	337286332	9
179900	337300721	2
179900	337304108	0
179900	337296378	4
179900	337302318	1
179900	337296053	4
179900	337299575	2
179900	337280846	12
179900	337274125	16
179900	337303921	0
179900	337297737	3
179900	337292960	6
179900	337296103	4
179900	337303353	0
179900	337292042	6
179900	337299563	2
179900	337302873	0
179900	337301158	1
179900	337288743	8
179900	337294319	5
179900	337299434	2
179900	337294684	5
179900	337296964	4
179900	337295883	4
179900	337304212	0
179900	337294260	5
179900	337293707	5
179900	337298135	3
179900	337295213	4
179900	337304019	0
179900	337303153	0
179900	337293128	6
179900	337287605	9
179900	337300328	2
179900	337296458	4
179900	337289033	8
179900	337279756	13
179900	337301121	1
179900	337303346	0
179900	337303961	0
179900	337303193	0
179900	337270830	17
179900	337293328	5
179900	337294618	5
179900	337304370	0
179900	337270937	17
179900	337284705	10
179900	337303847	0
179900	337288179	8
179900	337302938	0
179900	337299178	2
179900	337300075	2
179900	337301769	1
179900	337271775	17
179900	337294069	5
179900	337301021	1
179900	337303752	0
179900	337301086	1
179900	337302345	1
179900	337287467	9
179900	337299851	2
179900	337283832	11
179900	337297833	3
179900	337297257	3
179900	337300937	1
179900	337302079	1
179900	337300026	2
179900	337303830	0
179900	337294574	5
179900	337296149	4
179900	337283463	11
179900	337300207	2
179900	337286222	9
179900	337302885	0
179900	337291265	7
179900	337301606	1
179900	337301907	1
179900	337299964	2
179900	337302694	0
179900	337268666	19
179900	337301649	1
179900	337291303	7
179900	337299743	2
179900	337295475	4
179900	337301367	1
179900	337300617	2
179900	337296744	4
179900	337298529	3
179900	337301879	1
179900	337290965	7
179900	337300819	1
179900	337293101	6
179900	337295810	4
179900	337285606	10
179900	337296373	4
179900	337281708	12
179950	337394244	2
179950	337386519	6
179950	337394159	2
179950	337391463	3
179950	337395771	1
179950	337397794	0
179950	337393025	2
179950	337379643	9
179950	337371700	14
179950	337372778	13
179950	337396023	1
179950	337390317	4
179950	337394483	1
179950	337335229	33
179950	337393923	2
179950	337397834	0
179950	337397052	0
179950	337394271	2
179950	337396006	1
179950	337394938	1
179950	337373691	13
179950	337397845	0
179950	337397291	0
179950	337385632	6
179950	337385864	6
179950	337389416	4
179950	337376540	11
179950	337385730	6
179950	337379420	10
179950	337396812	0
179950	337391200	3
179950	337396611	0
179950	337391942	3
179950	337393902	2
179950	337392013	3
179950	337390731	3
179950	337393672	2
179950	337382094	8
179950	337369016	15
179950	337391776	3
179950	337388762	4
179950	337384240	7
179950	337392782	2
179950	337378695	10
179950	337360394	20
179950	337394822	1
179950	337390745	3
179950	337395422	1
179950	337395385	1
179950	337387357	5
179950	337388371	5
179950	337397311	0
179950	337378498	10
179950	337397352	0
179950	337384236	7
179950	337395784	1
179950	337395159	1
179950	337397792	0
179950	337390777	3
179950	337394960	1
179950	337392530	2
179950	337381430	8
179950	337385865	6
179950	337376249	11
179950	337390581	4
179950	337394177	2
179950	337394970	1
179950	337391489	3
179950	337393344	2
179950	337396582	0
179950	337389362	4
179950	337389580	4
179950	337378171	10
179950	337396292	0
179950	337394415	1
179950	337388615	5
179950	337393149	2
179950	337391501	3
179950	337395603	1
179950	337394347	2
179950	337392557	2
179950	337379176	10
179950	337395560	1
179950	337396084	1
179950	337389738	4
179950	337390272	4
179950	337388791	4
179950	337395921	1
179950	337391798	3
179950	337394928	1
179950	337396344	0
179950	337387109	5
179950	337390054	4
179950	337383766	7
179950	337375902	11
179950	337392326	3
179950	337394279	2
179950	337380086	9
179950	337382785	8
179950	337390457	4
180000	337483596	4
180000	337462323	15
180000	337483974	3
180000	337481238	5
180000	337487496	2
180000	337478981	6
180000	337478664	6
180000	337476188	8
180000	337479508	6
180000	337488904	1
180000	337483649	4
180000	337471512	10
180000	337468059	12
180000	337487009	2
180000	337483593	4
180000	337488156	1
180000	337483893	4
180000	337472864	9
180000	337476820	7
180000	337480117	6
180000	337481719	5
180000	337482660	4
180000	337482344	4
180000	337477721	7
180000	337479270	6
180000	337482377	4
180000	337487551	2
180000	337486600	2
180000	337487364	2
180000	337470569	11
180000	337489361	1
180000	337482462	4
180000	337486728	2
180000	337488081	1
180000	337484960	3
180000	337392984	52
180000	337486757	2
180000	337487865	1
180000	337482652	4
180000	337482641	4
180000	337489062	1
180000	337488343	1
180000	337485998	2
180000	337487255	2
180000	337432155	31
180000	337467142	13
180000	337481407	5
180000	337477584	7
180000	337488306	1
180000	337484517	3
180000	337486819	2
180000	337482122	4
180000	337466528	13
180000	337486993	2
180000	337483875	4
180000	337481930	5
180000	337489018	1
180000	337485874	2
180000	337481473	5
180000	337485815	2
180000	337475341	8
180000	337480030	6
180000	337481778	5
180000	337486689	2
180000	337479594	6
180000	337488036	1
180000	337487193	2
180000	337479707	6
180000	337483527	4
180000	337487678	1
180000	337478459	6
180000	337429685	33
180000	337481955	5
180000	337484930	3
180000	337486120	2
180000	337479652	6
180000	337488645	1
180000	337489081	1
180000	337487139	2
180000	337477640	7
180000	337487233	2
180000	337484136	3
180000	337484355	3
180000	337473289	9
180000	337473101	9
180000	337488680	1
180000	337484316	3
180000	337485206	3
180000	337489017	1
180000	337489169	1
180000	337486112	2
180000	337477929	7
180000	337481476	5
180000	337488349	1
180000	337484513	3
180000	337480018	6
180000	337484066	3
180000	337480187	5
180000	337473221	9
180000	337472049	10
180005	337463715	19
180005	337486873	7
180005	337482141	9
180005	337484273	8
180005	337482238	9
180005	337474268	14
180005	337485774	7
180005	337461802	20
180005	337476228	13
180005	337485738	7
180005	337483464	9
180005	337458860	22
180005	337487628	6
180005	337480995	10
180005	337478022	12
180005	337468436	17
180005	337486911	7
180005	337470068	16
180005	337473020	14
180005	337487968	6
180005	337483068	9
180005	337467701	17
180005	337478758	11
180005	337472688	15
180005	337485611	8
180005	337486968	7
180005	337447944	28
180005	337488120	6
180005	337487558	7
180005	337483450	9
180005	337486166	7
180005	337472589	15
180005	337489204	6
180005	337484089	8
180005	337487926	6
180005	337489251	6
180005	337478135	12
180005	337476699	12
180005	337487364	7
180005	337486539	7
180005	337483807	9
180005	337487417	7
180005	337481302	10
180005	337488524	6
180005	337464451	19
180005	337487527	7
180005	337483951	8
180005	337482425	9
180005	337392984	57
180005	337470108	16
180005	337488745	6
180005	337480491	10
180005	337483205	9
180005	337488504	6
180005	337477990	12
180005	337487912	6
180005	337480568	10
180005	337475272	13
180005	337469662	16
180005	337480961	10
180005	337484258	8
180005	337478591	11
180005	337487210	7
180005	337486287	7
180005	337483306	9
180005	337485190	8
180005	337486331	7
180005	337484523	8
180005	337487864	6
180005	337478725	11
180005	337487773	6
180005	337482545	9
180005	337462707	20
180005	337488036	6
180005	337475918	13
180005	337488595	6
180005	337488698	6
180005	337488095	6
180005	337478559	11
180005	337460340	21
180005	337485544	8
180005	337473196	14
180005	337480465	10
180005	337480642	10
180005	337478172	12
180005	337469385	16
180005	337480350	10
180005	337485492	8
180005	337475503	13
180005	337488247	6
180005	337484271	8
180005	337481118	10
180005	337473288	14
180005	337475740	13
180005	337486675	7
180005	337484309	8
180005	337480656	10
180005	337488374	6
180005	337472494	15
180005	337469812	16
180010	337488595	11
180010	337470672	21
180010	337477970	17
180010	337488870	11
180010	337486331	12
180010	337458019	27
180010	337488162	11
180010	337485657	13
180010	337482696	14
180010	337487980	11
180010	337472494	20
180010	337480062	16
180010	337480429	15
180010	337476559	17
180010	337471488	20
180010	337481709	15
180010	337486571	12
180010	337488185	11
180010	337488043	11
180010	337488749	11
180010	337487864	11
180010	337488540	11
180010	337466916	23
180010	337480550	15
180010	337479385	16
180010	337485400	13
180010	337480624	15
180010	337480145	15
180010	337473055	19
180010	337488007	11
180010	337479489	16
180010	337482654	14
180010	337482356	14
180010	337483122	14
180010	337469613	21
180010	337452118	31
180010	337487771	11
180010	337483034	14
180010	337486701	12
180010	337479616	16
180010	337471623	20
180010	337489466	11
180010	337487549	12
180010	337485637	13
180010	337482014	15
180010	337488504	11
180010	337482425	14
180010	337487773	11
180010	337480656	15
180010	337488361	11
180010	337484267	13
180010	337487727	11
180010	337479966	16
180010	337444881	34
180010	337480747	15
180010	337486190	12
180010	337477703	17
180010	337486567	12
180010	337481153	15
180010	337480614	15
180010	337487261	12
180010	337487102	12
180010	337480223	15
180010	337486210	12
180010	337486134	12
180010	337481890	15
180010	337481982	15
180010	337486423	12
180010	337473254	19
180010	337484066	13
180010	337484255	13
180010	337486942	12
180010	337488712	11
180010	337481671	15
180010	337475092	18
180010	337481528	15
180010	337485068	13
180010	337485128	13
180010	337477268	17
180010	337463275	25
180010	337479448	16
180010	337485263	13
180010	337482955	14
180010	337488789	11
180010	337479186	16
180010	337476738	17
180010	337480018	16
180010	337485173	13
180010	337488374	11
180010	337476693	17
180010	337472210	20
180010	337488035	11
180010	337480642	15
180010	337464588	24
180010	337482456	14
180010	337470633	21
180010	337476046	18
180010	337484173	13
180010	337479474	16
180010	337487546	12
180015	337485595	18
180015	337485109	18
180015	337471623	25
180015	337481528	20
180015	337483481	19
180015	337488674	16
180015	337488475	16
180015	337486567	17
180015	337489204	16
180015	337487261	17
180015	337482409	19
180015	337487991	16
180015	337481079	20
180015	337483579	19
180015	337487904	16
180015	337483497	19
180015	337481082	20
180015	337472085	25
180015	337482082	19
180015	337485628	18
180015	337486175	17
180015	337475497	23
180015	337485611	18
180015	337473233	24
180015	337485486	18
180015	337480493	20
180015	337482042	19
180015	337487957	16
180015	337465424	28
180015	337485657	18
180015	337477015	22
180015	337487980	16
180015	337482031	19
180015	337484215	18
180015	337487542	17
180015	337484743	18
180015	337476941	22
180015	337477268	22
180015	337486112	17
180015	337486176	17
180015	337482468	19
180015	337487054	17
180015	337471040	25
180015	337484149	18
180015	337472210	25
180015	337486315	17
180015	337481383	20
180015	337485601	18
180015	337486101	17
180015	337484007	18
180015	337476926	22
180015	337485296	18
180015	337480550	20
180015	337484089	18
180015	337487863	16
180015	337442998	40
180015	337484132	18
180015	337488379	16
180015	337479489	21
180015	337474684	23
180015	337466219	28
180015	337484562	18
180015	337481927	20
180015	337475068	23
180015	337487049	17
180015	337485476	18
180015	337473951	24
180015	337487210	17
180015	337470193	26
180015	337486968	17
180015	337472485	25
180015	337480223	20
180015	337482356	19
180015	337481191	20
180015	337476699	22
180015	337484488	18
180015	337471748	25
180015	337478068	22
180015	337483996	18
180015	337487438	17
180015	337488749	16
180015	337488417	16
180015	337487167	17
180015	337484330	18
180015	337488610	16
180015	337481153	20
180015	337484870	18
180015	337482882	19
180015	337489291	16
180015	337479448	21
180015	337472241	25
180015	337485315	18
180015	337488382	16
180015	337471661	25
180015	337470459	26
180015	337469965	26
180015	337487181	17
180015	337460989	31
180015	337487156	17
180015	337469751	26
180020	337488619	21
180020	337483448	24
180020	337470354	31
180020	337487991	21
180020	337484007	23
180020	337488866	21
180020	337476046	28
180020	337485738	22
180020	337489514	1
180020	337489503	1
180020	337488533	21
180020	337476802	27
180020	337489500	1
180020	337474050	29
180020	337487054	22
180020	337489505	1
180020	337487980	21
180020	337452241	40
180020	337489513	1
180020	337488610	21
180020	337489506	1
180020	337485611	23
180020	337477015	27
180020	337489527	0
180020	337487904	21
180020	337489529	0
180020	337476941	27
180020	337489534	0
180020	337487863	21
180020	337489528	0
180020	337483579	24
180020	337485595	23
180020	337452019	41
180020	337486968	22
180020	337480087	26
180020	337489501	1
180020	337489533	0
180020	337469751	31
180020	337476926	27
180020	337489532	0
180020	337484215	23
180020	337489516	1
180020	337484330	23
180020	337485173	23
180020	337475497	28
180020	337482468	24
180020	337489515	1
180020	337489204	21
180020	337484488	23
180020	337481528	25
180020	337489510	1
180020	337489523	0
180020	337487261	22
180020	337489530	0
180020	337474684	28
180020	337486567	22
180020	337489499	1
180020	337483481	24
180020	337475841	28
180020	337489504	1
180020	337470633	31
180020	337477268	27
180020	337489519	0
180020	337474796	28
180020	337489466	21
180020	337472210	30
180020	337489531	0
180020	337475354	28
180020	337489520	0
180020	337474759	28
180020	337489521	0
180020	337486176	22
180020	337475068	28
180020	337489012	21
180020	337485476	23
180020	337482031	24
180020	337487156	22
180020	337488224	21
