generation	pedigree_id	age
179800	7563	4.07312	39
179850	7473	4.00241	40
179900	7518	4.03525	55
179950	7527	3.97622	44
180000	5971	5.02177	51
180005	1973	9.88343	47
180010	637	14.9089	44
180015	196	19.9286	49
180020	101	16.9406	54
180025	103	7.81553	40
180030	102	5.61765	45
180035	108	3.25926	50
180040	99	3.61616	16
180045	99	3.92929	21
180050	100	3.63	19
180100	90	3.87778	20
180150	100	4.4	22
180200	105	3.62857	19
180250	103	3.05825	15
180300	102	3.27451	19
180350	97	4.4433	22
180400	105	3.22857	16
180450	101	4.0396	24
180500	91	3.74725	17
180550	96	3.6875	15
180600	100	4.08	20
180650	103	4.00971	44
180700	99	3.64646	14
180750	100	3.99	19
180800	107	3.52336	21
180850	101	3.62376	19
180900	97	4.13402	30
180950	104	4.75	26
181000	94	4.06383	18
181050	102	4.03922	20
181100	99	4.46465	42
181150	100	3.75	22
181200	93	4.07527	21
181250	93	3.72043	20
181300	98	3.92857	25
181350	95	4.50526	39
181400	101	4.47525	22
181450	104	4.30769	23
181500	102	4.19608	18
181550	104	2.97115	15
181600	96	3.64583	16
181650	96	3.59375	20
181700	97	4.57732	18
181750	98	4.40816	29
181800	100	3.91	24
181850	103	4	19
181900	100	4.34	34
181950	101	3.78218	35
182000	95	4.49474	24
182050	102	4.03922	19
182100	109	4.15596	21
182150	104	4.27885	21
182200	119	4.37815	24
182250	94	3.57447	14
182300	98	3.7551	23
182350	97	4.23711	19
182400	109	3.9633	23
182450	101	4.19802	20
182500	110	3.97273	25
182550	98	4.10204	19
182600	101	4.44554	30
182650	101	4.50495	22
182700	103	3.23301	19
182750	90	4.61111	20
182800	103	3.93204	24
182850	107	4.46729	26
182900	95	3.96842	23
182950	100	3.34	29
183000	106	4.18868	29
183050	91	4.01099	24
183100	105	4.3619	19
183150	96	3.71875	19
183200	99	3.67677	20
183250	108	4.31481	25
183300	100	4.31	23
183350	104	3.46154	18
183400	103	3.71845	27
183450	103	4.48544	27
183500	107	3.72897	23
183550	96	3.41667	13
183600	104	4.42308	19
183650	107	4.91589	24
183700	98	3.79592	16
183750	100	4.23	22
183800	95	4.48421	20
183850	95	3.75789	21
183900	95	3.45263	18
183950	97	4.47423	22
184000	93	3.75269	26
184050	104	4.33654	39
184100	103	3.90291	25
184150	98	4.03061	19
184200	94	3.48936	21
184250	95	3.56842	17
184300	89	3.61798	14
184350	106	4.36792	33
184400	100	3.9	27
184450	100	4.42	33
184500	105	3.05714	15
184550	98	4.0102	19
184600	101	5.05941	29
184650	95	4.58947	19
184700	95	3.89474	19
184750	108	3.91667	19
184800	102	4.64706	23
184850	97	3.64948	19
184900	102	4.67647	24
184950	101	4.21782	27
185000	106	3.9434	26
185050	103	3.84466	22
185100	103	3.17476	20
185150	104	3.91346	22
185200	100	3.77	22
185250	91	4.03297	21
185300	95	3.32632	20
185350	101	3.71287	30
185400	115	3.42609	29
185450	106	3.71698	16
185500	104	3.42308	22
185550	88	4.23864	20
185600	112	4.29464	29
185650	100	2.97	13
185700	92	4.30435	23
185750	103	3.71845	23
185800	86	4.38372	20
185850	95	3.77895	31
185900	97	3.58763	21
185950	104	4.125	22
186000	100	3.81	21
186050	106	3.23585	32
186100	97	5.45361	30
186150	109	3.55963	23
186200	103	4.1068	21
186250	93	3.55914	20
186300	98	4.26531	22
186350	97	5.10309	28
186400	103	4.81553	30
186450	101	4.45545	21
186500	88	4.55682	23
186550	97	3.84536	24
186600	90	4.4	26
186650	98	3.66327	13
186700	100	3.71	17
186750	110	4.58182	21
186800	108	4.48148	18
186850	96	3.58333	18
186900	95	5.11579	26
186950	106	4.22642	18
187000	103	3.50485	16
187050	106	4.32075	24
187100	95	4.90526	25
187150	103	4.07767	25
187200	111	3.90991	23
187250	100	3.33	12
187300	108	5.34259	31
187350	99	3.52525	27
187400	103	3.65049	14
187450	101	3.87129	19
187500	107	4.01869	17
187550	99	4.36364	24
187600	101	3.60396	17
187650	107	3.98131	15
187700	93	4.10753	28
187750	101	4.0495	19
187800	94	4.15957	23
187850	107	3.42991	18
187900	112	4.39286	28
187950	105	4.31429	30
188000	99	4.29293	17
188050	105	3.65714	22
188100	97	5.03093	34
188150	98	3.81633	17
188200	103	3.72816	19
188250	92	4.76087	29
188300	102	2.98039	12
188350	97	4.03093	25
188400	107	4.28037	27
188450	105	4.6381	34
188500	93	4.52688	24
188550	109	3.56881	24
188600	115	4.07826	22
188650	100	4.03	16
188700	103	4.15534	15
188750	93	4.06452	27
188800	110	4.06364	27
188850	96	4.08333	22
188900	104	3.20192	18
188950	106	3.84906	18
189000	101	3.92079	22
189050	91	4.12088	29
189100	105	3.86667	20
189150	101	3.94059	21
189200	100	3.76	36
189250	97	4.24742	21
189300	101	4.9703	28
189350	104	3.76923	14
189400	78	3.97436	18
189450	102	4.20588	18
189500	110	3.93636	20
189550	104	4.09615	25
189600	94	3.89362	25
189650	96	3.71875	19
189700	101	3.9901	25
189750	101	3.52475	18
189800	96	4.02083	19
189850	102	4.06863	18
189900	94	3.60638	14
189950	90	4.26667	16
190000	101	3.59406	22
