generation	pedigree_id	age
179800	4113
179850	4260
179900	4170
179950	4310
180000	4163
180005	1385
180010	474
180015	151
180020	42
180025	72
180030	54
180035	62
180040	48
180045	59
180050	67
180100	54
180150	58
180200	61
180250	48
180300	59
180350	46
180400	53
180450	54
180500	74
180550	48
180600	68
180650	56
180700	60
180750	63
180800	53
180850	57
180900	53
180950	58
181000	54
181050	50
181100	51
181150	46
181200	65
181250	51
181300	54
181350	57
181400	63
181450	58
181500	72
181550	61
181600	50
181650	59
181700	54
181750	56
181800	57
181850	43
181900	55
181950	65
182000	52
182050	60
182100	65
182150	54
182200	50
182250	54
182300	48
182350	54
182400	51
182450	57
182500	53
182550	57
182600	57
182650	47
182700	70
182750	57
182800	59
182850	63
182900	58
182950	53
183000	44
183050	68
183100	44
183150	45
183200	67
183250	51
183300	53
183350	53
183400	53
183450	51
183500	58
183550	58
183600	70
183650	55
183700	66
183750	41
183800	51
183850	46
183900	50
183950	53
184000	66
184050	53
184100	47
184150	59
184200	41
184250	53
184300	47
184350	57
184400	56
184450	64
184500	55
184550	61
184600	50
184650	42
184700	55
184750	62
184800	51
184850	64
184900	60
184950	52
185000	60
185050	62
185100	60
185150	40
185200	63
185250	51
185300	52
185350	52
185400	49
185450	70
185500	59
185550	53
185600	59
185650	64
185700	50
185750	49
185800	62
185850	56
185900	44
185950	56
186000	51
186050	44
186100	66
186150	57
186200	58
186250	56
186300	51
186350	54
186400	45
186450	51
186500	55
186550	61
186600	60
186650	51
186700	67
186750	60
186800	42
186850	65
186900	76
186950	54
187000	65
187050	55
187100	51
187150	58
187200	54
187250	46
187300	55
187350	57
187400	58
187450	57
187500	62
187550	66
187600	56
187650	51
187700	50
187750	52
187800	49
187850	43
187900	56
187950	51
188000	52
188050	60
188100	56
188150	66
188200	52
188250	56
188300	61
188350	50
188400	57
188450	69
188500	56
188550	57
188600	58
188650	48
188700	43
188750	65
188800	56
188850	58
188900	69
188950	58
189000	52
189050	53
189100	59
189150	55
189200	58
189250	61
189300	48
189350	55
189400	68
189450	58
189500	59
189550	69
189600	74
189650	47
189700	62
189750	52
189800	64
189850	53
189900	53
189950	66
190000	60
