generation	pedigree_id	age
179800	4356
179850	4271
179900	4200
179950	4127
180000	4243
180005	1394
180010	434
180015	139
180020	44
180025	51
180030	53
180035	54
180040	63
180045	52
180050	60
180100	52
180150	73
180200	62
180250	65
180300	65
180350	68
180400	46
180450	44
180500	57
180550	54
180600	63
180650	44
180700	47
180750	47
180800	57
180850	60
180900	60
180950	55
181000	52
181050	61
181100	56
181150	69
181200	55
181250	44
181300	51
181350	49
181400	39
181450	56
181500	48
181550	70
181600	49
181650	58
181700	67
181750	63
181800	56
181850	58
181900	55
181950	58
182000	58
182050	44
182100	43
182150	55
182200	58
182250	51
182300	46
182350	48
182400	68
182450	63
182500	65
182550	54
182600	59
182650	57
182700	57
182750	75
182800	48
182850	57
182900	56
182950	52
183000	49
183050	54
183100	53
183150	47
183200	59
183250	63
183300	62
183350	55
183400	56
183450	51
183500	46
183550	65
183600	49
183650	58
183700	58
183750	48
183800	47
183850	55
183900	54
183950	53
184000	68
184050	46
184100	79
184150	66
184200	59
184250	69
184300	63
184350	52
184400	48
184450	58
184500	66
184550	44
184600	69
184650	60
184700	60
184750	47
184800	49
184850	61
184900	48
184950	59
185000	67
185050	60
185100	52
185150	64
185200	51
185250	65
185300	51
185350	64
185400	58
185450	59
185500	64
185550	65
185600	59
185650	62
185700	63
185750	43
185800	53
185850	46
185900	67
185950	66
186000	63
186050	45
186100	54
186150	60
186200	62
186250	61
186300	45
186350	59
186400	69
186450	66
186500	59
186550	39
186600	51
186650	74
186700	61
186750	52
186800	58
186850	51
186900	60
186950	46
187000	54
187050	59
187100	59
187150	62
187200	54
187250	59
187300	42
187350	50
187400	49
187450	54
187500	56
187550	55
187600	59
187650	62
187700	58
187750	61
187800	70
187850	43
187900	61
187950	41
188000	60
188050	55
188100	63
188150	59
188200	53
188250	47
188300	65
188350	57
188400	50
188450	48
188500	56
188550	49
188600	63
188650	56
188700	59
188750	59
188800	41
188850	63
188900	55
188950	62
189000	66
189050	63
189100	56
189150	58
189200	54
189250	59
189300	52
189350	64
189400	60
189450	52
189500	44
189550	48
189600	58
189650	58
189700	55
189750	58
189800	60
189850	59
189900	62
189950	49
190000	59
