generation	pedigree_id	age
179800	7549	3.97669	37
179850	7476	3.97673	41
179900	7561	4.0857	42
179950	7496	4.02495	41
180000	5962	5.04914	35
180005	1921	10.1197	40
180010	614	15.2622	37
180015	202	20.0644	38
180020	110	16.2727	39
180025	96	9.83333	43
180030	98	7.2551	42
180035	104	5.04808	46
180040	84	4.04762	43
180045	107	3.93458	48
180050	100	3.7	19
180100	99	3.61616	23
180150	98	3.62245	17
180200	85	4.05882	15
180250	103	3.70874	17
180300	99	4.78788	25
180350	100	4.01	22
180400	99	4.07071	19
180450	92	3.84783	24
180500	94	3.11702	20
180550	102	4.33333	24
180600	107	4.93458	25
180650	98	3.93878	36
180700	101	3.9901	22
180750	105	3.32381	17
180800	107	3.04673	30
180850	95	3.84211	17
180900	105	4.24762	25
180950	89	4.17978	23
181000	107	4.36449	26
181050	97	3.89691	20
181100	99	3.77778	15
181150	102	3.69608	21
181200	103	3.5534	20
181250	99	4.14141	22
181300	87	4.67816	26
181350	93	3.97849	19
181400	110	4.63636	22
181450	94	3.93617	25
181500	102	5.18627	42
181550	99	3.28283	18
181600	95	3.71579	21
181650	97	3.50515	17
181700	97	3.69072	16
181750	99	4.34343	20
181800	100	3.48	17
181850	102	3.84314	28
181900	100	4.08	17
181950	97	4.03093	22
182000	95	4.07368	22
182050	92	3.54348	20
182100	97	3.59794	19
182150	107	3.92523	24
182200	110	3.48182	24
182250	93	5.22581	22
182300	104	4.85577	27
182350	99	4.11111	25
182400	108	4.23148	25
182450	91	3.81319	23
182500	97	4.81443	34
182550	93	4.03226	21
182600	106	4.13208	22
182650	89	3.78652	35
182700	101	3.9802	22
182750	99	3.87879	30
182800	109	4.08257	21
182850	103	3.70874	18
182900	105	3.71429	16
182950	95	3.49474	18
183000	107	4.76636	28
183050	98	3.78571	13
183100	93	4.08602	27
183150	103	4.16505	39
183200	104	3.58654	39
183250	94	3.24468	18
183300	92	3.73913	16
183350	104	3.96154	28
183400	104	4.26923	24
183450	101	4.35644	19
183500	94	4.65957	21
183550	98	4.12245	20
183600	101	3.27723	18
183650	102	4.20588	28
183700	101	4.0495	24
183750	96	4.13542	22
183800	96	3.875	16
183850	102	4.52941	33
183900	101	4.56436	30
183950	104	4.63462	28
184000	101	3.76238	23
184050	105	4.51429	21
184100	102	4.5098	23
184150	107	4.27103	21
184200	110	4.42727	27
184250	105	4.08571	18
184300	99	3.41414	21
184350	100	4.68	17
184400	99	3.48485	18
184450	93	4.16129	26
184500	99	4.78788	45
184550	109	3.92661	21
184600	100	3.38	21
184650	110	4.28182	19
184700	104	3.375	18
184750	114	3.85965	21
184800	103	3.81553	26
184850	102	3.51961	17
184900	95	3.88421	24
184950	92	4.08696	21
185000	101	4.78218	38
185050	94	4.76596	22
185100	105	3.60952	21
185150	99	3.85859	22
185200	93	3.87097	24
185250	91	4.06593	21
185300	90	4.7	18
185350	102	4.40196	25
185400	108	3.98148	26
185450	92	5.48913	31
185500	98	3.58163	16
185550	94	3.28723	16
185600	100	3.76	17
185650	103	3.71845	17
185700	103	4.33981	24
185750	95	4.30526	22
185800	105	4.3619	32
185850	100	4.59	29
185900	110	3.75455	25
185950	104	3.78846	20
186000	106	3.80189	21
186050	116	3.9569	34
186100	103	3.94175	16
186150	86	4.2907	22
186200	104	3.68269	29
186250	108	3.58333	21
186300	99	3.74747	28
186350	99	3.17172	16
186400	92	4.02174	20
186450	104	5.00962	29
186500	96	3.70833	23
186550	92	4.05435	32
186600	99	3.57576	22
186650	102	4.61765	21
186700	96	4.4375	21
186750	108	3.76852	22
186800	102	4.01961	17
186850	106	3.09434	17
186900	96	3.5625	28
186950	105	3.57143	16
187000	95	3.93684	26
187050	100	4.24	33
187100	95	4.82105	21
187150	98	3.86735	23
187200	97	5.01031	26
187250	100	4.89	23
187300	85	3.15294	24
187350	100	3.92	24
187400	99	3.86869	24
187450	92	4.01087	19
187500	88	4.09091	26
187550	106	4.38679	21
187600	99	3.68687	21
187650	94	4.25532	26
187700	80	4.05	22
187750	94	3.82979	20
187800	102	3.54902	17
187850	110	3.54545	16
187900	84	4.52381	19
187950	102	3.55882	21
188000	100	4.08	26
188050	101	4.26733	31
188100	100	4.84	36
188150	101	3.68317	17
188200	104	3.84615	17
188250	93	3.75269	26
188300	98	4.34694	19
188350	105	3.58095	17
188400	105	4.42857	22
188450	95	4.14737	16
188500	97	4.3299	25
188550	104	3.61538	18
188600	106	4.00943	24
188650	100	3.93	20
188700	97	4.48454	39
188750	100	4.24	19
188800	101	3.55446	16
188850	98	4.19388	24
188900	112	3.83036	24
188950	89	3.96629	21
189000	91	3.81319	17
189050	89	4.47191	30
189100	108	3.93519	30
189150	107	4.83178	35
189200	102	3.93137	13
189250	110	4.07273	20
189300	108	4.89815	29
189350	94	4.71277	42
189400	97	3.54639	23
189450	101	3.88119	16
189500	104	4.47115	25
189550	104	4.13462	19
189600	97	3.94845	37
189650	88	3.57955	19
189700	98	3.29592	15
189750	103	4.54369	33
189800	101	5.36634	26
189850	93	3.89247	28
189900	103	4.51456	18
189950	95	3.71579	21
190000	93	3.69892	19
