generation	pedigree_id	age
179800	7502	3.95108	42
179850	7405	3.94139	44
179900	7490	3.90534	36
179950	7464	4.00523	38
180000	6021	4.96263	36
180005	2015	9.95236	39
180010	653	14.9479	37
180015	222	19.5946	32
180020	109	16.578	36
180025	93	7.91398	38
180030	99	5.17172	43
180035	100	4.24	48
180040	109	4.89908	53
180045	109	4.31193	23
180050	101	4.12871	22
180100	100	4.58	19
180150	104	3.89423	17
180200	102	3.90196	21
180250	98	4.15306	31
180300	99	4.07071	29
180350	106	4.60377	27
180400	114	4.37719	37
180450	93	3.98925	33
180500	96	3.61458	25
180550	86	4.37209	29
180600	102	3.88235	22
180650	92	4.31522	23
180700	108	4.39815	21
180750	86	4.02326	19
180800	99	4.26263	19
180850	103	4.19417	28
180900	104	3.76923	33
180950	100	3.96	25
181000	92	3.73913	44
181050	102	4.06863	31
181100	101	4.63366	18
181150	98	4.79592	29
181200	113	4.02655	26
181250	96	3.75	38
181300	87	5.52874	45
181350	92	4.51087	17
181400	102	4.17647	35
181450	112	3.8125	20
181500	92	4.08696	27
181550	93	4.4086	26
181600	103	4.1068	17
181650	94	4.80851	52
181700	98	4.54082	23
181750	106	4.30189	27
181800	104	4.43269	25
181850	93	3.62366	17
181900	103	4	24
181950	101	3.42574	21
182000	99	3.60606	22
182050	99	4.05051	19
182100	99	4.07071	26
182150	97	3.92784	17
182200	96	4.29167	23
182250	101	4.39604	22
182300	109	3.83486	19
182350	92	4.36957	28
182400	104	3.59615	19
182450	105	3.94286	19
182500	104	4.06731	24
182550	87	3.68966	18
182600	96	4.27083	23
182650	88	3.97727	23
182700	106	3.37736	18
182750	104	3.27885	20
182800	108	4.13889	26
182850	106	3.9717	23
182900	104	3.18269	18
182950	102	4.26471	20
183000	103	4.15534	20
183050	101	3.79208	28
183100	101	3.39604	17
183150	100	4.01	17
183200	94	3.73404	25
183250	96	4.21875	23
183300	102	3.66667	21
183350	101	4.47525	23
183400	100	4.47	36
183450	91	4.53846	21
183500	94	4.3617	22
183550	103	3.92233	22
183600	105	4.5619	35
183650	104	3.95192	33
183700	95	3.57895	22
183750	108	4.16667	27
183800	87	3.54023	13
183850	109	3.99083	23
183900	103	2.8835	13
183950	95	3.58947	13
184000	111	4.9009	32
184050	99	3.9697	20
184100	100	4.44	19
184150	104	3.98077	23
184200	94	3.7234	18
184250	90	3.96667	19
184300	99	3.88889	21
184350	102	3.40196	14
184400	110	4.29091	32
184450	86	4.7907	26
184500	87	4.17241	32
184550	104	4.13462	22
184600	105	3.66667	32
184650	107	3.56075	16
184700	106	3.85849	24
184750	107	3.51402	21
184800	112	3.75893	17
184850	97	4.12371	16
184900	92	3.45652	28
184950	109	3.13761	17
185000	117	3.88034	17
185050	106	3.4717	18
185100	106	4.0566	15
185150	101	3.80198	30
185200	97	3.54639	15
185250	104	4.50962	25
185300	92	4.69565	21
185350	108	4.01852	21
185400	97	3.87629	23
185450	95	4.74737	28
185500	88	4.27273	31
185550	92	3.6413	23
185600	102	4.10784	21
185650	96	3.3125	22
185700	105	3.74286	16
185750	109	3.97248	23
185800	104	4.79808	22
185850	90	2.96667	16
185900	102	4.16667	31
185950	95	4.29474	20
186000	107	3.23364	17
186050	98	3.79592	26
186100	93	5.1828	31
186150	96	4.28125	31
186200	101	3.9901	25
186250	97	3.93814	32
186300	94	3.69149	17
186350	102	5.0098	22
186400	96	4.15625	21
186450	98	3.64286	28
186500	98	4.40816	41
186550	92	4.55435	24
186600	99	4.22222	26
186650	101	3.26733	16
186700	107	3.99065	19
186750	98	4.19388	24
186800	88	3.70455	17
186850	92	4.44565	22
186900	92	3.97826	16
186950	97	5.6701	37
187000	86	4.66279	33
187050	108	4.31481	22
187100	104	3.68269	22
187150	99	4.43434	23
187200	108	4.67593	22
187250	101	3.24752	18
187300	99	3.63636	23
187350	87	3.56322	14
187400	99	3.60606	23
187450	97	3.62887	17
187500	98	3.66327	20
187550	96	3.80208	33
187600	111	4.11712	26
187650	103	4.34951	28
187700	96	3.08333	13
187750	94	3.82979	15
187800	96	4.02083	25
187850	109	4.12844	19
187900	99	4.28283	33
187950	109	3.51376	28
188000	97	3.46392	22
188050	99	3.73737	16
188100	102	3.97059	36
188150	102	2.84314	14
188200	90	3.82222	16
188250	102	4.46078	32
188300	104	3.76923	33
188350	100	4.5	23
188400	95	3.69474	17
188450	117	3.76923	15
188500	97	4.73196	27
188550	97	3.5567	31
188600	104	3.65385	18
188650	104	4.06731	24
188700	103	3.93204	26
188750	106	4.13208	25
188800	102	3.87255	19
188850	100	4.62	23
188900	99	4.40404	22
188950	108	3.22222	20
189000	101	3.20792	16
189050	101	4.25743	21
189100	94	3.51064	19
189150	95	4.32632	21
189200	99	4.06061	22
189250	91	4.86813	17
189300	98	3.35714	23
189350	104	4.18269	29
189400	98	3.78571	19
189450	92	3.21739	16
189500	96	4.1875	18
189550	115	3.51304	21
189600	119	3.56303	31
189650	91	3.84615	30
189700	98	4.05102	25
189750	98	3.40816	21
189800	99	4.24242	34
189850	99	3.91919	21
189900	80	4.2	24
189950	106	4.9717	24
190000	100	4.19	22
