generation	pedigree_id	age
179800	7468	4.02973	55
179850	7537	4.08704	43
179900	7528	4.01594	38
179950	7546	4.04413	41
180000	5948	5.04254	39
180005	1958	10.0378	38
180010	664	14.991	43
180015	226	20.0354	40
180020	95	17.1895	45
180025	95	7.45263	37
180030	105	4.6381	36
180035	98	5.26531	40
180040	98	3.88776	21
180045	94	3.28723	19
180050	104	4.06731	23
180100	91	3.57143	19
180150	98	4.13265	21
180200	108	3.7963	31
180250	105	4.47619	19
180300	106	5.15094	34
180350	95	3.94737	20
180400	104	3.48077	27
180450	95	4.03158	21
180500	97	4.57732	24
180550	94	4.20213	19
180600	103	4.19417	43
180650	102	4.91176	20
180700	91	4.30769	20
180750	96	4.5	18
180800	100	4.23	29
180850	100	3.71	13
180900	98	4.55102	24
180950	101	3.42574	28
181000	103	4.17476	19
181050	97	3.27835	29
181100	106	4.40566	27
181150	97	3.6701	20
181200	106	4.46226	28
181250	101	3.62376	17
181300	88	3.17045	17
181350	101	4.0495	33
181400	90	3.87778	26
181450	105	2.84762	19
181500	105	3.44762	16
181550	105	3.24762	32
181600	98	3.9898	21
181650	101	4.81188	23
181700	105	3.6	14
181750	103	3.61165	27
181800	97	4.01031	24
181850	113	4.18584	22
181900	115	3.86957	21
181950	103	3.82524	22
182000	93	4.68817	26
182050	100	4.63	27
182100	101	4.19802	20
182150	94	3.57447	17
182200	96	4.09375	19
182250	97	4.21649	29
182300	98	3.45918	20
182350	105	3.80952	22
182400	84	4.40476	19
182450	97	4.06186	17
182500	99	3.39394	25
182550	86	3.61628	19
182600	96	4.23958	26
182650	94	4.21277	22
182700	99	3.90909	23
182750	93	4.3871	45
182800	98	3.32653	16
182850	100	4.28	26
182900	95	5.35789	38
182950	93	3.36559	18
183000	103	3.66019	18
183050	101	3.58416	20
183100	97	3.3299	23
183150	99	3.49495	22
183200	97	4.29897	23
183250	104	3.91346	16
183300	106	4.68868	27
183350	102	3.82353	19
183400	98	3.54082	15
183450	98	4.06122	24
183500	104	3.75	37
183550	106	3.24528	25
183600	99	3.88889	20
183650	108	3.18519	28
183700	105	3.89524	21
183750	100	3.34	16
183800	105	4.04762	21
183850	98	4.32653	27
183900	92	4.66304	24
183950	103	3.98058	23
184000	98	3.92857	15
184050	102	3.61765	25
184100	105	4.46667	18
184150	86	4.11628	24
184200	103	3.71845	22
184250	102	4.2549	26
184300	114	3.42105	15
184350	95	4.75789	21
184400	103	3.84466	20
184450	94	3.98936	25
184500	102	4.38235	31
184550	94	3.06383	17
184600	105	4.19048	17
184650	106	4.09434	19
184700	99	3.37374	28
184750	107	4.49533	20
184800	101	3.12871	15
184850	103	3.86408	19
184900	103	3.64078	23
184950	110	3.37273	21
185000	97	4.80412	21
185050	96	3.76042	16
185100	97	3.84536	22
185150	99	4.14141	17
185200	103	4.42718	23
185250	95	4.30526	19
185300	106	4.19811	33
185350	96	3.41667	24
185400	96	4.54167	23
185450	102	3.59804	16
185500	106	3.03774	21
185550	107	4.36449	32
185600	98	3.37755	32
185650	96	3.9375	17
185700	105	4.00952	24
185750	100	3.57	23
185800	107	4.29907	25
185850	99	3.88889	22
185900	108	4.26852	27
185950	100	3.88	18
186000	98	4.23469	22
186050	92	5.03261	26
186100	96	3.13542	30
186150	107	3.56075	25
186200	105	3.80952	18
186250	100	3.97	30
186300	103	3.43689	21
186350	96	3.98958	15
186400	99	4.16162	17
186450	103	4.06796	22
186500	95	4.74737	24
186550	102	4.37255	21
186600	101	4.21782	26
186650	101	3.69307	21
186700	99	4.75758	20
186750	102	3.87255	15
186800	111	3.82883	25
186850	100	4.04	23
186900	96	3.5	17
186950	97	3.30928	16
187000	105	4.05714	22
187050	108	3.78704	24
187100	98	3.82653	21
187150	105	4.13333	23
187200	94	3.54255	16
187250	108	4.58333	28
187300	100	4.95	33
187350	103	3.47573	22
187400	105	4.44762	38
187450	100	4.73	38
187500	97	4.47423	21
187550	100	3.92	23
187600	94	3.92553	21
187650	104	3.83654	20
187700	103	4.7767	35
187750	96	4.08333	21
187800	104	3.54808	25
187850	102	3.5098	21
187900	101	4.07921	16
187950	102	4.48039	26
188000	92	3.96739	19
188050	93	4.03226	23
188100	95	3.53684	23
188150	96	3.67708	18
188200	101	4.50495	24
188250	94	3.89362	18
188300	101	4.26733	25
188350	94	4.05319	14
188400	110	4.02727	22
188450	98	3.56122	27
188500	112	3.34821	20
188550	103	4.32039	28
188600	91	4.26374	27
188650	101	3.51485	23
188700	98	4.81633	23
188750	96	4.29167	21
188800	114	3.40351	29
188850	93	4.29032	25
188900	94	4.10638	24
188950	109	3.04587	17
189000	96	3.8125	27
189050	108	3.97222	18
189100	113	2.81416	14
189150	96	3.47917	16
189200	99	4.09091	19
189250	106	4.36792	22
189300	104	4.11538	23
189350	95	4	26
189400	91	4.40659	19
189450	104	4.01923	20
189500	106	4	29
189550	99	4.42424	25
189600	96	3.91667	25
189650	102	3.78431	17
189700	99	3.0101	15
189750	99	4.24242	25
189800	89	3.95506	22
189850	112	3.57143	29
189900	99	4.47475	29
189950	100	3.47	22
190000	110	4.06364	21
