generation	pedigree_id	age
179800	7433	4.09229	36
179850	7395	4.07911	44
179900	7458	4.02977	41
179950	7404	4.02904	42
180000	6021	5.01013	48
180005	1941	10.0052	53
180010	662	14.7281	35
180015	213	19.4225	40
180020	102	18.7647	45
180025	92	8.48913	38
180030	100	4.38	34
180035	107	3.73832	36
180040	99	4.20202	15
180045	99	4.15152	20
180050	101	4.10891	21
180100	103	3.52427	18
180150	87	4.25287	18
180200	102	3.98039	20
180250	100	4.03	30
180300	101	4.0198	25
180350	105	3.84762	21
180400	111	4.17117	38
180450	100	4.32	29
180500	92	4.06522	15
180550	92	3.88043	25
180600	102	4.11765	44
180650	90	4.02222	16
180700	103	3.60194	19
180750	94	3.42553	33
180800	101	3.94059	34
180850	102	4.17647	21
180900	104	3.07692	14
180950	105	4.4	23
181000	95	4.65263	19
181050	95	3.57895	19
181100	108	3.63889	18
181150	101	4.41584	17
181200	95	3.82105	21
181250	98	3.78571	21
181300	105	4.28571	20
181350	85	3.94118	22
181400	104	3.52885	16
181450	94	4.58511	19
181500	101	3.54455	21
181550	102	3.69608	21
181600	102	3.72549	24
181650	96	3.40625	19
181700	101	4.07921	22
181750	99	3.9899	25
181800	97	4.54639	25
181850	97	4.16495	26
181900	101	3.83168	24
181950	99	3.87879	35
182000	98	5.10204	30
182050	87	4.18391	23
182100	108	3.85185	18
182150	102	3.39216	14
182200	105	4.31429	24
182250	102	3.88235	20
182300	98	3.58163	15
182350	95	4.09474	26
182400	92	4.46739	21
182450	108	3.37963	17
182500	104	3.70192	22
182550	103	4.08738	21
182600	98	3.81633	24
182650	102	3.48039	18
182700	103	2.98058	26
182750	99	3.45455	14
182800	103	5.47573	34
182850	105	3.77143	21
182900	97	4.16495	28
182950	99	3.76768	18
183000	103	3.93204	34
183050	107	4.06542	17
183100	110	3.34545	24
183150	98	4.52041	27
183200	102	3.65686	25
183250	105	4.24762	21
183300	107	3.86916	18
183350	99	3.10101	17
183400	108	3.98148	20
183450	97	4.08247	34
183500	107	4.29907	25
183550	93	3.8172	23
183600	98	3.96939	25
183650	98	3.73469	29
183700	89	4.92135	28
183750	100	3.71	22
183800	106	4	19
183850	110	4.16364	21
183900	97	4.71134	33
183950	95	4.08421	22
184000	108	3.86111	30
184050	103	3.16505	21
184100	98	3.67347	23
184150	103	3.78641	41
184200	103	3.34951	18
184250	102	4.79412	29
184300	90	4.64444	23
184350	93	4.25806	15
184400	93	3.88172	21
184450	108	3.02778	15
184500	102	3.7451	24
184550	84	3.96429	23
184600	100	3.69	29
184650	94	4.32979	24
184700	102	4.27451	27
184750	102	3.62745	20
184800	106	4.24528	21
184850	104	3.82692	19
184900	105	4.48571	19
184950	94	4.2234	19
185000	106	4.0283	20
185050	105	3.40952	17
185100	102	4.97059	26
185150	96	4.02083	23
185200	106	3.65094	18
185250	96	4.11458	17
185300	93	3.94624	20
185350	96	4	33
185400	95	4.4	24
185450	116	3.62931	18
185500	83	3.89157	16
185550	98	3.4898	24
185600	103	3.80583	19
185650	103	2.98058	19
185700	90	4.06667	28
185750	103	3.91262	20
185800	98	3.76531	20
185850	96	3.95833	38
185900	91	4.04396	23
185950	98	4.19388	26
186000	105	3.58095	26
186050	110	3.91818	21
186100	98	4.79592	45
186150	105	4.48571	36
186200	97	3.29897	16
186250	104	4.11538	17
186300	102	4.93137	36
186350	104	4.14423	23
186400	97	4.05155	21
186450	102	3.68627	16
186500	108	3.34259	21
186550	104	4.81731	18
186600	110	4.07273	25
186650	111	3.76577	26
186700	94	4.6383	20
186750	95	3.86316	20
186800	99	3.37374	17
186850	104	3.83654	17
186900	99	4.0101	23
186950	107	3.86916	21
187000	99	3.72727	16
187050	103	3.82524	24
187100	105	4	21
187150	95	3.63158	20
187200	101	4.28713	34
187250	100	3.93	26
187300	94	5.15957	28
187350	103	4.2233	26
187400	96	3.75	19
187450	99	4.18182	19
187500	97	4.24742	26
187550	97	4.56701	19
187600	107	4.14019	26
187650	112	3.28571	22
187700	95	4.75789	22
187750	99	4.07071	25
187800	91	3.7033	15
187850	92	4.68478	23
187900	104	4.25	24
187950	97	4.54639	37
188000	100	3.17	20
188050	104	4.58654	30
188100	99	4.66667	18
188150	97	4.3299	22
188200	105	4.33333	28
188250	98	4.81633	31
188300	100	4.69	18
188350	93	4.4086	25
188400	101	3.9901	23
188450	93	4.22581	22
188500	94	3.32979	15
188550	80	4	21
188600	108	4.38889	38
188650	102	4.83333	27
188700	95	4.91579	32
188750	97	4.13402	21
188800	89	4.02247	23
188850	104	3.82692	20
188900	90	3.44444	20
188950	98	3.88776	17
189000	108	3.82407	20
189050	102	4.13725	32
189100	110	3.38182	28
189150	96	4.48958	29
189200	95	4.14737	19
189250	99	4.18182	28
189300	102	3.87255	20
189350	110	4.39091	31
189400	103	3.47573	20
189450	93	4.46237	25
189500	104	3.5	22
189550	98	3.41837	18
189600	104	4.31731	23
189650	105	3.64762	20
189700	108	3.53704	17
189750	101	4.12871	19
189800	105	3.58095	13
189850	92	3.59783	31
189900	100	3.27	17
189950	86	3.32558	18
190000	98	3.7449	18
