generation	pedigree_id	age
179800	7454	4.05393	45
179850	7530	4.07105	41
179900	7539	4.01486	37
179950	7551	4.02914	38
180000	5983	5.02256	41
180005	1939	10.0155	36
180010	613	14.9951	37
180015	200	20.08	41
180020	102	15.6176	46
180025	101	7.86139	33
180030	110	5.11818	36
180035	96	5.72917	39
180040	107	3.37383	42
180045	99	3.31313	19
180050	98	3.53061	14
180100	94	4.46809	22
180150	106	4.21698	20
180200	106	3.76415	17
180250	96	3.8125	20
180300	88	5.19318	27
180350	98	4.71429	20
180400	100	4.33	26
180450	104	4.08654	24
180500	103	3.61165	15
180550	96	3.52083	14
180600	104	4.125	25
180650	111	4.07207	22
180700	85	4.09412	19
180750	96	4.33333	27
180800	95	2.94737	20
180850	95	2.78947	16
180900	99	4	20
180950	92	4.45652	36
181000	96	4.60417	20
181050	97	3.90722	17
181100	97	3.79381	22
181150	105	3.95238	20
181200	105	3.66667	25
181250	88	3.85227	20
181300	101	3.37624	16
181350	96	3.41667	33
181400	105	3.77143	37
181450	108	4.01852	23
181500	94	3.39362	23
181550	97	3.56701	25
181600	102	4.04902	18
181650	98	3.79592	27
181700	101	4	26
181750	100	3.33	22
181800	99	3.79798	21
181850	87	3.48276	21
181900	107	4.16822	20
181950	106	3.78302	29
182000	93	3.70968	20
182050	97	4.65979	20
182100	99	3.61616	22
182150	94	4.64894	33
182200	91	4.02198	17
182250	111	3.57658	22
182300	103	3.73786	17
182350	92	3.93478	19
182400	112	3.59821	20
182450	108	3.77778	17
182500	90	4.21111	29
182550	104	3.54808	21
182600	99	4.9596	31
182650	105	4.66667	20
182700	99	3.61616	22
182750	106	2.71698	12
182800	101	4.28713	23
182850	91	3.98901	23
182900	88	3.98864	22
182950	104	4.76923	25
183000	98	4.05102	27
183050	106	3.06604	15
183100	100	4	20
183150	105	3.98095	26
183200	93	3.93548	26
183250	101	4.61386	19
183300	116	3.75862	23
183350	97	4.2268	22
183400	96	4.61458	27
183450	96	4.375	21
183500	90	4.38889	25
183550	108	4.39815	29
183600	96	4.09375	22
183650	108	4.28704	23
183700	101	3.83168	22
183750	92	3.6087	14
183800	86	3.72093	18
183850	94	4.21277	21
183900	84	4.71429	36
183950	105	4.09524	23
184000	93	4.41935	24
184050	95	4.15789	20
184100	107	3.29907	19
184150	87	4.43678	18
184200	100	4	17
184250	95	3.75789	14
184300	97	3.47423	15
184350	90	3.77778	25
184400	92	3.6087	23
184450	103	3.50485	21
184500	102	3.86275	24
184550	104	3.48077	16
184600	99	3.45455	22
184650	105	3.69524	20
184700	102	3.23529	15
184750	99	4.50505	23
184800	92	3.61957	22
184850	96	4.0625	17
184900	111	3.77477	24
184950	100	3.71	18
185000	103	3.72816	18
185050	103	3.84466	14
185100	113	3.68142	17
185150	91	4.20879	22
185200	106	4.20755	23
185250	102	4.32353	25
185300	99	4.45455	31
185350	112	4.08036	25
185400	101	4.30693	16
185450	104	4.33654	19
185500	90	3.37778	17
185550	107	3.86916	30
185600	96	4.36458	22
185650	106	4.36792	25
185700	101	3.67327	17
185750	95	3.22105	21
185800	89	3.88764	14
185850	101	4.06931	18
185900	98	3.70408	15
185950	102	3.82353	17
186000	104	3.68269	21
186050	110	3.33636	21
186100	96	4.19792	24
186150	101	4.26733	28
186200	102	4.17647	40
186250	99	3.84848	17
186300	91	4.32967	20
186350	97	3.7732	27
186400	93	3.76344	21
186450	90	3.41111	15
186500	102	3.71569	20
186550	104	3.72115	19
186600	95	3.87368	17
186650	115	4.01739	34
186700	107	3.48598	15
186750	98	4.32653	21
186800	88	3.40909	19
186850	98	3.35714	22
186900	105	3.79048	19
186950	91	4.82418	23
187000	93	4	23
187050	94	3.3617	14
187100	93	4.95699	26
187150	104	3.81731	22
187200	99	3.9798	23
187250	102	3.2451	17
187300	110	3.82727	18
187350	101	4.0297	23
187400	92	4.45652	20
187450	105	3.64762	19
187500	107	3.98131	21
187550	94	3.23404	19
187600	104	3.98077	26
187650	85	3.71765	19
187700	103	4.3301	21
187750	103	3.83495	15
187800	99	3.93939	18
187850	98	3.60204	17
187900	102	2.77451	18
187950	94	3.97872	25
188000	110	3.91818	21
188050	97	4.04124	22
188100	103	3.54369	28
188150	99	4.59596	25
188200	101	3.26733	18
188250	94	3.56383	18
188300	102	3.22549	26
188350	93	4.49462	23
188400	98	4.06122	18
188450	100	3.95	19
188500	104	3.17308	15
188550	101	4.73267	23
188600	89	4.05618	22
188650	101	3.78218	22
188700	108	4.24074	29
188750	92	3.92391	18
188800	95	3.68421	16
188850	89	3.83146	18
188900	95	4.04211	24
188950	107	3.81308	19
189000	96	4.42708	25
189050	100	3.96	28
189100	100	3.98	28
189150	95	4.34737	24
189200	90	4.4	17
189250	98	4.11224	19
189300	93	3.55914	17
189350	96	3.57292	19
189400	98	3.78571	16
189450	104	4.21154	33
189500	100	4.3	17
189550	109	3.37615	18
189600	98	3.63265	17
189650	88	3.84091	23
189700	94	4.61702	20
189750	110	3.92727	15
189800	89	4.2809	29
189850	102	3.91176	22
189900	104	4.00962	24
189950	105	3.37143	19
190000	93	3.86022	24
