generation	pedigree_id	age
179800	4296
179850	4229
179900	4213
179950	4194
180000	4204
180005	1427
180010	449
180015	156
180020	71
180025	62
180030	62
180035	57
180040	46
180045	62
180050	48
180100	48
180150	47
180200	62
180250	58
180300	57
180350	63
180400	53
180450	58
180500	62
180550	51
180600	51
180650	51
180700	48
180750	51
180800	56
180850	53
180900	57
180950	57
181000	65
181050	49
181100	43
181150	44
181200	49
181250	54
181300	53
181350	53
181400	69
181450	63
181500	51
181550	55
181600	47
181650	74
181700	54
181750	61
181800	52
181850	46
181900	59
181950	56
182000	44
182050	61
182100	66
182150	58
182200	67
182250	66
182300	70
182350	49
182400	55
182450	68
182500	58
182550	57
182600	60
182650	53
182700	57
182750	48
182800	66
182850	64
182900	53
182950	50
183000	49
183050	70
183100	61
183150	42
183200	65
183250	40
183300	69
183350	54
183400	55
183450	46
183500	47
183550	58
183600	48
183650	41
183700	58
183750	64
183800	49
183850	66
183900	41
183950	56
184000	53
184050	57
184100	58
184150	49
184200	53
184250	50
184300	65
184350	49
184400	49
184450	64
184500	56
184550	47
184600	57
184650	68
184700	47
184750	48
184800	53
184850	55
184900	59
184950	73
185000	48
185050	54
185100	46
185150	72
185200	62
185250	57
185300	51
185350	55
185400	66
185450	46
185500	53
185550	57
185600	55
185650	53
185700	60
185750	71
185800	51
185850	50
185900	54
185950	61
186000	54
186050	53
186100	46
186150	67
186200	61
186250	54
186300	56
186350	59
186400	52
186450	49
186500	45
186550	68
186600	57
186650	52
186700	67
186750	64
186800	62
186850	54
186900	52
186950	53
187000	54
187050	53
187100	61
187150	66
187200	54
187250	53
187300	63
187350	50
187400	55
187450	51
187500	57
187550	60
187600	41
187650	56
187700	58
187750	69
187800	47
187850	51
187900	43
187950	54
188000	55
188050	52
188100	51
188150	57
188200	65
188250	54
188300	36
188350	55
188400	63
188450	54
188500	64
188550	62
188600	63
188650	55
188700	61
188750	57
188800	61
188850	70
188900	48
188950	49
189000	62
189050	54
189100	54
189150	48
189200	66
189250	63
189300	60
189350	57
189400	49
189450	63
189500	43
189550	50
189600	50
189650	55
189700	67
189750	63
189800	59
189850	50
189900	54
189950	51
190000	58
