generation	pedigree_id	age
179800	4210
179850	4264
179900	4172
179950	4321
180000	4190
180005	1377
180010	480
180015	154
180020	70
180025	64
180030	58
180035	59
180040	54
180045	62
180050	50
180100	41
180150	39
180200	50
180250	52
180300	58
180350	55
180400	46
180450	65
180500	55
180550	54
180600	52
180650	47
180700	62
180750	61
180800	48
180850	55
180900	53
180950	60
181000	62
181050	76
181100	44
181150	46
181200	42
181250	57
181300	59
181350	57
181400	65
181450	63
181500	60
181550	70
181600	50
181650	49
181700	63
181750	59
181800	60
181850	65
181900	57
181950	49
182000	56
182050	56
182100	61
182150	56
182200	63
182250	68
182300	57
182350	45
182400	53
182450	60
182500	61
182550	54
182600	52
182650	54
182700	60
182750	68
182800	69
182850	80
182900	71
182950	50
183000	65
183050	52
183100	54
183150	56
183200	66
183250	56
183300	59
183350	49
183400	59
183450	52
183500	51
183550	63
183600	45
183650	52
183700	63
183750	46
183800	58
183850	61
183900	65
183950	46
184000	53
184050	74
184100	58
184150	58
184200	43
184250	61
184300	70
184350	57
184400	50
184450	56
184500	53
184550	52
184600	51
184650	64
184700	54
184750	51
184800	47
184850	58
184900	67
184950	47
185000	49
185050	68
185100	51
185150	76
185200	65
185250	52
185300	53
185350	50
185400	45
185450	57
185500	66
185550	56
185600	58
185650	54
185700	52
185750	65
185800	59
185850	57
185900	51
185950	55
186000	65
186050	55
186100	62
186150	57
186200	47
186250	42
186300	53
186350	68
186400	60
186450	64
186500	52
186550	57
186600	53
186650	48
186700	55
186750	71
186800	48
186850	58
186900	53
186950	68
187000	58
187050	50
187100	59
187150	55
187200	47
187250	61
187300	53
187350	42
187400	77
187450	77
187500	64
187550	58
187600	60
187650	63
187700	52
187750	61
187800	53
187850	55
187900	54
187950	44
188000	49
188050	46
188100	50
188150	56
188200	69
188250	53
188300	55
188350	59
188400	45
188450	68
188500	54
188550	69
188600	66
188650	51
188700	59
188750	49
188800	63
188850	58
188900	47
188950	46
189000	45
189050	53
189100	68
189150	72
189200	56
189250	61
189300	65
189350	56
189400	52
189450	61
189500	54
189550	50
189600	49
189650	60
189700	61
189750	49
189800	47
189850	60
189900	54
189950	43
190000	48
