 pedigree_id het
0 slim_337668911 1.87e-05
1 slim_337668851 1.24e-05
2 slim_337668607 1.77e-05
3 slim_337668878 1.55e-05
4 slim_337668798 1.01e-05
5 slim_337668608 1.73e-05
6 slim_337668849 1.5e-05
7 slim_337668807 1.75e-05
8 slim_337668886 1.46e-05
9 slim_337668908 2.5e-06
10 slim_337668800 6e-07
11 slim_337668845 1.06e-05
12 slim_337668904 1.08e-05
13 slim_337668900 1.86e-05
14 slim_337668856 1.85e-05
15 slim_337668857 1e-06
16 slim_337668899 1e-05
17 slim_337668890 1.78e-05
18 slim_337668842 1.87e-05
19 slim_337668893 6.6e-06
20 slim_337668867 1.47e-05
21 slim_337668720 1.32e-05
22 slim_337668897 2.08e-05
23 slim_337668763 1.8e-05
24 slim_337668888 2.16e-05
25 slim_337668834 2.29e-05
26 slim_337668859 1.87e-05
27 slim_337668883 2.06e-05
28 slim_337668823 1.67e-05
29 slim_337668825 4.6e-06
30 slim_337668815 1.92e-05
31 slim_337668892 8.4e-06
32 slim_337668901 1.04e-05
33 slim_337668759 2.05e-05
34 slim_337668716 1.36e-05
35 slim_337668906 2.05e-05
36 slim_337668782 1.09e-05
37 slim_337668879 2.29e-05
38 slim_337668688 1.25e-05
39 slim_337668907 1.79e-05
40 slim_337668694 3e-06
41 slim_337668787 1.84e-05
42 slim_337668884 1.26e-05
43 slim_337668902 2.33e-05
44 slim_337668873 1.89e-05
45 slim_337668852 2.23e-05
46 slim_337668826 1.16e-05
47 slim_337668689 2.04e-05
48 slim_337668909 1.28e-05
49 slim_337668885 1.34e-05
50 slim_337668562 1.84e-05
51 slim_337668784 2.05e-05
52 slim_337668895 1.26e-05
53 slim_337668627 9.6e-06
54 slim_337668813 2.5e-06
55 slim_337668824 1.31e-05
56 slim_337668865 2e-05
57 slim_337668891 2e-07
58 slim_337668735 1.83e-05
59 slim_337668702 1e-05
60 slim_337668882 1.48e-05
61 slim_337668833 1.5e-05
62 slim_337668714 1.03e-05
63 slim_337668543 1.74e-05
64 slim_337668313 1.32e-05
65 slim_337668747 1.97e-05
66 slim_337668864 2.3e-06
67 slim_337668760 2.04e-05
68 slim_337668739 1.68e-05
69 slim_337668767 1.28e-05
70 slim_337668868 1.65e-05
71 slim_337668687 1.57e-05
72 slim_337668910 1e-06
73 slim_337668847 1.55e-05
74 slim_337668855 2.02e-05
75 slim_337668511 5e-07
76 slim_337668860 2.35e-05
77 slim_337668765 2e-06
78 slim_337668877 1e-06
79 slim_337668844 1.82e-05
80 slim_337668796 1.98e-05
81 slim_337668764 1.81e-05
82 slim_337668841 1.87e-05
83 slim_337668794 7e-07
84 slim_337668776 1.83e-05
85 slim_337668808 1.82e-05
86 slim_337668727 1.71e-05
87 slim_337668741 1.82e-05
88 slim_337668692 1.45e-05
89 slim_337668791 1.95e-05
90 slim_337668870 1.74e-05
91 slim_337668898 1.46e-05
