 pedigree_id het
0 slim_337691087 1.59e-05
1 slim_337691072 1.24e-05
2 slim_337690929 9.3e-06
3 slim_337691166 7e-06
4 slim_337690930 8.2e-06
5 slim_337690838 8.5e-06
6 slim_337691153 6.1e-06
7 slim_337691164 1.03e-05
8 slim_337690899 1.61e-05
9 slim_337690935 1.04e-05
10 slim_337691137 6.7e-06
11 slim_337690972 1.61e-05
12 slim_337691101 1.59e-05
13 slim_337691112 5.7e-06
14 slim_337691138 1.3e-05
15 slim_337691107 8.1e-06
16 slim_337691116 1.02e-05
17 slim_337691146 1.29e-05
18 slim_337691029 1.17e-05
19 slim_337691144 9.1e-06
20 slim_337690973 7.8e-06
21 slim_337691067 5.4e-06
22 slim_337691129 9.5e-06
23 slim_337691088 8.3e-06
24 slim_337691102 1.29e-05
25 slim_337690960 1.33e-05
26 slim_337691110 1.31e-05
27 slim_337691119 1.59e-05
28 slim_337690938 1.34e-05
29 slim_337691092 1.23e-05
30 slim_337690875 1.67e-05
31 slim_337690894 1.47e-05
32 slim_337691161 1.64e-05
33 slim_337691150 1.4e-05
34 slim_337691163 6.5e-06
35 slim_337691015 1.44e-05
36 slim_337691147 1.14e-05
37 slim_337691114 1.62e-05
38 slim_337691091 1.08e-05
39 slim_337691130 1.48e-05
40 slim_337690860 1.61e-05
41 slim_337691124 1.13e-05
42 slim_337691109 1.49e-05
43 slim_337691165 1.59e-05
44 slim_337691031 1.13e-05
45 slim_337691159 1.56e-05
46 slim_337691097 9.9e-06
47 slim_337691115 1.51e-05
48 slim_337690857 1.46e-05
49 slim_337690997 1.55e-05
50 slim_337691157 1.62e-05
51 slim_337691143 8.1e-06
52 slim_337691051 8.9e-06
53 slim_337691093 1.36e-05
54 slim_337691120 1.14e-05
55 slim_337691026 1.48e-05
56 slim_337691145 1.52e-05
57 slim_337691121 1.7e-05
58 slim_337690917 1.46e-05
59 slim_337691135 1.32e-05
60 slim_337691000 1.45e-05
61 slim_337691134 7.8e-06
62 slim_337691006 1.61e-05
63 slim_337690890 7.4e-06
64 slim_337690956 1.01e-05
65 slim_337690931 9.9e-06
66 slim_337691142 1.6e-05
67 slim_337691079 1.46e-05
68 slim_337691103 1.05e-05
69 slim_337691118 1.12e-05
70 slim_337691155 9.9e-06
71 slim_337691062 1.38e-05
72 slim_337691141 1.6e-05
73 slim_337691054 1.46e-05
74 slim_337691162 1.5e-05
75 slim_337691084 7.1e-06
76 slim_337690953 1.64e-05
77 slim_337691078 1.28e-05
78 slim_337691096 1.6e-06
79 slim_337690914 7.3e-06
80 slim_337691131 1.53e-05
81 slim_337691030 1.7e-05
82 slim_337691063 1.31e-05
83 slim_337690968 4.8e-06
84 slim_337690916 3.4e-06
85 slim_337691098 1.1e-05
86 slim_337690921 1.18e-05
87 slim_337691013 1.62e-05
88 slim_337691152 5.9e-06
89 slim_337691154 1.83e-05
90 slim_337691151 1.12e-05
91 slim_337690872 9e-06
92 slim_337690976 1.25e-05
93 slim_337691032 1.32e-05
94 slim_337690866 9.7e-06
95 slim_337691042 7.8e-06
96 slim_337691117 1.26e-05
97 slim_337690979 9.9e-06
98 slim_337691089 1.01e-05
99 slim_337691160 1.72e-05
