 pedigree_id het
0 slim_762426131 4.6e-06
1 slim_762426057 6.5e-06
2 slim_762426054 5.7e-06
3 slim_762426065 6.5e-06
4 slim_762426076 6.1e-06
5 slim_762426069 2.4e-06
6 slim_762426130 4.1e-06
7 slim_762426120 3.9e-06
8 slim_762426094 6.7e-06
9 slim_762426098 4.7e-06
10 slim_762426084 4.8e-06
11 slim_762426133 4.9e-06
12 slim_762426049 3.6e-06
13 slim_762426078 8e-06
14 slim_762426125 6.8e-06
15 slim_762426138 7.9e-06
16 slim_762426123 4.5e-06
17 slim_762426041 5.8e-06
18 slim_762426117 7e-06
19 slim_762426043 6.9e-06
20 slim_762426044 7.4e-06
21 slim_762426047 6.2e-06
22 slim_762426051 8.1e-06
23 slim_762426128 7.2e-06
24 slim_762426114 5.4e-06
25 slim_762426124 5.9e-06
26 slim_762426092 7.1e-06
27 slim_762426104 2.8e-06
28 slim_762426046 5.8e-06
29 slim_762426029 6.1e-06
30 slim_762426070 3.8e-06
31 slim_762426031 4.2e-06
32 slim_762426145 6.3e-06
33 slim_762426088 1.7e-06
34 slim_762426110 6.2e-06
35 slim_762426064 5e-06
36 slim_762426077 6.5e-06
37 slim_762426135 5.5e-06
38 slim_762426071 2.9e-06
39 slim_762426111 7.5e-06
40 slim_762426116 4.9e-06
41 slim_762426106 4.1e-06
42 slim_762426105 5e-06
43 slim_762426109 4.4e-06
44 slim_762426059 7.9e-06
45 slim_762426062 6.2e-06
46 slim_762426032 6.3e-06
47 slim_762426136 8e-06
48 slim_762426097 5.4e-06
49 slim_762426038 7.7e-06
50 slim_762426096 5.5e-06
51 slim_762426112 8.1e-06
52 slim_762426115 6.6e-06
53 slim_762426107 4.6e-06
54 slim_762426055 4.9e-06
55 slim_762426058 1.4e-06
56 slim_762426121 7.6e-06
57 slim_762426056 5.9e-06
58 slim_762426144 6.2e-06
59 slim_762426068 6.1e-06
60 slim_762426042 4.9e-06
61 slim_762426034 6.4e-06
62 slim_762426113 7.4e-06
63 slim_762426035 7.6e-06
64 slim_762426083 7.8e-06
65 slim_762426085 4.8e-06
66 slim_762426033 4.2e-06
67 slim_762426028 7.2e-06
68 slim_762426037 7.7e-06
69 slim_762426030 3e-06
70 slim_762426143 6.7e-06
71 slim_762426141 3e-06
72 slim_762426072 4.2e-06
73 slim_762426048 1e-07
74 slim_762426118 6.6e-06
75 slim_762426063 5.4e-06
76 slim_762426108 6.8e-06
77 slim_762426134 2.1e-06
78 slim_762426140 5.2e-06
79 slim_762426091 3.7e-06
80 slim_762426086 4.1e-06
81 slim_762426087 6.4e-06
82 slim_762426090 3.2e-06
83 slim_762426080 5e-06
84 slim_762426040 6.3e-06
85 slim_762426027 6.6e-06
86 slim_762426073 2.8e-06
87 slim_762426089 6.5e-06
88 slim_762426081 4.5e-06
89 slim_762426139 3.4e-06
90 slim_762426036 3.7e-06
91 slim_762426142 7.2e-06
92 slim_762426137 5.2e-06
93 slim_762426082 7.7e-06
94 slim_762426099 5.9e-06
95 slim_762426101 7.4e-06
96 slim_762426102 7.3e-06
97 slim_762426093 5.3e-06
98 slim_762426050 3.1e-06
99 slim_762426100 1.8e-06
