 pedigree_id het
0 slim_337577707 9.7e-06
1 slim_337578022 1.31e-05
2 slim_337577965 1.12e-05
3 slim_337578082 5.8e-06
4 slim_337578054 1.02e-05
5 slim_337578096 1.21e-05
6 slim_337578046 1.09e-05
7 slim_337578075 8.6e-06
8 slim_337577910 4.4e-06
9 slim_337578090 5.7e-06
10 slim_337578050 1.2e-05
11 slim_337578083 9.9e-06
12 slim_337578071 5.7e-06
13 slim_337577893 1.2e-05
14 slim_337578087 9.2e-06
15 slim_337578101 6.3e-06
16 slim_337577984 1.05e-05
17 slim_337578105 7.8e-06
18 slim_337577972 1.08e-05
19 slim_337578081 8.1e-06
20 slim_337577997 8.8e-06
21 slim_337578034 1.02e-05
22 slim_337577983 1.32e-05
23 slim_337578079 7.1e-06
24 slim_337578069 1.24e-05
25 slim_337577876 4e-06
26 slim_337577783 1e-05
27 slim_337577942 9.4e-06
28 slim_337578048 1.35e-05
29 slim_337578094 6.7e-06
30 slim_337578039 9.1e-06
31 slim_337577943 1.06e-05
32 slim_337578041 9.7e-06
33 slim_337577956 1.01e-05
34 slim_337578093 1.22e-05
35 slim_337578014 1.14e-05
36 slim_337578017 7.2e-06
37 slim_337578016 9.4e-06
38 slim_337578104 6.6e-06
39 slim_337577586 1.41e-05
40 slim_337578036 1.15e-05
41 slim_337578015 8.1e-06
42 slim_337577961 9.5e-06
43 slim_337577697 1.03e-05
44 slim_337578026 1.03e-05
45 slim_337578060 9.7e-06
46 slim_337577952 3.5e-06
47 slim_337577962 8e-06
48 slim_337577912 9.8e-06
49 slim_337578035 1.02e-05
50 slim_337578063 7.2e-06
51 slim_337578078 1.2e-05
52 slim_337578044 1.26e-05
53 slim_337577809 9.7e-06
54 slim_337578002 8e-06
55 slim_337578099 8.6e-06
56 slim_337578011 1.27e-05
57 slim_337578058 1.12e-05
58 slim_337578103 1.21e-05
59 slim_337578065 1.14e-05
60 slim_337578051 8.2e-06
61 slim_337577987 7e-07
62 slim_337577909 1.29e-05
63 slim_337577782 1.17e-05
64 slim_337578064 1.15e-05
65 slim_337578021 1.43e-05
66 slim_337577964 6.6e-06
67 slim_337578029 1.32e-05
68 slim_337578097 8.8e-06
69 slim_337577614 1.43e-05
70 slim_337577934 1.34e-05
71 slim_337578010 1.25e-05
72 slim_337577928 1.39e-05
73 slim_337577960 1.09e-05
74 slim_337577826 8.7e-06
75 slim_337577794 1e-05
76 slim_337577872 8.5e-06
77 slim_337577992 1.02e-05
78 slim_337577692 7.2e-06
79 slim_337578073 1.05e-05
80 slim_337578047 1.19e-05
81 slim_337578066 7.7e-06
82 slim_337577845 7.9e-06
83 slim_337577999 9.3e-06
84 slim_337578092 1.25e-05
85 slim_337577871 1.18e-05
86 slim_337578019 1.32e-05
87 slim_337577994 1.1e-05
88 slim_337577926 1.16e-05
89 slim_337578068 1.18e-05
90 slim_337577920 7.5e-06
91 slim_337578085 7.1e-06
92 slim_337577996 6.7e-06
93 slim_337578007 1.02e-05
94 slim_337578100 1.04e-05
95 slim_337577985 1.18e-05
96 slim_337577995 8.8e-06
97 slim_337578040 7e-06
98 slim_337577789 8.7e-06
99 slim_337577936 9.8e-06
