 pedigree_id het
0 slim_762558873 3.3e-06
1 slim_762558890 3.7e-06
2 slim_762558852 3.3e-06
3 slim_762558866 4.2e-06
4 slim_762558926 4.5e-06
5 slim_762558887 2.8e-06
6 slim_762558872 2.4e-06
7 slim_762558838 2.3e-06
8 slim_762558878 2.9e-06
9 slim_762558911 4.3e-06
10 slim_762558904 4.6e-06
11 slim_762558880 4.5e-06
12 slim_762558905 5.3e-06
13 slim_762558903 3.7e-06
14 slim_762558854 3.7e-06
15 slim_762558874 4.9e-06
16 slim_762558845 4.7e-06
17 slim_762558900 4.1e-06
18 slim_762558922 3.4e-06
19 slim_762558861 5.4e-06
20 slim_762558894 4.5e-06
21 slim_762558857 4.3e-06
22 slim_762558921 4.6e-06
23 slim_762558915 4.4e-06
24 slim_762558886 3.3e-06
25 slim_762558868 4.7e-06
26 slim_762558907 3.7e-06
27 slim_762558850 3.2e-06
28 slim_762558876 4.2e-06
29 slim_762558899 4.8e-06
30 slim_762558863 3.6e-06
31 slim_762558908 3.5e-06
32 slim_762558881 4.3e-06
33 slim_762558840 5.2e-06
34 slim_762558913 5.1e-06
35 slim_762558891 3.4e-06
36 slim_762558906 3.6e-06
37 slim_762558893 5.2e-06
38 slim_762558897 4e-06
39 slim_762558842 3e-07
40 slim_762558833 3.7e-06
41 slim_762558835 4.8e-06
42 slim_762558914 4.3e-06
43 slim_762558849 4.5e-06
44 slim_762558892 3.1e-06
45 slim_762558877 3.8e-06
46 slim_762558918 3.8e-06
47 slim_762558859 5.8e-06
48 slim_762558860 4.9e-06
49 slim_762558927 5.3e-06
50 slim_762558875 4.8e-06
51 slim_762558867 4.4e-06
52 slim_762558841 3.1e-06
53 slim_762558919 4e-06
54 slim_762558839 5.1e-06
55 slim_762558829 4.2e-06
56 slim_762558924 4.8e-06
57 slim_762558909 4.2e-06
58 slim_762558902 4e-06
59 slim_762558864 4.4e-06
60 slim_762558920 5e-06
61 slim_762558846 3.7e-06
62 slim_762558871 5e-06
63 slim_762558830 3.1e-06
64 slim_762558847 4.2e-06
65 slim_762558837 1.3e-06
66 slim_762558884 4.8e-06
67 slim_762558853 4.5e-06
68 slim_762558910 5e-06
69 slim_762558834 0.0
70 slim_762558917 4.6e-06
71 slim_762558851 4.8e-06
72 slim_762558848 3.7e-06
73 slim_762558901 4e-06
74 slim_762558836 5.4e-06
75 slim_762558895 3.1e-06
76 slim_762558879 3.7e-06
77 slim_762558925 4.5e-06
78 slim_762558885 3.7e-06
79 slim_762558888 6e-06
80 slim_762558883 2.8e-06
81 slim_762558843 3.6e-06
82 slim_762558831 4.5e-06
83 slim_762558844 4.5e-06
84 slim_762558865 1e-07
85 slim_762558882 2.2e-06
86 slim_762558869 5.4e-06
87 slim_762558856 5.8e-06
88 slim_762558832 2.1e-06
89 slim_762558916 4.4e-06
90 slim_762558898 2.8e-06
91 slim_762558855 4.5e-06
92 slim_762558889 3.5e-06
93 slim_762558870 3.4e-06
94 slim_762558896 4.5e-06
95 slim_762558862 0.0
96 slim_762558912 4.5e-06
97 slim_762558923 4.4e-06
98 slim_762558858 4.6e-06
