 pedigree_id het
0 slim_762580033 3.3e-06
1 slim_762580066 4.5e-06
2 slim_762580060 3.3e-06
3 slim_762580075 4.3e-06
4 slim_762580097 2.4e-06
5 slim_762580085 2.3e-06
6 slim_762580035 2.5e-06
7 slim_762579997 3.6e-06
8 slim_762580009 3.8e-06
9 slim_762580113 5.8e-06
10 slim_762580064 3.8e-06
11 slim_762580049 3.9e-06
12 slim_762580007 5.6e-06
13 slim_762580043 4.1e-06
14 slim_762580028 4.3e-06
15 slim_762580094 3.7e-06
16 slim_762580022 3.2e-06
17 slim_762580044 6.5e-06
18 slim_762580104 2e-06
19 slim_762580091 4.6e-06
20 slim_762580021 5.6e-06
21 slim_762580010 5.6e-06
22 slim_762580000 5.2e-06
23 slim_762580118 4.1e-06
24 slim_762580047 2.5e-06
25 slim_762580006 7e-07
26 slim_762580099 4.5e-06
27 slim_762580018 4.2e-06
28 slim_762580013 1.2e-06
29 slim_762580039 3.2e-06
30 slim_762580103 2.2e-06
31 slim_762580084 2.3e-06
32 slim_762580026 3.3e-06
33 slim_762580020 5.7e-06
34 slim_762580054 4.1e-06
35 slim_762580038 2.8e-06
36 slim_762580069 4.2e-06
37 slim_762580023 4.2e-06
38 slim_762580042 2.8e-06
39 slim_762580036 4.7e-06
40 slim_762580115 4.1e-06
41 slim_762580071 3.5e-06
42 slim_762580098 2.9e-06
43 slim_762580106 5.6e-06
44 slim_762580046 8e-07
45 slim_762580068 5.6e-06
46 slim_762580065 5e-06
47 slim_762580114 5.4e-06
48 slim_762580037 5.3e-06
49 slim_762580109 4.3e-06
50 slim_762580082 3.5e-06
51 slim_762580089 2.3e-06
52 slim_762580116 3.6e-06
53 slim_762580092 6e-06
54 slim_762580119 5.6e-06
55 slim_762580080 5e-06
56 slim_762580011 3e-06
57 slim_762580096 1e-07
58 slim_762580070 5.7e-06
59 slim_762580120 5.6e-06
60 slim_762580112 3.8e-06
61 slim_762579999 5.6e-06
62 slim_762580052 5.8e-06
63 slim_762580057 4.4e-06
64 slim_762580073 6.2e-06
65 slim_762580004 3.1e-06
66 slim_762580055 5.3e-06
67 slim_762580121 6e-06
68 slim_762580123 2.2e-06
69 slim_762580107 3.9e-06
70 slim_762580087 3.4e-06
71 slim_762579998 5.4e-06
72 slim_762580081 4.9e-06
73 slim_762580111 3e-06
74 slim_762580030 4.7e-06
75 slim_762580062 3.9e-06
76 slim_762580040 3.7e-06
77 slim_762580110 6e-06
78 slim_762580093 4.1e-06
79 slim_762580015 4.3e-06
80 slim_762580077 3.8e-06
81 slim_762580079 1.4e-06
82 slim_762580008 3.8e-06
83 slim_762580012 5.6e-06
84 slim_762580061 4.8e-06
85 slim_762580127 5.1e-06
86 slim_762580095 5.7e-06
87 slim_762580067 3.8e-06
88 slim_762580117 4.2e-06
89 slim_762580029 6.8e-06
90 slim_762580048 4.5e-06
91 slim_762580024 4.6e-06
92 slim_762580025 3.6e-06
93 slim_762580002 4.6e-06
94 slim_762580090 2.4e-06
95 slim_762580100 4.1e-06
96 slim_762580016 8e-07
97 slim_762580050 3.9e-06
98 slim_762580056 2.8e-06
99 slim_762580083 3.1e-06
