 pedigree_id het
0 slim_337562646 1.29e-05
1 slim_337562862 1.54e-05
2 slim_337562940 3.4e-06
3 slim_337562886 2.2e-06
4 slim_337562923 2.5e-06
5 slim_337562911 7.5e-06
6 slim_337562938 1.66e-05
7 slim_337562934 1.19e-05
8 slim_337562725 1.46e-05
9 slim_337562865 9.8e-06
10 slim_337562589 6e-07
11 slim_337562942 1.59e-05
12 slim_337562909 6.4e-06
13 slim_337562945 1.52e-05
14 slim_337562850 1.5e-05
15 slim_337562844 9.9e-06
16 slim_337562828 1.16e-05
17 slim_337562914 3.3e-06
18 slim_337562871 1.17e-05
19 slim_337562869 8.7e-06
20 slim_337562793 1.56e-05
21 slim_337562775 1.1e-05
22 slim_337562760 1.59e-05
23 slim_337562860 6e-07
24 slim_337562935 6.3e-06
25 slim_337562847 6.1e-06
26 slim_337562643 1.61e-05
27 slim_337562904 7.7e-06
28 slim_337562825 4.6e-06
29 slim_337562900 5.8e-06
30 slim_337562852 7.1e-06
31 slim_337562715 7.9e-06
32 slim_337562751 8.3e-06
33 slim_337562878 8.1e-06
34 slim_337562892 7.1e-06
35 slim_337562922 6.9e-06
36 slim_337562921 1.63e-05
37 slim_337562837 1.52e-05
38 slim_337562929 6e-06
39 slim_337562919 1e-06
40 slim_337562896 1.17e-05
41 slim_337562926 1.06e-05
42 slim_337562915 1.5e-05
43 slim_337562786 3.3e-06
44 slim_337562894 1.55e-05
45 slim_337562927 1.05e-05
46 slim_337562830 6.3e-06
47 slim_337562812 1.03e-05
48 slim_337562497 1.63e-05
49 slim_337562641 9.3e-06
50 slim_337562924 1.54e-05
51 slim_337562766 6.5e-06
52 slim_337562791 1.52e-05
53 slim_337562737 1.63e-05
54 slim_337562864 1.56e-05
55 slim_337562889 3.2e-06
56 slim_337562808 1.1e-05
57 slim_337562620 6e-07
58 slim_337562944 1.58e-05
59 slim_337562846 9.8e-06
60 slim_337562842 1.38e-05
61 slim_337562907 6.5e-06
62 slim_337562482 7e-06
63 slim_337562908 1.56e-05
64 slim_337562917 1.63e-05
65 slim_337562918 1.56e-05
66 slim_337562759 1.55e-05
67 slim_337562941 1.16e-05
68 slim_337562855 1.45e-05
69 slim_337562875 1.12e-05
70 slim_337562845 1.07e-05
71 slim_337562943 2.5e-06
72 slim_337562895 1.58e-05
73 slim_337562877 1.38e-05
74 slim_337562932 1.56e-05
75 slim_337562757 2.8e-06
76 slim_337562931 6.1e-06
77 slim_337562552 1.25e-05
78 slim_337562905 1.09e-05
79 slim_337562916 1.28e-05
80 slim_337562912 8.1e-06
81 slim_337562882 1.56e-05
82 slim_337562939 1.63e-05
83 slim_337562800 1.58e-05
84 slim_337562773 8.7e-06
85 slim_337562888 1.19e-05
86 slim_337562946 4e-07
87 slim_337562884 9.2e-06
88 slim_337562872 1.49e-05
89 slim_337562867 1.37e-05
90 slim_337562910 6.9e-06
91 slim_337562903 3.7e-06
92 slim_337562559 1.61e-05
93 slim_337562947 9.6e-06
94 slim_337562750 9.4e-06
95 slim_337562930 2.3e-06
96 slim_337562851 4.2e-06
97 slim_337562887 9e-06
98 slim_337562928 1.22e-05
99 slim_337562863 1.39e-05
