 pedigree_id het
0 slim_761959908 0.0001085
1 slim_761959956 0.0001535
2 slim_761959944 0.0001521
3 slim_761959905 0.0001422
4 slim_761959940 0.0001372
5 slim_761959925 0.0001375
6 slim_761959946 3.98e-05
7 slim_761959873 9.26e-05
8 slim_761959891 6.08e-05
9 slim_761959963 0.0001343
10 slim_761959945 0.00014
11 slim_761959962 7.1e-05
12 slim_761959895 0.0001825
13 slim_761959961 0.0001722
14 slim_761959906 6.6e-05
15 slim_761959920 8.16e-05
16 slim_761959883 0.0001722
17 slim_761959941 0.0001304
18 slim_761959903 0.0001467
19 slim_761959874 0.0001754
20 slim_761959910 0.0001253
21 slim_761959931 6.28e-05
22 slim_761959898 2.1e-05
23 slim_761959974 0.0001702
24 slim_761959970 0.0001762
25 slim_761959885 1.3e-05
26 slim_761959948 0.0001465
27 slim_761959976 0.0001258
28 slim_761959872 9.58e-05
29 slim_761959953 0.0001423
30 slim_761959968 0.000141
31 slim_761959877 0.0001373
32 slim_761959959 0.0001449
33 slim_761959927 7.54e-05
34 slim_761959887 0.0001131
35 slim_761959939 8.92e-05
36 slim_761959878 5.62e-05
37 slim_761959960 9.79e-05
38 slim_761959967 8.21e-05
39 slim_761959943 0.0001532
40 slim_761959897 0.0001132
41 slim_761959892 8.24e-05
42 slim_761959904 8.14e-05
43 slim_761959942 6.07e-05
44 slim_761959955 6.22e-05
45 slim_761959933 0.000127
46 slim_761959926 7.12e-05
47 slim_761959950 0.0001736
48 slim_761959965 0.0001371
49 slim_761959900 0.0001349
50 slim_761959936 7.33e-05
51 slim_761959876 0.000129
52 slim_761959913 9.28e-05
53 slim_761959922 6.54e-05
54 slim_761959975 0.0001715
55 slim_761959972 5.69e-05
56 slim_761959917 0.0001815
57 slim_761959969 0.0001408
58 slim_761959949 0.0001509
59 slim_761959889 0.000159
60 slim_761959934 0.0001735
61 slim_761959935 0.0001747
62 slim_761959896 0.0001237
63 slim_761959871 0.0001456
64 slim_761959881 0.0001889
65 slim_761959973 0.0001565
66 slim_761959978 0.0001199
67 slim_761959916 0.0001315
68 slim_761959890 6.86e-05
69 slim_761959938 0.0001548
70 slim_761959879 9.79e-05
71 slim_761959932 0.0001684
72 slim_761959894 0.0001759
73 slim_761959947 9.71e-05
74 slim_761959919 0.0001564
75 slim_761959880 0.0001708
76 slim_761959902 0.0001606
77 slim_761959966 0.0
78 slim_761959901 0.0001156
79 slim_761959923 0.0001497
80 slim_761959921 0.0001415
81 slim_761959884 6.66e-05
82 slim_761959909 7.47e-05
83 slim_761959964 3.6e-05
84 slim_761959886 0.0001763
85 slim_761959937 0.0001023
86 slim_761959924 0.0001505
87 slim_761959907 0.0001725
88 slim_761959979 0.0001374
89 slim_761959957 0.0001115
90 slim_761959899 0.0001386
91 slim_761959911 1.64e-05
92 slim_761959930 0.0001534
93 slim_761959915 0.0001599
94 slim_761959929 8.15e-05
95 slim_761959954 0.0001415
96 slim_761959875 4.42e-05
97 slim_761959918 0.0001683
98 slim_761959882 0.0
99 slim_761959928 0.0001213
