 pedigree_id het
0 slim_762343801 7.5e-06
1 slim_762343750 3.7e-06
2 slim_762343778 2.6e-06
3 slim_762343769 7.9e-06
4 slim_762343734 4.2e-06
5 slim_762343762 4e-06
6 slim_762343842 3.1e-06
7 slim_762343798 4.7e-06
8 slim_762343787 6.8e-06
9 slim_762343807 5e-06
10 slim_762343831 3.4e-06
11 slim_762343792 5.8e-06
12 slim_762343733 7.2e-06
13 slim_762343768 4.7e-06
14 slim_762343813 5.3e-06
15 slim_762343812 3.9e-06
16 slim_762343727 5.1e-06
17 slim_762343797 3.4e-06
18 slim_762343763 5.8e-06
19 slim_762343834 3.6e-06
20 slim_762343766 4.1e-06
21 slim_762343753 4.8e-06
22 slim_762343737 4.6e-06
23 slim_762343845 4.7e-06
24 slim_762343796 5.6e-06
25 slim_762343755 7.3e-06
26 slim_762343785 7.5e-06
27 slim_762343816 3.2e-06
28 slim_762343759 5.3e-06
29 slim_762343844 5.4e-06
30 slim_762343786 3.1e-06
31 slim_762343810 5.3e-06
32 slim_762343794 3.3e-06
33 slim_762343793 4.8e-06
34 slim_762343791 5.5e-06
35 slim_762343747 4.4e-06
36 slim_762343822 6.8e-06
37 slim_762343830 3e-06
38 slim_762343730 5.3e-06
39 slim_762343782 4.7e-06
40 slim_762343848 3.2e-06
41 slim_762343774 7.6e-06
42 slim_762343821 4e-06
43 slim_762343836 4.5e-06
44 slim_762343805 4.5e-06
45 slim_762343765 8.2e-06
46 slim_762343795 5.6e-06
47 slim_762343790 3e-06
48 slim_762343804 7e-06
49 slim_762343815 6.6e-06
50 slim_762343814 5.4e-06
51 slim_762343808 2.4e-06
52 slim_762343732 5.3e-06
53 slim_762343744 7.2e-06
54 slim_762343767 4.4e-06
55 slim_762343849 7e-06
56 slim_762343770 7.2e-06
57 slim_762343761 6.6e-06
58 slim_762343819 7.1e-06
59 slim_762343825 1.9e-06
60 slim_762343784 7.8e-06
61 slim_762343832 7.3e-06
62 slim_762343833 5.7e-06
63 slim_762343824 5.2e-06
64 slim_762343789 7e-06
65 slim_762343827 2.1e-06
66 slim_762343783 4e-06
67 slim_762343803 1e-07
68 slim_762343754 4.3e-06
69 slim_762343846 5e-06
70 slim_762343835 4.1e-06
71 slim_762343802 3.2e-06
72 slim_762343840 7e-06
73 slim_762343742 5.3e-06
74 slim_762343826 2.2e-06
75 slim_762343806 3.2e-06
76 slim_762343817 5.6e-06
77 slim_762343820 3.3e-06
78 slim_762343829 5e-06
79 slim_762343746 5.7e-06
80 slim_762343745 6.8e-06
81 slim_762343800 6.6e-06
82 slim_762343738 3.2e-06
83 slim_762343823 7.1e-06
84 slim_762343741 3.6e-06
85 slim_762343775 5.3e-06
86 slim_762343780 6.7e-06
87 slim_762343799 5e-06
88 slim_762343779 3.2e-06
89 slim_762343729 5.3e-06
90 slim_762343828 6.3e-06
91 slim_762343777 6.7e-06
92 slim_762343839 6.8e-06
93 slim_762343773 6.5e-06
94 slim_762343838 6.1e-06
95 slim_762343758 3.4e-06
96 slim_762343843 7.3e-06
97 slim_762343751 4.4e-06
98 slim_762343764 1.7e-06
99 slim_762343749 5e-07
