 pedigree_id het
0 slim_337563052 7.7e-06
1 slim_337563097 1.35e-05
2 slim_337563088 1.09e-05
3 slim_337563115 9.4e-06
4 slim_337563135 9.5e-06
5 slim_337563126 8e-06
6 slim_337562972 9.2e-06
7 slim_337563056 1.37e-05
8 slim_337563142 1.41e-05
9 slim_337562896 8.1e-06
10 slim_337563043 9.9e-06
11 slim_337562991 1.42e-05
12 slim_337563123 4.6e-06
13 slim_337563139 2e-06
14 slim_337562973 8.7e-06
15 slim_337563008 1.4e-05
16 slim_337563050 6.6e-06
17 slim_337563101 1.1e-06
18 slim_337562953 7.9e-06
19 slim_337563145 8.3e-06
20 slim_337563119 3.4e-06
21 slim_337562935 1.09e-05
22 slim_337563065 5.5e-06
23 slim_337563069 1.51e-05
24 slim_337562998 1.16e-05
25 slim_337563129 9.9e-06
26 slim_337563132 8.3e-06
27 slim_337563041 1.46e-05
28 slim_337562672 9.3e-06
29 slim_337563138 1.1e-05
30 slim_337563112 8.5e-06
31 slim_337562506 1.26e-05
32 slim_337563078 5e-07
33 slim_337563095 8.6e-06
34 slim_337563106 1.22e-05
35 slim_337563002 9.7e-06
36 slim_337563019 8.9e-06
37 slim_337563003 8.6e-06
38 slim_337562984 1.62e-05
39 slim_337563124 1.13e-05
40 slim_337563031 8e-06
41 slim_337562920 1.26e-05
42 slim_337563044 4.6e-06
43 slim_337563143 8.5e-06
44 slim_337563035 9.7e-06
45 slim_337563096 7.5e-06
46 slim_337563063 4.3e-06
47 slim_337563039 6e-06
48 slim_337563062 1.25e-05
49 slim_337563141 1.14e-05
50 slim_337562997 1.04e-05
51 slim_337563089 9e-06
52 slim_337563133 1e-05
53 slim_337562856 8.7e-06
54 slim_337563118 4.7e-06
55 slim_337563107 7.5e-06
56 slim_337562828 1.16e-05
57 slim_337562967 1.47e-05
58 slim_337563113 1.15e-05
59 slim_337562870 1.12e-05
60 slim_337563086 9.3e-06
61 slim_337563047 1.03e-05
62 slim_337562662 8.7e-06
63 slim_337562494 5.9e-06
64 slim_337563131 4.7e-06
65 slim_337563076 1.27e-05
66 slim_337563134 1.19e-05
67 slim_337562821 1.43e-05
68 slim_337562878 2e-07
69 slim_337563032 1.08e-05
70 slim_337563045 9.1e-06
71 slim_337563117 1.16e-05
72 slim_337563055 1.02e-05
73 slim_337563042 9.8e-06
74 slim_337563018 1.12e-05
75 slim_337563064 9.4e-06
76 slim_337563120 7.4e-06
77 slim_337563104 1.05e-05
78 slim_337563036 1.47e-05
79 slim_337562925 7.7e-06
80 slim_337562799 1.13e-05
81 slim_337563040 1.13e-05
82 slim_337563077 1.24e-05
83 slim_337563144 9.7e-06
84 slim_337562946 4.9e-06
85 slim_337562994 1.12e-05
86 slim_337563128 1.31e-05
87 slim_337563110 1e-05
88 slim_337563137 1.02e-05
89 slim_337563103 1.15e-05
90 slim_337563083 1.14e-05
91 slim_337563005 1.1e-05
92 slim_337563146 1.18e-05
93 slim_337563013 1.46e-05
94 slim_337563140 1.09e-05
95 slim_337563109 9.4e-06
96 slim_337563030 1.04e-05
