 pedigree_id het
0 slim_762997188 2.1e-06
1 slim_762997229 6e-06
2 slim_762997238 1e-07
3 slim_762997177 5.6e-06
4 slim_762997172 5.9e-06
5 slim_762997265 8e-06
6 slim_762997208 4.8e-06
7 slim_762997254 5.5e-06
8 slim_762997232 7.7e-06
9 slim_762997210 6e-06
10 slim_762997187 5.7e-06
11 slim_762997214 6.9e-06
12 slim_762997258 7.3e-06
13 slim_762997178 5.6e-06
14 slim_762997264 5.5e-06
15 slim_762997256 8e-06
16 slim_762997165 6.3e-06
17 slim_762997267 4.2e-06
18 slim_762997269 6.5e-06
19 slim_762997222 5e-06
20 slim_762997185 8e-06
21 slim_762997217 7.7e-06
22 slim_762997242 7.3e-06
23 slim_762997243 7.1e-06
24 slim_762997247 4.7e-06
25 slim_762997253 4.1e-06
26 slim_762997171 6.8e-06
27 slim_762997183 4.5e-06
28 slim_762997168 3.5e-06
29 slim_762997268 5.3e-06
30 slim_762997237 5.4e-06
31 slim_762997224 5.5e-06
32 slim_762997219 5.3e-06
33 slim_762997192 5e-06
34 slim_762997231 5.5e-06
35 slim_762997194 2.7e-06
36 slim_762997263 7.3e-06
37 slim_762997226 6.2e-06
38 slim_762997250 4.3e-06
39 slim_762997195 4.1e-06
40 slim_762997230 6.2e-06
41 slim_762997181 3.4e-06
42 slim_762997233 6.8e-06
43 slim_762997170 3.1e-06
44 slim_762997246 5.4e-06
45 slim_762997200 6.4e-06
46 slim_762997176 3.7e-06
47 slim_762997174 5.2e-06
48 slim_762997255 5e-06
49 slim_762997167 3.1e-06
50 slim_762997189 5.5e-06
51 slim_762997184 6.3e-06
52 slim_762997271 7.5e-06
53 slim_762997239 8.2e-06
54 slim_762997190 6.6e-06
55 slim_762997202 1.8e-06
56 slim_762997245 6.2e-06
57 slim_762997261 3e-07
58 slim_762997196 5.1e-06
59 slim_762997259 4.4e-06
60 slim_762997209 1.8e-06
61 slim_762997179 8.3e-06
62 slim_762997235 4e-06
63 slim_762997203 6.6e-06
64 slim_762997234 4.1e-06
65 slim_762997225 5.6e-06
66 slim_762997248 4.2e-06
67 slim_762997244 5.8e-06
68 slim_762997212 7.1e-06
69 slim_762997182 5e-06
70 slim_762997249 7.6e-06
71 slim_762997266 6.7e-06
72 slim_762997211 7.5e-06
73 slim_762997215 4.6e-06
74 slim_762997173 6.5e-06
75 slim_762997180 8.3e-06
76 slim_762997218 4.8e-06
77 slim_762997223 6.5e-06
78 slim_762997272 5.4e-06
79 slim_762997169 6.6e-06
80 slim_762997198 4.1e-06
81 slim_762997191 6.7e-06
82 slim_762997199 5.6e-06
83 slim_762997216 5e-06
84 slim_762997270 4e-06
85 slim_762997193 5.1e-06
86 slim_762997251 7.8e-06
87 slim_762997262 5.4e-06
88 slim_762997163 6.8e-06
89 slim_762997227 5.6e-06
90 slim_762997236 4.5e-06
91 slim_762997274 1e-07
92 slim_762997273 5.4e-06
93 slim_762997164 2.4e-06
94 slim_762997204 2.9e-06
95 slim_762997228 8.8e-06
96 slim_762997186 7.8e-06
97 slim_762997201 5e-06
98 slim_762997260 4.4e-06
99 slim_762997220 5.2e-06
