 pedigree_id het
0 slim_763057609 4.7e-06
1 slim_763057597 7.2e-06
2 slim_763057590 8e-06
3 slim_763057598 1e-07
4 slim_763057551 6.8e-06
5 slim_763057621 6.4e-06
6 slim_763057610 7.1e-06
7 slim_763057614 9e-06
8 slim_763057521 5.4e-06
9 slim_763057568 4e-06
10 slim_763057549 5.2e-06
11 slim_763057567 7.8e-06
12 slim_763057595 5.9e-06
13 slim_763057600 6.8e-06
14 slim_763057533 7.3e-06
15 slim_763057524 6.7e-06
16 slim_763057562 6.6e-06
17 slim_763057519 7.5e-06
18 slim_763057518 6.7e-06
19 slim_763057536 8e-06
20 slim_763057543 7.9e-06
21 slim_763057605 3.7e-06
22 slim_763057559 8.9e-06
23 slim_763057534 6e-06
24 slim_763057565 8.4e-06
25 slim_763057618 5.5e-06
26 slim_763057577 6.7e-06
27 slim_763057538 6.6e-06
28 slim_763057517 5.4e-06
29 slim_763057581 5.2e-06
30 slim_763057584 6.8e-06
31 slim_763057611 4e-07
32 slim_763057620 7.5e-06
33 slim_763057556 7e-06
34 slim_763057525 5.8e-06
35 slim_763057586 3.9e-06
36 slim_763057564 9.3e-06
37 slim_763057520 6e-06
38 slim_763057545 4.6e-06
39 slim_763057522 8.7e-06
40 slim_763057592 4.8e-06
41 slim_763057575 5.1e-06
42 slim_763057599 4.6e-06
43 slim_763057529 3.3e-06
44 slim_763057514 8.8e-06
45 slim_763057548 8.5e-06
46 slim_763057569 2.1e-06
47 slim_763057582 1e-07
48 slim_763057513 2e-06
49 slim_763057552 8.3e-06
50 slim_763057616 5.5e-06
51 slim_763057603 6.8e-06
52 slim_763057561 8e-06
53 slim_763057558 5.4e-06
54 slim_763057527 5.4e-06
55 slim_763057613 7.8e-06
56 slim_763057607 4.3e-06
57 slim_763057623 5.3e-06
58 slim_763057587 4.7e-06
59 slim_763057557 7.9e-06
60 slim_763057583 7.3e-06
61 slim_763057585 7.6e-06
62 slim_763057588 8.9e-06
63 slim_763057612 5.8e-06
64 slim_763057619 5e-06
65 slim_763057608 6.3e-06
66 slim_763057555 4e-07
67 slim_763057594 6.7e-06
68 slim_763057528 3.8e-06
69 slim_763057571 8.2e-06
70 slim_763057593 5.6e-06
71 slim_763057535 3.8e-06
72 slim_763057523 3e-06
73 slim_763057574 6e-06
74 slim_763057542 5.5e-06
75 slim_763057580 2e-07
76 slim_763057540 7.4e-06
77 slim_763057544 7e-06
78 slim_763057530 7.3e-06
79 slim_763057596 7.8e-06
80 slim_763057563 7.5e-06
81 slim_763057515 7.4e-06
82 slim_763057539 5.4e-06
83 slim_763057606 6.3e-06
84 slim_763057617 5.4e-06
85 slim_763057591 4.5e-06
86 slim_763057547 6.1e-06
87 slim_763057578 5e-06
88 slim_763057532 6.3e-06
89 slim_763057526 7.5e-06
90 slim_763057531 7e-06
91 slim_763057604 5.9e-06
92 slim_763057576 4.4e-06
93 slim_763057516 5.8e-06
94 slim_763057572 9.2e-06
95 slim_763057541 6.2e-06
96 slim_763057602 6.7e-06
97 slim_763057622 5.7e-06
98 slim_763057566 7.6e-06
99 slim_763057579 6.6e-06
