 pedigree_id het
0 slim_337677506 1.08e-05
1 slim_337677604 1.38e-05
2 slim_337677593 1.26e-05
3 slim_337677708 1.31e-05
4 slim_337677639 8.7e-06
5 slim_337677654 1e-05
6 slim_337677696 1.19e-05
7 slim_337677762 1.1e-05
8 slim_337677735 1.25e-05
9 slim_337677720 1.06e-05
10 slim_337677625 1.45e-05
11 slim_337677537 1.45e-05
12 slim_337677768 8.6e-06
13 slim_337677711 1.04e-05
14 slim_337677753 9.2e-06
15 slim_337677733 1.04e-05
16 slim_337677590 9.4e-06
17 slim_337677613 8.6e-06
18 slim_337677511 1.07e-05
19 slim_337677578 1.09e-05
20 slim_337677746 1.36e-05
21 slim_337677734 3e-07
22 slim_337677375 1.28e-05
23 slim_337677583 8.5e-06
24 slim_337677716 1.19e-05
25 slim_337677727 1.15e-05
26 slim_337677457 1.58e-05
27 slim_337677715 1.24e-05
28 slim_337677752 8.4e-06
29 slim_337677429 1e-05
30 slim_337677337 1.54e-05
31 slim_337677726 1.04e-05
32 slim_337677749 1.21e-05
33 slim_337677712 6e-06
34 slim_337677759 1.11e-05
35 slim_337677706 1.2e-05
36 slim_337677510 1.55e-05
37 slim_337677766 1.55e-05
38 slim_337677713 1.21e-05
39 slim_337677608 5.3e-06
40 slim_337677721 1.4e-05
41 slim_337677641 1.42e-05
42 slim_337677676 1.08e-05
43 slim_337677699 1.38e-05
44 slim_337677700 1.18e-05
45 slim_337677657 1.12e-05
46 slim_337677667 1.1e-05
47 slim_337677750 1.16e-05
48 slim_337677687 1.14e-05
49 slim_337677731 1.32e-05
50 slim_337677697 1.37e-05
51 slim_337677425 8.7e-06
52 slim_337677703 1.37e-05
53 slim_337677761 1.1e-05
54 slim_337677662 8.8e-06
55 slim_337677763 1.05e-05
56 slim_337677573 1.29e-05
57 slim_337677705 9.4e-06
58 slim_337677693 1.27e-05
59 slim_337677772 1.23e-05
60 slim_337677565 9.9e-06
61 slim_337677680 1.25e-05
62 slim_337677742 1.27e-05
63 slim_337677681 1.15e-05
64 slim_337677538 1.16e-05
65 slim_337677653 8e-06
66 slim_337677758 1.45e-05
67 slim_337677754 1.04e-05
68 slim_337677718 8.8e-06
69 slim_337677740 1.11e-05
70 slim_337677688 6e-07
71 slim_337677745 1.08e-05
72 slim_337677732 1.11e-05
73 slim_337677717 8.3e-06
74 slim_337677426 1.22e-05
75 slim_337677576 8.4e-06
76 slim_337677678 1.19e-05
77 slim_337677642 9.6e-06
78 slim_337677664 4e-07
79 slim_337677295 1.37e-05
80 slim_337677714 1.39e-05
81 slim_337677513 9.4e-06
82 slim_337677672 4e-07
83 slim_337677719 1.2e-05
84 slim_337677748 1e-05
85 slim_337677607 7.3e-06
86 slim_337677710 1.22e-05
87 slim_337677729 1.18e-05
88 slim_337677411 1.01e-05
89 slim_337677769 1.05e-05
90 slim_337677774 6.4e-06
91 slim_337677691 1.17e-05
92 slim_337677760 1.16e-05
93 slim_337677574 1.3e-05
94 slim_337677645 1.23e-05
95 slim_337677677 8.6e-06
96 slim_337677773 1.13e-05
97 slim_337677730 1.32e-05
98 slim_337677709 8.6e-06
99 slim_337677747 1.25e-05
