 pedigree_id het
0 slim_762640360 7.6e-06
1 slim_762640396 5.3e-06
2 slim_762640346 5.4e-06
3 slim_762640333 5.7e-06
4 slim_762640344 5.5e-06
5 slim_762640407 6.8e-06
6 slim_762640379 5.1e-06
7 slim_762640468 5.9e-06
8 slim_762640353 6e-06
9 slim_762640358 4.4e-06
10 slim_762640457 5.5e-06
11 slim_762640409 4e-06
12 slim_762640432 4.3e-06
13 slim_762640430 6.5e-06
14 slim_762640374 7.9e-06
15 slim_762640359 4.7e-06
16 slim_762640331 5e-06
17 slim_762640408 5.7e-06
18 slim_762640332 5.8e-06
19 slim_762640403 4.4e-06
20 slim_762640456 1.4e-06
21 slim_762640438 3.3e-06
22 slim_762640330 4.3e-06
23 slim_762640364 7.3e-06
24 slim_762640392 2e-06
25 slim_762640402 3.4e-06
26 slim_762640351 6.4e-06
27 slim_762640452 5.6e-06
28 slim_762640418 5.9e-06
29 slim_762640376 2.8e-06
30 slim_762640464 5.6e-06
31 slim_762640370 7.1e-06
32 slim_762640382 6.8e-06
33 slim_762640385 6.2e-06
34 slim_762640440 7.7e-06
35 slim_762640448 5.2e-06
36 slim_762640416 5.2e-06
37 slim_762640398 5.5e-06
38 slim_762640356 4e-07
39 slim_762640424 5.5e-06
40 slim_762640348 7.2e-06
41 slim_762640422 9.2e-06
42 slim_762640352 4.7e-06
43 slim_762640338 6.2e-06
44 slim_762640405 5.8e-06
45 slim_762640463 7.7e-06
46 slim_762640459 6.6e-06
47 slim_762640439 7.2e-06
48 slim_762640446 6.7e-06
49 slim_762640389 3.2e-06
50 slim_762640375 5.8e-06
51 slim_762640410 5.9e-06
52 slim_762640404 7.4e-06
53 slim_762640447 6e-06
54 slim_762640465 6.2e-06
55 slim_762640431 5.8e-06
56 slim_762640414 5.8e-06
57 slim_762640442 5.8e-06
58 slim_762640380 6.8e-06
59 slim_762640349 5e-06
60 slim_762640455 3.8e-06
61 slim_762640415 6.4e-06
62 slim_762640384 3.3e-06
63 slim_762640445 3.4e-06
64 slim_762640401 9.5e-06
65 slim_762640340 9.3e-06
66 slim_762640433 9.5e-06
67 slim_762640427 5.9e-06
68 slim_762640366 6.2e-06
69 slim_762640444 4.1e-06
70 slim_762640363 5.3e-06
71 slim_762640381 5.4e-06
72 slim_762640426 6.5e-06
73 slim_762640372 2.6e-06
74 slim_762640388 4.9e-06
75 slim_762640453 4e-06
76 slim_762640345 5.5e-06
77 slim_762640394 6.8e-06
78 slim_762640412 6.3e-06
79 slim_762640435 7.3e-06
80 slim_762640460 5.7e-06
81 slim_762640383 1.6e-06
82 slim_762640399 3e-06
83 slim_762640373 6.3e-06
84 slim_762640449 5.5e-06
85 slim_762640451 6.4e-06
86 slim_762640362 6.3e-06
87 slim_762640469 6.9e-06
88 slim_762640461 6.8e-06
89 slim_762640395 7.2e-06
90 slim_762640377 6.7e-06
91 slim_762640387 4.3e-06
92 slim_762640355 6.6e-06
93 slim_762640334 7e-06
94 slim_762640423 6.3e-06
95 slim_762640342 4.7e-06
96 slim_762640335 1.2e-06
97 slim_762640365 6.5e-06
98 slim_762640386 5.7e-06
99 slim_762640467 5.4e-06
