 pedigree_id het
0 slim_337459807 0.0009232
1 slim_337476654 0.0009036
2 slim_337451752 0.0008906
3 slim_337465017 0.0008743
4 slim_337465025 0.0008677
5 slim_337477172 0.0008413
6 slim_337477154 0.000966
7 slim_337477106 0.0009557
8 slim_337477186 0.0009654
9 slim_337477191 0.0008811
10 slim_337477115 0.0008077
11 slim_337477197 0.0009102
12 slim_337477190 0.0009593
13 slim_337477121 0.0009637
14 slim_337477196 0.000903
15 slim_337477105 0.0009243
16 slim_337477164 0.0008226
17 slim_337477199 0.0007615
18 slim_337477144 0.0009268
19 slim_337477111 0.0008563
20 slim_337477109 0.0008649
21 slim_337477141 0.0008866
22 slim_337477123 0.0009036
23 slim_337477241 0.000794
24 slim_337477312 0.0008352
25 slim_337477283 0.0009125
26 slim_337477298 0.0009263
27 slim_337477305 0.0007402
28 slim_337477231 0.0008732
29 slim_337477284 0.0009039
30 slim_337477303 0.000872
31 slim_337477282 0.0008805
32 slim_337477246 0.0009278
33 slim_337477321 0.0009641
34 slim_337477242 0.000795
35 slim_337477291 0.0008594
36 slim_337477316 0.0008409
37 slim_337477248 0.0008979
38 slim_337477225 0.0008505
39 slim_337477263 0.0008089
40 slim_337477215 0.0009117
41 slim_337477270 0.0009332
42 slim_337477326 0.0008164
43 slim_337477304 0.0008311
44 slim_337477286 0.0009333
45 slim_337477300 0.0008955
46 slim_337477251 0.0008784
47 slim_337477210 0.0009517
48 slim_337477257 0.0007553
49 slim_337477311 0.0008611
50 slim_337477277 0.0007644
51 slim_337477256 0.0007954
52 slim_337477223 0.0008771
53 slim_337477332 0.0009362
54 slim_337477325 0.0007156
55 slim_337477306 0.0008154
56 slim_337477221 0.0009102
57 slim_337477269 0.0007524
58 slim_337477216 0.0008665
59 slim_337477239 0.0009394
60 slim_337477296 0.0009204
61 slim_337477309 0.000868
62 slim_337477288 0.0008718
63 slim_337477315 0.0009259
64 slim_337477290 0.0008923
65 slim_337477319 0.0008918
66 slim_337477230 0.0008756
67 slim_337477243 0.0008742
68 slim_337477320 0.0008762
69 slim_337477299 0.0008429
70 slim_337477310 0.0008895
71 slim_337477224 0.0007829
72 slim_337477265 0.0008604
73 slim_337477266 0.0008608
74 slim_337477250 0.0009102
75 slim_337477301 0.0008427
76 slim_337477307 0.000822
77 slim_337477302 0.0010159
78 slim_337477264 0.0008985
79 slim_337477218 0.0008388
80 slim_337477314 0.0008678
81 slim_337477276 0.0009395
82 slim_337477333 0.0008852
83 slim_337477285 0.0008904
84 slim_337477261 0.0008175
85 slim_337477329 0.0008582
86 slim_337477258 0.0009309
87 slim_337477267 0.000936
88 slim_337477226 0.0007734
89 slim_337477324 0.0009205
