 pedigree_id het
0 slim_762283671 6.9e-06
1 slim_762283620 5.6e-06
2 slim_762283623 7.6e-06
3 slim_762283668 3.3e-06
4 slim_762283625 5.3e-06
5 slim_762283688 4e-06
6 slim_762283686 7.8e-06
7 slim_762283636 5.9e-06
8 slim_762283687 5.6e-06
9 slim_762283634 7.1e-06
10 slim_762283662 5.2e-06
11 slim_762283663 7e-06
12 slim_762283612 1.6e-06
13 slim_762283598 6.7e-06
14 slim_762283607 6.5e-06
15 slim_762283639 6e-07
16 slim_762283689 4.6e-06
17 slim_762283635 4.3e-06
18 slim_762283646 2e-07
19 slim_762283638 7.7e-06
20 slim_762283661 5.4e-06
21 slim_762283637 8.4e-06
22 slim_762283658 6.4e-06
23 slim_762283683 5.1e-06
24 slim_762283615 6.9e-06
25 slim_762283678 7.5e-06
26 slim_762283659 4.5e-06
27 slim_762283654 6.9e-06
28 slim_762283624 8.4e-06
29 slim_762283672 7.4e-06
30 slim_762283603 4.5e-06
31 slim_762283650 4e-06
32 slim_762283660 3.6e-06
33 slim_762283605 2e-06
34 slim_762283631 5.7e-06
35 slim_762283593 4.6e-06
36 slim_762283643 8.1e-06
37 slim_762283664 6.3e-06
38 slim_762283606 9.3e-06
39 slim_762283657 5.3e-06
40 slim_762283609 3.7e-06
41 slim_762283608 4.5e-06
42 slim_762283679 8e-06
43 slim_762283648 5.9e-06
44 slim_762283633 6.3e-06
45 slim_762283690 7.2e-06
46 slim_762283682 5.4e-06
47 slim_762283673 7.2e-06
48 slim_762283669 4.9e-06
49 slim_762283632 6.6e-06
50 slim_762283591 4.9e-06
51 slim_762283617 6.6e-06
52 slim_762283602 5.8e-06
53 slim_762283691 6.1e-06
54 slim_762283653 7.7e-06
55 slim_762283600 6.2e-06
56 slim_762283618 8.4e-06
57 slim_762283601 6.2e-06
58 slim_762283599 7.5e-06
59 slim_762283644 4.4e-06
60 slim_762283626 3.5e-06
61 slim_762283628 8.9e-06
62 slim_762283610 7e-06
63 slim_762283666 7.4e-06
64 slim_762283597 7.6e-06
65 slim_762283611 5.4e-06
66 slim_762283594 7.2e-06
67 slim_762283619 4.6e-06
68 slim_762283604 5.4e-06
69 slim_762283630 5.6e-06
70 slim_762283614 7.6e-06
71 slim_762283629 4.8e-06
72 slim_762283670 3.6e-06
73 slim_762283621 8e-07
74 slim_762283681 4.5e-06
75 slim_762283613 7.1e-06
76 slim_762283641 6.8e-06
77 slim_762283667 4.3e-06
78 slim_762283676 5.2e-06
79 slim_762283675 6.4e-06
80 slim_762283592 6e-06
81 slim_762283694 6.3e-06
82 slim_762283647 1.6e-06
83 slim_762283649 3.1e-06
84 slim_762283622 7.1e-06
85 slim_762283685 5.9e-06
86 slim_762283627 6.9e-06
87 slim_762283645 4.1e-06
88 slim_762283652 5.5e-06
89 slim_762283674 4.5e-06
90 slim_762283651 8.2e-06
91 slim_762283640 4.3e-06
92 slim_762283692 2.5e-06
93 slim_762283684 7.6e-06
94 slim_762283616 4.7e-06
95 slim_762283642 7.2e-06
96 slim_762283677 7.8e-06
97 slim_762283655 7e-06
98 slim_762283680 6.7e-06
99 slim_762283596 7.4e-06
