 pedigree_id het
0 slim_337676689 6.2e-06
1 slim_337676818 2.1e-05
2 slim_337676913 1.59e-05
3 slim_337676699 2.26e-05
4 slim_337676917 1.04e-05
5 slim_337676795 1.26e-05
6 slim_337676849 1.2e-06
7 slim_337676862 1.41e-05
8 slim_337676923 1.18e-05
9 slim_337676920 9.4e-06
10 slim_337676867 3.16e-05
11 slim_337676908 1.77e-05
12 slim_337676787 1.09e-05
13 slim_337676832 2.74e-05
14 slim_337676919 3.12e-05
15 slim_337676881 1.8e-05
16 slim_337676860 1.1e-06
17 slim_337676887 8.1e-06
18 slim_337676900 8.1e-06
19 slim_337676687 1.97e-05
20 slim_337676852 1e-07
21 slim_337676594 1.56e-05
22 slim_337676658 1.85e-05
23 slim_337676829 2.76e-05
24 slim_337676892 3.11e-05
25 slim_337676854 1.13e-05
26 slim_337676879 2.33e-05
27 slim_337676844 1.83e-05
28 slim_337676882 1.86e-05
29 slim_337676915 1.15e-05
30 slim_337676828 1.38e-05
31 slim_337676894 7e-07
32 slim_337676909 6.5e-06
33 slim_337676650 2.48e-05
34 slim_337676902 9.8e-06
35 slim_337676918 1.44e-05
36 slim_337676897 2.15e-05
37 slim_337676777 2e-05
38 slim_337676927 9.3e-06
39 slim_337676870 2.13e-05
40 slim_337676825 6.4e-06
41 slim_337676877 2.84e-05
42 slim_337676868 8.5e-06
43 slim_337676891 5.4e-06
44 slim_337676606 9.9e-06
45 slim_337676890 1.09e-05
46 slim_337676875 2.31e-05
47 slim_337676383 3.05e-05
48 slim_337676914 1.38e-05
49 slim_337676772 2.36e-05
50 slim_337676880 1.86e-05
51 slim_337676693 3.16e-05
52 slim_337676928 9.2e-06
53 slim_337676615 9e-06
54 slim_337676926 5.2e-06
55 slim_337676873 8e-06
56 slim_337676853 1.33e-05
57 slim_337676837 1.39e-05
58 slim_337676833 1.29e-05
59 slim_337676906 1.08e-05
60 slim_337676839 1.83e-05
61 slim_337676848 2.1e-05
62 slim_337676793 3.19e-05
63 slim_337676899 2.45e-05
64 slim_337676754 2.52e-05
65 slim_337676895 1.62e-05
66 slim_337676916 1.58e-05
67 slim_337676836 8e-06
68 slim_337676838 1.76e-05
69 slim_337676924 1.36e-05
70 slim_337676901 1.66e-05
71 slim_337676921 1.71e-05
72 slim_337676912 1.43e-05
73 slim_337676744 4.7e-06
74 slim_337676874 9e-06
75 slim_337676811 5.8e-06
76 slim_337676763 6.8e-06
77 slim_337676741 1.98e-05
78 slim_337676888 6.3e-06
79 slim_337676925 1.65e-05
80 slim_337676771 3.09e-05
81 slim_337676903 1.22e-05
82 slim_337676682 1.88e-05
83 slim_337676911 1.22e-05
84 slim_337676587 1.87e-05
85 slim_337676802 9.5e-06
86 slim_337676886 2.62e-05
87 slim_337676840 2.08e-05
88 slim_337676667 1.6e-05
89 slim_337676884 1.4e-05
90 slim_337676869 2.23e-05
91 slim_337676766 8.4e-06
92 slim_337676709 1.6e-05
93 slim_337676810 1.71e-05
94 slim_337676872 9.1e-06
95 slim_337676922 3.03e-05
96 slim_337676797 6e-07
97 slim_337676907 2.14e-05
98 slim_337676905 1.61e-05
99 slim_337676904 2.22e-05
