 pedigree_id het
0 slim_337605515 1.93e-05
1 slim_337605568 1.32e-05
2 slim_337605574 1.79e-05
3 slim_337605487 1.52e-05
4 slim_337605553 1.85e-05
5 slim_337605496 1.82e-05
6 slim_337605586 1.28e-05
7 slim_337605477 2.06e-05
8 slim_337605536 1.58e-05
9 slim_337605540 9.9e-06
10 slim_337605539 2.09e-05
11 slim_337605484 2.14e-05
12 slim_337605575 1.19e-05
13 slim_337605578 1e-05
14 slim_337605554 2.09e-05
15 slim_337605550 1.19e-05
16 slim_337605510 1.22e-05
17 slim_337605488 2.04e-05
18 slim_337605583 1.74e-05
19 slim_337605214 2.02e-05
20 slim_337605428 1.83e-05
21 slim_337605567 1.66e-05
22 slim_337605543 1.73e-05
23 slim_337605501 2e-05
24 slim_337605518 1.21e-05
25 slim_337605217 1.18e-05
26 slim_337605002 2.17e-05
27 slim_337605560 1.7e-05
28 slim_337605566 1.91e-05
29 slim_337605514 1.81e-05
30 slim_337605546 5.8e-06
31 slim_337605455 2.14e-05
32 slim_337605561 2.17e-05
33 slim_337605505 1.18e-05
34 slim_337605452 2.01e-05
35 slim_337605499 2.05e-05
36 slim_337605453 1.81e-05
37 slim_337605533 1.34e-05
38 slim_337605555 1.53e-05
39 slim_337605557 1.01e-05
40 slim_337605576 6.2e-06
41 slim_337605573 1.54e-05
42 slim_337605504 1.74e-05
43 slim_337605459 7.9e-06
44 slim_337605580 2.02e-05
45 slim_337605460 9.4e-06
46 slim_337605379 9e-06
47 slim_337605003 8e-07
48 slim_337605457 1.93e-05
49 slim_337605531 8.5e-06
50 slim_337605426 9.5e-06
51 slim_337605547 7.3e-06
52 slim_337604981 1.88e-05
53 slim_337605395 1.26e-05
54 slim_337605552 9.4e-06
55 slim_337605425 1.86e-05
56 slim_337605437 1.2e-05
57 slim_337605587 1.56e-05
58 slim_337605581 2.02e-05
59 slim_337605394 2.02e-05
60 slim_337605475 7.6e-06
61 slim_337605570 9.5e-06
62 slim_337605417 2.5e-06
63 slim_337605572 7e-07
64 slim_337605563 1.92e-05
65 slim_337605424 6e-07
66 slim_337605590 1.65e-05
67 slim_337605470 1.61e-05
68 slim_337605310 8.4e-06
69 slim_337605415 1.17e-05
70 slim_337605548 1e-07
71 slim_337605558 1.82e-05
72 slim_337605571 2.7e-06
73 slim_337605372 1.7e-05
74 slim_337605535 7.4e-06
75 slim_337605512 2.09e-05
76 slim_337605276 1.72e-05
77 slim_337605482 2.06e-05
78 slim_337605565 1.38e-05
79 slim_337605556 1.84e-05
80 slim_337605444 1.79e-05
81 slim_337605545 1.01e-05
82 slim_337605251 1.92e-05
83 slim_337605562 9.1e-06
84 slim_337605530 3.6e-06
85 slim_337605494 1.38e-05
86 slim_337605541 1.77e-05
87 slim_337604912 1.91e-05
88 slim_337605330 1.5e-05
89 slim_337605349 2.07e-05
90 slim_337605551 7e-07
91 slim_337605524 1.54e-05
92 slim_337605532 1.47e-05
93 slim_337605559 1.75e-05
94 slim_337605495 1.78e-05
95 slim_337605588 2.04e-05
96 slim_337605273 1.81e-05
97 slim_337605584 2.11e-05
98 slim_337605479 1.57e-05
99 slim_337605503 1.73e-05
