 pedigree_id het
0 slim_762213770 4.6e-06
1 slim_762213779 4.3e-06
2 slim_762213737 1.7e-06
3 slim_762213724 6.4e-06
4 slim_762213695 6.3e-06
5 slim_762213676 2.8e-06
6 slim_762213739 1.3e-06
7 slim_762213692 8.1e-06
8 slim_762213688 5.1e-06
9 slim_762213710 6.3e-06
10 slim_762213704 4.7e-06
11 slim_762213749 6.1e-06
12 slim_762213769 5.6e-06
13 slim_762213751 4.8e-06
14 slim_762213673 2.4e-06
15 slim_762213746 3.6e-06
16 slim_762213755 5.5e-06
17 slim_762213706 6.5e-06
18 slim_762213732 1.1e-06
19 slim_762213774 4.3e-06
20 slim_762213757 5e-06
21 slim_762213764 8.3e-06
22 slim_762213756 5.2e-06
23 slim_762213753 5.4e-06
24 slim_762213681 5.3e-06
25 slim_762213772 5.8e-06
26 slim_762213752 1.2e-06
27 slim_762213723 5.6e-06
28 slim_762213701 1.5e-06
29 slim_762213714 4.5e-06
30 slim_762213758 6e-06
31 slim_762213717 1.4e-06
32 slim_762213711 4.3e-06
33 slim_762213733 2e-06
34 slim_762213722 5.4e-06
35 slim_762213680 4.2e-06
36 slim_762213700 4.7e-06
37 slim_762213696 5.3e-06
38 slim_762213703 1.6e-06
39 slim_762213671 2.7e-06
40 slim_762213691 3.1e-06
41 slim_762213748 5e-06
42 slim_762213726 2e-07
43 slim_762213705 5.3e-06
44 slim_762213719 3.3e-06
45 slim_762213747 5.1e-06
46 slim_762213759 5.9e-06
47 slim_762213697 5.8e-06
48 slim_762213708 7.1e-06
49 slim_762213775 3.2e-06
50 slim_762213679 2.2e-06
51 slim_762213761 4.9e-06
52 slim_762213689 5.1e-06
53 slim_762213736 3.5e-06
54 slim_762213685 5.2e-06
55 slim_762213721 3e-07
56 slim_762213675 4.5e-06
57 slim_762213718 5.6e-06
58 slim_762213686 1.7e-06
59 slim_762213698 4.4e-06
60 slim_762213674 4.3e-06
61 slim_762213731 2e-06
62 slim_762213773 2.9e-06
63 slim_762213684 2e-06
64 slim_762213766 4.4e-06
65 slim_762213765 7.3e-06
66 slim_762213780 6.3e-06
67 slim_762213682 4.9e-06
68 slim_762213742 2.7e-06
69 slim_762213754 5e-06
70 slim_762213725 5.1e-06
71 slim_762213677 4.7e-06
72 slim_762213760 6.4e-06
73 slim_762213694 5.3e-06
74 slim_762213729 8.2e-06
75 slim_762213738 5.4e-06
76 slim_762213744 5.1e-06
77 slim_762213741 3.8e-06
78 slim_762213778 3.4e-06
79 slim_762213768 5.1e-06
80 slim_762213750 2.7e-06
81 slim_762213771 4.3e-06
82 slim_762213734 3.2e-06
83 slim_762213743 4.1e-06
84 slim_762213709 7.8e-06
85 slim_762213727 2.6e-06
86 slim_762213777 6.5e-06
87 slim_762213735 2.1e-06
88 slim_762213740 2.3e-06
89 slim_762213767 5e-06
90 slim_762213716 3.6e-06
91 slim_762213672 5.3e-06
92 slim_762213683 3.5e-06
93 slim_762213728 6.4e-06
94 slim_762213678 4.7e-06
95 slim_762213702 4.7e-06
96 slim_762213712 4.8e-06
97 slim_762213690 6.2e-06
98 slim_762213720 1.1e-06
99 slim_762213715 5.7e-06
