 pedigree_id het
0 slim_337613545 6.9e-06
1 slim_337613526 7.5e-06
2 slim_337613212 1.11e-05
3 slim_337613511 6.1e-06
4 slim_337613455 1.15e-05
5 slim_337613483 1.4e-05
6 slim_337613505 1.44e-05
7 slim_337613322 1.34e-05
8 slim_337613546 1.45e-05
9 slim_337613530 6.4e-06
10 slim_337613411 5.4e-06
11 slim_337613303 5e-07
12 slim_337613582 9.4e-06
13 slim_337613578 5.9e-06
14 slim_337613440 9.3e-06
15 slim_337613552 1.38e-05
16 slim_337613553 2e-06
17 slim_337613397 1.43e-05
18 slim_337613487 1.28e-05
19 slim_337613458 1.34e-05
20 slim_337613495 8.1e-06
21 slim_337613571 7e-06
22 slim_337613556 9.1e-06
23 slim_337613504 1.17e-05
24 slim_337613503 7.1e-06
25 slim_337613551 1.32e-05
26 slim_337613577 1.35e-05
27 slim_337613560 2.1e-06
28 slim_337613575 0.0
29 slim_337613452 1.42e-05
30 slim_337613500 1.52e-05
31 slim_337613525 7.2e-06
32 slim_337613123 9e-06
33 slim_337613524 1.4e-05
34 slim_337613549 5.3e-06
35 slim_337613574 1.33e-05
36 slim_337613482 1.15e-05
37 slim_337613562 1.1e-06
38 slim_337613520 1.06e-05
39 slim_337613407 7.2e-06
40 slim_337613523 1.08e-05
41 slim_337613464 1.54e-05
42 slim_337613256 1.44e-05
43 slim_337613519 1.41e-05
44 slim_337613447 1.45e-05
45 slim_337613499 8.8e-06
46 slim_337613430 3.1e-06
47 slim_337613518 1.38e-05
48 slim_337613509 1.39e-05
49 slim_337613502 2.8e-06
50 slim_337613477 1.46e-05
51 slim_337613206 1.4e-06
52 slim_337613570 1.5e-05
53 slim_337613579 1.51e-05
54 slim_337613328 1.09e-05
55 slim_337613567 6.6e-06
56 slim_337613569 1.26e-05
57 slim_337613533 1.66e-05
58 slim_337613541 1.37e-05
59 slim_337613566 1.05e-05
60 slim_337613532 1.14e-05
61 slim_337613327 1.05e-05
62 slim_337613559 1.26e-05
63 slim_337613534 1.41e-05
64 slim_337613540 3.7e-06
65 slim_337613169 1.49e-05
66 slim_337613358 1e-06
67 slim_337613453 1.41e-05
68 slim_337613387 1.42e-05
69 slim_337613558 6.2e-06
70 slim_337613488 7.7e-06
71 slim_337613460 1.39e-05
72 slim_337613466 8.6e-06
73 slim_337613434 1.45e-05
74 slim_337613529 1.38e-05
75 slim_337613539 8.5e-06
76 slim_337613497 1.41e-05
77 slim_337613071 1.19e-05
78 slim_337613383 1.12e-05
79 slim_337613437 1.37e-05
80 slim_337613568 1.21e-05
81 slim_337613369 1.48e-05
82 slim_337613564 9.8e-06
83 slim_337613296 1.11e-05
84 slim_337613576 6.3e-06
85 slim_337613491 1.36e-05
86 slim_337613300 1.35e-05
87 slim_337613314 1.11e-05
88 slim_337613463 6.7e-06
89 slim_337613489 1.29e-05
90 slim_337613418 3.8e-06
91 slim_337613527 1.43e-05
92 slim_337613507 1.44e-05
93 slim_337613470 6.8e-06
94 slim_337613461 6e-06
95 slim_337613537 8.5e-06
96 slim_337613561 1.36e-05
