 pedigree_id het
0 slim_761995581 1.25e-05
1 slim_761995622 1.32e-05
2 slim_761995522 1.24e-05
3 slim_761995589 4.8e-06
4 slim_761995546 6.3e-06
5 slim_761995564 1.25e-05
6 slim_761995551 9.8e-06
7 slim_761995611 3.6e-06
8 slim_761995593 8.4e-06
9 slim_761995570 4.1e-06
10 slim_761995559 2e-07
11 slim_761995542 1.23e-05
12 slim_761995605 9.4e-06
13 slim_761995525 7.2e-06
14 slim_761995566 1.13e-05
15 slim_761995623 7e-06
16 slim_761995536 1.27e-05
17 slim_761995621 1.07e-05
18 slim_761995532 3.5e-06
19 slim_761995560 3.2e-06
20 slim_761995533 5.9e-06
21 slim_761995598 8.4e-06
22 slim_761995539 5.3e-06
23 slim_761995552 2.8e-06
24 slim_761995524 1.14e-05
25 slim_761995531 3.5e-06
26 slim_761995587 3.5e-06
27 slim_761995619 2.1e-06
28 slim_761995572 1.29e-05
29 slim_761995585 1.23e-05
30 slim_761995583 4.9e-06
31 slim_761995613 1.35e-05
32 slim_761995599 2.1e-06
33 slim_761995527 3.9e-06
34 slim_761995606 1.23e-05
35 slim_761995594 6e-06
36 slim_761995523 3.7e-06
37 slim_761995626 1.27e-05
38 slim_761995568 1.44e-05
39 slim_761995557 1.07e-05
40 slim_761995576 1.25e-05
41 slim_761995584 7.9e-06
42 slim_761995545 6.9e-06
43 slim_761995602 9.1e-06
44 slim_761995538 5.6e-06
45 slim_761995540 1.03e-05
46 slim_761995571 4.1e-06
47 slim_761995575 4.5e-06
48 slim_761995547 1.36e-05
49 slim_761995520 1.21e-05
50 slim_761995607 4.8e-06
51 slim_761995627 8.3e-06
52 slim_761995548 8.7e-06
53 slim_761995558 2.6e-06
54 slim_761995529 8.3e-06
55 slim_761995620 6.5e-06
56 slim_761995595 1.29e-05
57 slim_761995608 8.7e-06
58 slim_761995518 4.2e-06
59 slim_761995596 1.23e-05
60 slim_761995628 5.9e-06
61 slim_761995590 5.5e-06
62 slim_761995549 4.8e-06
63 slim_761995543 1.35e-05
64 slim_761995550 1.28e-05
65 slim_761995561 8.2e-06
66 slim_761995519 1.26e-05
67 slim_761995597 7.6e-06
68 slim_761995601 1.18e-05
69 slim_761995567 2.4e-06
70 slim_761995604 5.8e-06
71 slim_761995618 7.9e-06
72 slim_761995582 1.29e-05
73 slim_761995592 1.5e-06
74 slim_761995526 1.11e-05
75 slim_761995614 5.2e-06
76 slim_761995625 5e-06
77 slim_761995577 1.33e-05
78 slim_761995586 1.28e-05
79 slim_761995535 3.6e-06
80 slim_761995537 3.3e-06
81 slim_761995617 9.2e-06
82 slim_761995563 1.22e-05
83 slim_761995588 1.19e-05
84 slim_761995562 8.2e-06
85 slim_761995544 1.11e-05
86 slim_761995565 3.1e-06
87 slim_761995530 1.18e-05
88 slim_761995580 4.4e-06
89 slim_761995569 1.23e-05
90 slim_761995579 3.9e-06
91 slim_761995541 1.26e-05
92 slim_761995553 6.6e-06
93 slim_761995603 1.2e-06
94 slim_761995556 1.2e-06
95 slim_761995600 6.3e-06
96 slim_761995528 5.6e-06
97 slim_761995616 5e-06
98 slim_761995578 1.37e-05
99 slim_761995609 1.21e-05
