 pedigree_id het
0 slim_762823581 3.5e-06
1 slim_762823545 4.5e-06
2 slim_762823589 2.5e-06
3 slim_762823540 5.5e-06
4 slim_762823579 0.0
5 slim_762823512 2.1e-06
6 slim_762823513 5e-06
7 slim_762823551 2.1e-06
8 slim_762823596 2e-06
9 slim_762823517 5.6e-06
10 slim_762823565 3.2e-06
11 slim_762823510 3.8e-06
12 slim_762823558 6.1e-06
13 slim_762823577 2.5e-06
14 slim_762823572 2.3e-06
15 slim_762823586 4.3e-06
16 slim_762823535 3.5e-06
17 slim_762823534 2.9e-06
18 slim_762823527 4.5e-06
19 slim_762823537 6.1e-06
20 slim_762823533 4.1e-06
21 slim_762823607 4.1e-06
22 slim_762823606 5.6e-06
23 slim_762823575 3.3e-06
24 slim_762823605 1.7e-06
25 slim_762823547 5.4e-06
26 slim_762823612 3.9e-06
27 slim_762823590 5.4e-06
28 slim_762823584 3.1e-06
29 slim_762823603 3.4e-06
30 slim_762823598 2.8e-06
31 slim_762823555 6e-06
32 slim_762823585 4e-06
33 slim_762823601 4.3e-06
34 slim_762823523 3.7e-06
35 slim_762823570 3.2e-06
36 slim_762823567 3.6e-06
37 slim_762823595 1.4e-06
38 slim_762823530 3.5e-06
39 slim_762823508 6e-07
40 slim_762823593 6.2e-06
41 slim_762823556 5.1e-06
42 slim_762823546 5.8e-06
43 slim_762823597 2.3e-06
44 slim_762823600 6.3e-06
45 slim_762823561 5.7e-06
46 slim_762823591 5.6e-06
47 slim_762823592 2.3e-06
48 slim_762823550 4.4e-06
49 slim_762823531 1.3e-06
50 slim_762823609 3.9e-06
51 slim_762823578 4.7e-06
52 slim_762823539 5.6e-06
53 slim_762823562 3.5e-06
54 slim_762823516 5.6e-06
55 slim_762823588 4.4e-06
56 slim_762823615 6.5e-06
57 slim_762823553 4.6e-06
58 slim_762823568 1.4e-06
59 slim_762823549 3.1e-06
60 slim_762823536 3.3e-06
61 slim_762823529 5.1e-06
62 slim_762823522 5.9e-06
63 slim_762823538 4.6e-06
64 slim_762823524 4.3e-06
65 slim_762823504 6.4e-06
66 slim_762823599 4.1e-06
67 slim_762823587 5.9e-06
68 slim_762823518 5.1e-06
69 slim_762823509 4.7e-06
70 slim_762823574 2e-06
71 slim_762823611 2.2e-06
72 slim_762823608 4e-06
73 slim_762823580 4.8e-06
74 slim_762823576 6.2e-06
75 slim_762823548 5.8e-06
76 slim_762823511 2e-06
77 slim_762823602 3e-06
78 slim_762823526 3.7e-06
79 slim_762823506 1.8e-06
80 slim_762823543 9e-07
81 slim_762823507 2.8e-06
82 slim_762823569 6.3e-06
83 slim_762823521 5.5e-06
84 slim_762823532 5.4e-06
85 slim_762823566 4.1e-06
86 slim_762823557 3.5e-06
87 slim_762823544 4.5e-06
88 slim_762823554 4.2e-06
89 slim_762823594 4.5e-06
90 slim_762823564 6.5e-06
91 slim_762823515 3.5e-06
92 slim_762823552 5e-06
93 slim_762823505 2e-07
94 slim_762823571 4.9e-06
95 slim_762823514 6.3e-06
96 slim_762823610 5.6e-06
97 slim_762823613 1.3e-06
98 slim_762823563 3.2e-06
99 slim_762823604 5.3e-06
