 pedigree_id het
0 slim_762761575 7.3e-06
1 slim_762761592 7e-07
2 slim_762761620 6.9e-06
3 slim_762761657 5e-06
4 slim_762761584 5.6e-06
5 slim_762761598 1.5e-06
6 slim_762761652 5.6e-06
7 slim_762761597 7.1e-06
8 slim_762761573 7.4e-06
9 slim_762761609 6.4e-06
10 slim_762761650 7.3e-06
11 slim_762761589 4.4e-06
12 slim_762761570 4.2e-06
13 slim_762761636 5.7e-06
14 slim_762761582 9.1e-06
15 slim_762761572 6.4e-06
16 slim_762761629 5.9e-06
17 slim_762761587 3.7e-06
18 slim_762761649 6.2e-06
19 slim_762761664 7.3e-06
20 slim_762761623 2.3e-06
21 slim_762761638 5.3e-06
22 slim_762761559 8.9e-06
23 slim_762761611 7.3e-06
24 slim_762761558 5.4e-06
25 slim_762761639 7.3e-06
26 slim_762761568 5.4e-06
27 slim_762761591 3.5e-06
28 slim_762761576 5.8e-06
29 slim_762761602 6.3e-06
30 slim_762761607 5e-06
31 slim_762761594 4.9e-06
32 slim_762761659 8.3e-06
33 slim_762761583 6e-06
34 slim_762761569 5.7e-06
35 slim_762761630 6e-06
36 slim_762761660 6.9e-06
37 slim_762761627 6e-06
38 slim_762761661 6.9e-06
39 slim_762761619 6.4e-06
40 slim_762761593 4.7e-06
41 slim_762761566 2.1e-06
42 slim_762761606 2.6e-06
43 slim_762761590 6.2e-06
44 slim_762761626 7.8e-06
45 slim_762761644 6.2e-06
46 slim_762761635 5.9e-06
47 slim_762761608 6.7e-06
48 slim_762761655 7.9e-06
49 slim_762761631 3.1e-06
50 slim_762761648 7.5e-06
51 slim_762761578 7.8e-06
52 slim_762761622 4.7e-06
53 slim_762761640 3.3e-06
54 slim_762761574 7.1e-06
55 slim_762761616 4.9e-06
56 slim_762761637 6.2e-06
57 slim_762761588 4.6e-06
58 slim_762761615 7.8e-06
59 slim_762761653 6e-06
60 slim_762761601 4.3e-06
61 slim_762761646 7.3e-06
62 slim_762761600 3.5e-06
63 slim_762761596 4.2e-06
64 slim_762761581 6.3e-06
65 slim_762761599 6.5e-06
66 slim_762761613 5.6e-06
67 slim_762761618 5.9e-06
68 slim_762761654 5.6e-06
69 slim_762761577 6.4e-06
70 slim_762761662 4.9e-06
71 slim_762761564 3.6e-06
72 slim_762761642 8e-06
73 slim_762761612 4.1e-06
74 slim_762761605 4.6e-06
75 slim_762761633 6.2e-06
76 slim_762761560 2e-06
77 slim_762761571 6.7e-06
78 slim_762761614 5.1e-06
79 slim_762761561 3.6e-06
80 slim_762761651 5.1e-06
81 slim_762761628 4.3e-06
82 slim_762761565 2.9e-06
83 slim_762761567 6.7e-06
84 slim_762761617 3.8e-06
85 slim_762761603 3.8e-06
86 slim_762761625 4.4e-06
87 slim_762761579 8.5e-06
88 slim_762761586 4.9e-06
89 slim_762761645 7.9e-06
90 slim_762761643 1.7e-06
91 slim_762761632 5.7e-06
92 slim_762761658 4.6e-06
93 slim_762761595 5.7e-06
94 slim_762761656 6.5e-06
95 slim_762761604 5.3e-06
96 slim_762761562 7.6e-06
97 slim_762761580 6.3e-06
98 slim_762761641 0.0
99 slim_762761621 4.8e-06
