 pedigree_id het
0 slim_337716045 1.08e-05
1 slim_337715845 9e-06
2 slim_337716144 6.8e-06
3 slim_337716135 8.7e-06
4 slim_337716131 7e-06
5 slim_337716090 1.13e-05
6 slim_337716054 1.03e-05
7 slim_337716130 1.03e-05
8 slim_337716142 2.3e-06
9 slim_337716128 8.2e-06
10 slim_337715936 7.7e-06
11 slim_337716125 9.8e-06
12 slim_337715900 9.6e-06
13 slim_337716137 9.1e-06
14 slim_337716020 8.2e-06
15 slim_337716118 1.29e-05
16 slim_337716147 2e-07
17 slim_337715726 1.19e-05
18 slim_337716140 9.3e-06
19 slim_337716070 1.02e-05
20 slim_337716133 9.8e-06
21 slim_337716120 8.8e-06
22 slim_337716056 8.4e-06
23 slim_337716153 1.29e-05
24 slim_337716145 1.39e-05
25 slim_337715992 1.03e-05
26 slim_337715932 1.32e-05
27 slim_337715944 4.7e-06
28 slim_337716132 9.2e-06
29 slim_337716103 8.3e-06
30 slim_337716151 8.3e-06
31 slim_337716002 8.4e-06
32 slim_337716141 8.8e-06
33 slim_337715838 9.5e-06
34 slim_337716038 2.5e-06
35 slim_337716149 1.13e-05
36 slim_337715977 1.24e-05
37 slim_337716119 1.4e-06
38 slim_337716146 1.03e-05
39 slim_337715707 1.1e-05
40 slim_337716116 8.3e-06
41 slim_337716011 1.55e-05
42 slim_337716079 8.6e-06
43 slim_337716066 9.9e-06
44 slim_337716051 7.6e-06
45 slim_337715741 2.5e-06
46 slim_337715909 1.52e-05
47 slim_337715759 1.27e-05
48 slim_337716042 9e-06
49 slim_337716094 9e-06
50 slim_337715956 9.4e-06
51 slim_337716031 9.5e-06
52 slim_337716115 7.5e-06
53 slim_337716095 1.06e-05
54 slim_337715940 1.04e-05
55 slim_337716075 1.2e-05
56 slim_337716109 8.6e-06
57 slim_337716006 1.14e-05
58 slim_337716096 3e-06
59 slim_337716102 1.33e-05
60 slim_337716138 4.5e-06
61 slim_337716136 1.23e-05
62 slim_337716091 9.2e-06
63 slim_337716084 1.07e-05
64 slim_337715878 1.08e-05
65 slim_337715979 1e-07
66 slim_337716012 4.2e-06
67 slim_337716055 9.8e-06
68 slim_337716087 8.2e-06
69 slim_337716112 7.3e-06
70 slim_337715972 2.7e-06
71 slim_337716111 9.7e-06
72 slim_337716099 7.6e-06
73 slim_337716063 8.7e-06
74 slim_337716127 1.1e-06
75 slim_337716083 1.25e-05
76 slim_337716106 9.2e-06
77 slim_337716143 5.6e-06
78 slim_337716148 4e-07
79 slim_337715997 7.9e-06
80 slim_337715844 1.05e-05
81 slim_337716005 1.07e-05
82 slim_337716129 1.6e-06
83 slim_337716152 1.16e-05
84 slim_337716123 1.35e-05
85 slim_337715994 8.4e-06
86 slim_337716071 1.17e-05
87 slim_337716104 1.07e-05
88 slim_337716108 4e-06
89 slim_337716139 7.7e-06
90 slim_337715929 1.15e-05
91 slim_337716058 1.1e-05
92 slim_337715950 1e-06
93 slim_337716134 1.21e-05
94 slim_337716008 8.4e-06
95 slim_337715957 1.03e-05
96 slim_337716030 1.1e-05
97 slim_337716124 8.7e-06
98 slim_337715650 1.13e-05
99 slim_337715903 1.04e-05
