 pedigree_id het
0 slim_337636591 8.8e-06
1 slim_337636684 1.21e-05
2 slim_337636433 1.42e-05
3 slim_337636553 1.73e-05
4 slim_337636585 5.8e-06
5 slim_337636661 1.75e-05
6 slim_337636714 1.17e-05
7 slim_337636571 1e-05
8 slim_337636614 1.81e-05
9 slim_337636601 1.73e-05
10 slim_337636715 1.48e-05
11 slim_337636559 7.9e-06
12 slim_337636499 9e-06
13 slim_337636635 1.11e-05
14 slim_337636710 1.79e-05
15 slim_337636701 1.97e-05
16 slim_337636699 1.94e-05
17 slim_337636496 7.1e-06
18 slim_337636473 1.57e-05
19 slim_337636549 1.15e-05
20 slim_337636618 5.9e-06
21 slim_337636712 1.57e-05
22 slim_337636665 1.1e-05
23 slim_337636570 6.9e-06
24 slim_337636523 1.29e-05
25 slim_337636704 1.61e-05
26 slim_337636694 1e-05
27 slim_337636669 6.9e-06
28 slim_337636700 1.83e-05
29 slim_337636658 1.65e-05
30 slim_337636685 1.3e-05
31 slim_337636613 1.51e-05
32 slim_337636695 1.21e-05
33 slim_337636572 1.34e-05
34 slim_337636628 1.72e-05
35 slim_337636551 1.51e-05
36 slim_337636696 7e-06
37 slim_337636687 1.38e-05
38 slim_337636664 1.28e-05
39 slim_337636707 1.93e-05
40 slim_337636494 1.61e-05
41 slim_337636688 1.86e-05
42 slim_337636386 1.13e-05
43 slim_337636515 9.5e-06
44 slim_337636686 4e-07
45 slim_337636657 1.82e-05
46 slim_337636649 9.7e-06
47 slim_337636641 1.08e-05
48 slim_337636681 6e-07
49 slim_337636702 1.02e-05
50 slim_337636505 5.3e-06
51 slim_337636623 9.2e-06
52 slim_337636662 1.42e-05
53 slim_337636640 1.42e-05
54 slim_337636653 9.3e-06
55 slim_337636629 1.21e-05
56 slim_337636711 1.74e-05
57 slim_337636566 1.29e-05
58 slim_337636517 2e-07
59 slim_337636671 1.77e-05
60 slim_337636703 8.3e-06
61 slim_337636674 6e-07
62 slim_337636650 1.85e-05
63 slim_337636619 2e-06
64 slim_337636308 1.66e-05
65 slim_337636675 8.1e-06
66 slim_337636673 1.58e-05
67 slim_337636706 1.54e-05
68 slim_337636667 1.22e-05
69 slim_337636634 1.99e-05
70 slim_337636651 1.62e-05
71 slim_337636616 1.44e-05
72 slim_337636652 1.53e-05
73 slim_337636682 1.62e-05
74 slim_337636545 9.9e-06
75 slim_337636531 1.49e-05
76 slim_337636530 9.6e-06
77 slim_337636683 1.37e-05
78 slim_337636713 1.34e-05
79 slim_337636568 6.7e-06
80 slim_337636690 7e-07
81 slim_337636692 7.8e-06
82 slim_337636680 1.17e-05
83 slim_337636693 1.31e-05
84 slim_337636654 9.2e-06
85 slim_337636607 1.23e-05
86 slim_337636691 1.84e-05
87 slim_337636368 1.5e-06
88 slim_337636689 1.75e-05
89 slim_337636698 1.72e-05
90 slim_337636672 2.01e-05
91 slim_337636131 9.3e-06
92 slim_337636668 1.54e-05
93 slim_337636448 9.7e-06
94 slim_337636542 1.5e-06
95 slim_337636643 1.11e-05
96 slim_337636239 1.85e-05
