 pedigree_id het
0 slim_337744023 1.52e-05
1 slim_337744066 8.5e-06
2 slim_337744203 1.23e-05
3 slim_337744220 5.8e-06
4 slim_337744225 8.6e-06
5 slim_337744301 1.6e-05
6 slim_337744316 1.01e-05
7 slim_337744332 1.64e-05
8 slim_337744337 1.12e-05
9 slim_337744380 1.44e-05
10 slim_337744392 1.62e-05
11 slim_337744399 6.6e-06
12 slim_337744406 7.9e-06
13 slim_337744407 1.58e-05
14 slim_337744408 8.1e-06
15 slim_337744417 1.04e-05
16 slim_337744422 1.35e-05
17 slim_337744423 1.65e-05
18 slim_337744426 9.5e-06
19 slim_337744437 7.8e-06
20 slim_337744438 6.8e-06
21 slim_337744441 1.28e-05
22 slim_337744448 1.49e-05
23 slim_337744449 1.58e-05
24 slim_337744451 1.68e-05
25 slim_337744456 1.08e-05
26 slim_337744472 1.55e-05
27 slim_337744479 8.3e-06
28 slim_337744481 2.2e-06
29 slim_337744484 1.04e-05
30 slim_337744489 1.09e-05
31 slim_337744490 1.2e-05
32 slim_337744492 1.27e-05
33 slim_337744499 1.56e-05
34 slim_337744502 1.22e-05
35 slim_337744506 7.4e-06
36 slim_337744507 1.02e-05
37 slim_337744508 1.44e-05
38 slim_337744518 6e-07
39 slim_337744521 1.66e-05
40 slim_337744522 1.4e-05
41 slim_337744524 7.4e-06
42 slim_337744527 1.08e-05
43 slim_337744528 1.08e-05
44 slim_337744530 1.18e-05
45 slim_337744532 8.3e-06
46 slim_337744534 1.26e-05
47 slim_337744535 1.05e-05
48 slim_337744538 1.29e-05
49 slim_337744539 1.36e-05
50 slim_337744547 5.1e-06
51 slim_337744548 1.37e-05
52 slim_337744549 1.62e-05
53 slim_337744551 9.9e-06
54 slim_337744552 7.1e-06
55 slim_337744555 1.13e-05
56 slim_337744556 1.43e-05
57 slim_337744559 1.76e-05
58 slim_337744560 1.02e-05
59 slim_337744563 1.19e-05
60 slim_337744564 1.17e-05
61 slim_337744568 1.34e-05
62 slim_337744569 1.41e-05
63 slim_337744570 1.51e-05
64 slim_337744572 1e-06
65 slim_337744573 1.77e-05
66 slim_337744574 5.4e-06
67 slim_337744575 9.2e-06
68 slim_337744577 1.6e-05
69 slim_337744578 1.77e-05
70 slim_337744579 1.02e-05
71 slim_337744581 1.2e-05
72 slim_337744582 1.28e-05
73 slim_337744583 1.04e-05
74 slim_337744584 1.4e-05
75 slim_337744585 1.64e-05
76 slim_337744586 1.18e-05
77 slim_337744587 1.2e-05
78 slim_337744588 1.08e-05
79 slim_337744589 1.38e-05
80 slim_337744590 7.6e-06
81 slim_337744594 1.63e-05
82 slim_337744595 1.1e-05
83 slim_337744597 1.62e-05
84 slim_337744598 8.7e-06
85 slim_337744600 8e-06
86 slim_337744602 7.3e-06
87 slim_337744603 1.57e-05
88 slim_337744604 1.42e-05
89 slim_337744606 8.5e-06
90 slim_337744608 1.19e-05
91 slim_337744609 1.4e-05
92 slim_337744610 1.56e-05
93 slim_337744611 1.4e-05
94 slim_337744612 1.03e-05
95 slim_337744613 1.67e-05
96 slim_337744614 7.1e-06
